,County,309,318,325,332,339
0,01001,2704,161,160,158,154
1,01003,8576,883,947,869,752
2,01005,1170,25,28,28,28
3,01007,1170,47,49,54,56
4,01009,2879,218,217,215,210
5,01011,694,5,5,6,5
6,01013,1153,38,42,43,42
7,01015,6215,349,364,376,380
8,01017,1764,168,185,183,167
9,01019,1010,46,51,56,57
10,01021,2206,77,83,88,91
11,01023,421,6,6,6,6
12,01025,1576,50,51,51,51
13,01027,910,35,37,38,38
14,01029,769,36,42,47,50
15,01031,2420,160,171,180,185
16,01033,3060,182,188,189,191
17,01035,683,0,7,7,12
18,01037,341,49,62,66,63
19,01039,2180,70,79,88,94
20,01041,709,20,19,19,19
21,01043,4334,268,267,277,295
22,01045,2317,73,69,68,70
23,01047,2252,195,205,177,152
24,01049,4804,391,423,437,437
25,01051,4037,278,299,298,287
26,01053,1979,39,45,50,56
27,01055,6182,650,702,686,643
28,01057,893,136,158,159,150
29,01059,2502,101,108,109,107
30,01061,1210,77,80,81,81
31,01063,423,59,47,27,19
32,01065,960,28,35,42,46
33,01067,852,21,21,22,23
34,01069,5224,431,458,446,421
35,01071,3117,198,216,229,236
36,01073,31809,3148,3450,3416,3233
37,01075,667,56,63,63,59
38,01077,3967,553,583,569,535
39,01079,1263,92,102,108,111
40,01081,7718,430,457,440,409
41,01083,4186,397,430,443,443
42,01085,794,14,18,21,21
43,01087,730,65,72,72,68
44,01089,12964,1349,1472,1442,1341
45,01091,1202,27,31,36,40
46,01093,1371,59,63,63,63
47,01095,6182,899,1041,980,856
48,01097,19651,1021,1079,1055,1016
49,01099,783,35,35,35,35
50,01101,12263,362,355,356,359
51,01103,6480,846,929,921,868
52,01105,683,22,23,23,23
53,01107,1216,91,98,103,105
54,01109,1581,50,55,56,59
55,01111,1019,35,35,37,38
56,01113,2212,408,268,169,139
57,01115,4136,278,286,286,284
58,01117,10161,775,809,796,763
59,01119,575,27,27,24,21
60,01121,3479,211,223,224,218
61,01123,1754,77,80,83,83
62,01125,12946,832,903,934,941
63,01127,3620,211,227,233,228
64,01129,907,21,20,20,20
65,01131,631,11,12,12,14
66,01133,1311,119,130,129,122
67,02013,34,3,3,3,3
68,02016,107,2,2,2,2
69,02020,16017,2762,2745,2632,2495
70,02050,1347,346,364,356,338
71,02060,0,,,,NaN
72,02068,42,3,3,3,3
73,02070,99,6,5,4,3
74,02090,3310,251,260,270,279
75,02100,16,1,1,1,1
76,02105,0,,,,NaN
77,02110,835,55,51,50,49
78,02122,2412,301,308,319,326
79,02130,195,4,2,2,2
80,02150,257,178,248,184,109
81,02158,402,4,3,7,13
82,02164,144,6,4,3,2
83,02170,2735,150,136,145,167
84,02180,210,36,44,49,49
85,02185,442,46,47,46,45
86,02188,351,27,31,33,35
87,02195,23,1,1,1,1
88,02198,48,2,2,2,2
89,02220,174,103,98,51,35
90,02230,9,,,,NaN
91,02240,268,139,155,130,118
92,02261,251,28,28,28,28
93,02275,20,0,0,0,0
94,02282,47,2,2,2,2
95,02290,164,23,31,34,29
96,04001,5217,783,920,819,697
97,04003,3434,1087,1323,1130,973
98,04005,7229,789,842,834,799
99,04007,2881,333,399,437,447
100,04009,2117,251,269,277,278
101,04011,208,63,77,53,38
102,04012,788,99,122,121,109
103,04013,198822,24418,29288,28893,25646
104,04015,5968,757,790,748,695
105,04017,7884,654,689,639,577
106,04019,37977,6282,6728,5473,4681
107,04021,15962,2475,2822,2592,2330
108,04023,3776,562,623,499,440
109,04025,4860,1585,2085,1794,1476
110,04027,17201,1761,2076,2052,1892
111,05001,950,69,74,78,80
112,05003,831,108,121,120,110
113,05005,1364,204,206,202,193
114,05007,11700,1106,1135,1102,1042
115,05009,1716,336,375,343,304
116,05011,474,86,94,70,57
117,05013,142,34,27,19,17
118,05015,1391,217,235,215,195
119,05017,1175,123,104,69,53
120,05019,796,56,57,58,60
121,05021,839,136,144,136,122
122,05023,699,85,95,97,92
123,05025,356,33,35,35,35
124,05027,1063,245,277,248,225
125,05029,655,237,254,180,138
126,05031,6889,481,493,504,511
127,05033,3001,240,241,238,236
128,05035,3199,155,157,160,161
129,05037,828,275,231,162,136
130,05039,291,55,60,59,54
131,05041,547,42,49,52,54
132,05043,690,122,134,114,99
133,05045,4658,442,469,456,436
134,05047,774,87,94,89,82
135,05049,540,53,60,65,68
136,05051,3733,390,427,439,428
137,05053,585,138,165,163,150
138,05055,2834,357,376,382,382
139,05057,839,70,77,82,85
140,05059,2883,265,282,281,270
141,05061,795,50,52,53,53
142,05063,2030,95,95,93,91
143,05065,979,21,21,21,21
144,05067,1702,197,237,267,289
145,05069,5137,204,217,224,229
146,05071,1248,87,92,90,87
147,05073,259,5,6,8,8
148,05075,1140,65,69,73,77
149,05077,1173,19,21,21,19
150,05079,2443,27,29,28,26
151,05081,626,41,43,43,43
152,05083,914,176,205,188,165
153,05085,2635,214,212,207,202
154,05087,607,100,108,96,83
155,05089,422,162,181,144,117
156,05091,2119,152,166,174,181
157,05093,3119,170,171,173,173
158,05095,298,10,14,14,14
159,05097,277,109,115,78,57
160,05099,443,36,38,39,39
161,05101,432,50,52,48,43
162,05103,703,349,328,242,209
163,05105,249,38,40,38,33
164,05107,926,118,112,95,85
165,05109,365,33,36,36,35
166,05111,1634,67,64,64,67
167,05113,770,106,106,107,109
168,05115,3642,301,316,305,289
169,05117,350,14,14,14,15
170,05119,16332,1464,1497,1490,1447
171,05121,952,71,70,68,66
172,05123,2028,92,100,104,108
173,05125,4662,660,665,638,601
174,05127,370,47,51,53,55
175,05129,290,16,16,16,16
176,05131,6876,531,541,540,527
177,05133,1697,56,60,63,68
178,05135,680,119,125,119,108
179,05137,459,24,25,23,18
180,05139,1497,146,153,139,124
181,05141,360,126,121,84,70
182,05143,15212,1308,1376,1334,1262
183,05145,2951,337,319,313,309
184,05147,193,7,8,10,14
185,05149,1621,84,89,91,93
186,06001,28378,1890,2052,1986,1840
187,06003,47,8,8,8,8
188,06005,484,50,57,59,57
189,06007,3853,446,555,544,483
190,06009,475,22,21,22,22
191,06011,694,95,119,96,70
192,06013,23381,2107,2383,2299,2155
193,06015,313,60,65,49,35
194,06017,2154,534,688,642,547
195,06019,37349,2837,3243,3231,3069
196,06021,891,84,99,103,98
197,06023,819,153,169,126,92
198,06025,15725,1843,1755,1339,1139
199,06027,290,6,6,5,5
200,06029,39990,2908,3160,2892,2697
201,06031,10440,1153,1296,1203,1025
202,06033,886,99,108,97,85
203,06035,1773,998,1021,501,287
204,06037,383275,45996,54479,50770,45473
205,06039,6047,384,421,419,393
206,06041,7628,225,244,233,212
207,06043,126,9,9,9,9
208,06045,1485,161,185,177,158
209,06047,11537,642,718,720,680
210,06049,122,15,14,13,11
211,06051,524,1,0,0,0
212,06053,14695,1336,1529,1517,1405
213,06055,2945,530,617,559,458
214,06057,1183,486,686,621,490
215,06059,73152,11180,13720,11288,9888
216,06061,6224,1085,1193,1133,1024
217,06063,205,66,56,41,35
218,06065,85077,6640,7267,7053,6441
219,06067,35739,5574,6878,6552,5575
220,06069,1813,222,242,208,178
221,06071,88469,13101,15202,14773,13476
222,06073,75307,11900,14447,13558,11316
223,06075,15053,1533,1688,1447,1227
224,06077,25675,1123,1230,1247,1183
225,06079,5956,790,829,757,671
226,06081,13707,1101,1206,1159,1049
227,06083,11205,717,801,778,733
228,06085,32454,4169,4823,4465,4102
229,06087,4202,954,1230,1213,1089
230,06089,4601,1878,2308,2183,1895
231,06091,19,2,2,2,2
232,06093,624,215,259,236,172
233,06095,10036,738,754,709,651
234,06097,11846,568,568,560,545
235,06099,21145,2343,2873,2522,2209
236,06101,3144,2148,2592,1708,1070
237,06103,1587,345,391,379,347
238,06105,139,79,101,71,44
239,06107,20550,860,925,906,854
240,06109,908,616,974,811,574
241,06111,18914,3587,4371,3824,3221
242,06113,4561,798,983,892,767
243,06115,1981,315,364,344,297
244,08001,27838,2586,2506,2581,2687
245,08003,575,84,81,74,69
246,08005,25535,2622,2755,2789,2807
247,08007,210,260,331,202,120
248,08009,101,19,25,26,23
249,08011,117,139,197,139,62
250,08013,10495,1139,1166,1186,1202
251,08014,1921,283,276,267,259
252,08015,604,99,118,121,113
253,08017,56,7,8,8,8
254,08019,182,25,28,28,28
255,08021,160,49,52,45,38
256,08023,83,28,30,21,13
257,08025,1087,289,340,290,197
258,08027,67,4,3,2,1
259,08029,553,308,291,228,207
260,08031,35075,4136,4190,4256,4312
261,08033,14,2,2,2,2
262,08035,9967,1482,1531,1567,1585
263,08037,2237,306,304,285,269
264,08039,557,51,51,57,66
265,08041,24712,3602,3669,3740,3781
266,08043,2528,746,810,813,785
267,08045,2071,490,573,539,458
268,08047,80,14,14,14,13
269,08049,373,198,285,257,208
270,08051,451,12,14,14,15
271,08053,9,,,,NaN
272,08055,137,23,25,27,28
273,08057,18,1,1,1,1
274,08059,19348,2688,2658,2662,2661
275,08061,22,7,11,11,7
276,08063,293,15,13,11,11
277,08065,265,75,90,80,70
278,08067,1209,1030,1443,1118,772
279,08069,9545,1379,1366,1393,1427
280,08071,205,99,129,102,71
281,08073,132,44,46,46,42
282,08075,2146,209,221,226,228
283,08077,5435,881,871,892,927
284,08079,35,1,1,1,1
285,08081,264,134,157,129,110
286,08083,638,459,629,511,396
287,08085,977,379,535,507,398
288,08087,1570,269,274,265,256
289,08089,506,370,500,400,329
290,08091,117,27,21,13,8
291,08093,214,29,27,24,21
292,08095,178,5,6,7,9
293,08097,458,63,66,61,54
294,08099,561,195,213,197,182
295,08101,7602,1510,1474,1505,1569
296,08103,137,354,477,182,70
297,08105,216,47,53,48,40
298,08107,615,166,160,145,132
299,08109,209,4,4,4,4
300,08111,20,3,3,3,3
301,08113,190,45,52,49,42
302,08115,106,38,35,25,18
303,08117,1426,176,181,183,183
304,08119,575,113,115,111,107
305,08121,204,23,24,23,23
306,08123,13111,1968,1873,1798,1757
307,08125,314,18,18,18,17
308,09001,36037,4165,3930,3528,3232
309,09003,27061,3887,4197,3942,3369
310,09005,4015,891,960,815,645
311,09007,3441,1026,1256,1155,934
312,09009,27092,3579,3403,2978,2596
313,09011,5731,606,618,601,562
314,09013,2901,443,454,416,351
315,09015,2379,356,388,385,358
316,10001,4693,678,782,723,628
317,10003,18709,2666,2794,2669,2543
318,10005,10069,835,926,949,922
319,11001,NaN,1404,1512,1480,1401
320,12001,12549,414,421,437,453
321,12003,1990,53,55,57,57
322,12005,8302,569,574,526,474
323,12007,1386,35,35,35,35
324,12009,14981,985,983,958,930
325,12011,103440,5920,6428,6586,6500
326,12013,854,47,47,45,42
327,12015,4831,460,480,463,433
328,12017,4498,557,557,512,472
329,12019,7652,658,730,736,702
330,12021,17262,1049,1132,1148,1125
331,12023,4688,115,127,140,150
332,12027,2305,394,524,508,429
333,12029,955,14,15,15,16
334,12031,41937,3830,4325,3992,3703
335,12033,16223,753,726,706,684
336,12035,2621,137,146,152,158
337,12037,828,3,4,7,9
338,12039,3239,100,109,101,90
339,12041,742,53,62,61,55
340,12043,657,14,14,14,14
341,12045,1048,19,21,24,26
342,12047,969,15,16,17,19
343,12049,1743,26,27,28,31
344,12051,2452,68,71,71,70
345,12053,4750,418,461,471,463
346,12055,3652,371,395,392,374
347,12057,56497,2788,2893,2886,2792
348,12059,1120,54,57,59,60
349,12061,4837,278,272,265,260
350,12063,3837,420,438,398,351
351,12065,750,13,14,17,21
352,12067,1310,4,4,4,5
353,12069,10273,470,482,482,472
354,12071,28881,2367,2653,2706,2627
355,12073,14605,746,806,828,826
356,12075,1368,105,116,117,110
357,12077,582,17,23,25,25
358,12079,1231,19,21,22,24
359,12081,16218,1290,1468,1494,1415
360,12083,12628,911,1017,1012,969
361,12085,6081,325,360,359,345
362,12086,220414,16449,18682,18730,17942
363,12087,3204,307,322,318,307
364,12089,3039,218,245,258,257
365,12091,8556,708,739,742,727
366,12093,2008,108,121,126,123
367,12095,55966,3447,3723,3756,3673
368,12097,17553,1326,1434,1425,1354
369,12099,63146,3600,3697,3652,3546
370,12101,14131,1415,1525,1481,1388
371,12103,31795,2323,2450,2425,2311
372,12105,26833,1301,1343,1327,1292
373,12107,2680,71,79,86,92
374,12109,8308,681,748,762,749
375,12111,10473,555,602,606,595
376,12113,7192,670,769,734,670
377,12115,12920,1588,1810,1816,1723
378,12117,12387,720,699,660,616
379,12119,3353,125,134,140,145
380,12121,3235,69,79,88,94
381,12123,1629,45,48,49,50
382,12125,1215,4,5,6,8
383,12127,15609,1354,1521,1493,1435
384,12129,1585,92,99,98,94
385,12131,3583,230,232,230,227
386,12133,1487,60,63,70,70
387,13001,1327,7,5,3,3
388,13003,591,15,16,15,14
389,13005,748,1,0,0,0
390,13007,123,4,4,4,4
391,13009,2642,39,43,45,48
392,13011,767,88,103,102,94
393,13013,3390,171,202,223,234
394,13015,5067,336,372,391,394
395,13017,1001,14,14,14,14
396,13019,712,84,102,100,82
397,13021,7535,211,219,221,219
398,13023,707,1,1,2,3
399,13025,780,8,10,13,16
400,13027,663,19,23,22,19
401,13029,1502,79,79,66,51
402,13031,3740,32,35,38,41
403,13033,1232,30,31,31,28
404,13035,1056,66,72,71,62
405,13037,293,0,0,0,0
406,13039,1817,142,148,139,126
407,13043,616,0,0,1,2
408,13045,5469,410,423,421,411
409,13047,2049,235,246,232,213
410,13049,794,19,20,18,16
411,13051,10795,409,440,446,439
412,13053,1981,9,10,10,11
413,13055,1233,40,41,42,43
414,13057,10385,877,950,959,917
415,13059,7871,189,190,187,184
416,13061,149,2,2,2,2
417,13063,10347,343,371,401,415
418,13065,535,0,0,0,0
419,13067,29421,2008,2245,2299,2200
420,13069,2910,145,156,154,145
421,13071,2564,0,0,0,0
422,13073,6372,567,608,592,550
423,13075,878,39,42,45,47
424,13077,5191,617,761,784,725
425,13079,246,4,3,2,1
426,13081,930,10,12,13,13
427,13083,514,38,40,41,42
428,13085,1141,116,141,145,134
429,13087,1576,0,0,0,0
430,13089,27104,1564,1638,1615,1562
431,13091,1063,1,1,1,1
432,13093,485,14,15,14,13
433,13095,3693,40,43,44,46
434,13097,5604,380,434,453,446
435,13099,688,22,27,27,25
436,13101,278,4,5,5,5
437,13103,2187,76,77,79,80
438,13105,1180,118,123,110,93
439,13107,1425,1,1,2,4
440,13109,556,12,12,11,9
441,13111,1014,33,33,34,34
442,13113,3161,304,369,390,372
443,13115,5506,314,333,345,350
444,13117,6692,685,758,759,711
445,13119,1220,62,63,64,65
446,13121,39942,2286,2557,2661,2646
447,13123,1262,40,41,41,42
448,13125,80,3,1,1,0
449,13127,4278,94,102,107,109
450,13129,3431,260,266,256,240
451,13131,1003,12,15,17,19
452,13133,722,13,14,15,15
453,13135,38986,1959,2083,2077,2008
454,13137,2291,289,317,275,247
455,13139,12516,466,521,559,582
456,13141,491,22,26,25,21
457,13143,1305,150,156,147,130
458,13145,1033,49,55,51,44
459,13147,809,77,76,70,64
460,13149,367,7,7,10,13
461,13151,8536,505,561,584,588
462,13153,4770,169,180,189,195
463,13155,441,21,24,24,23
464,13157,3300,182,190,193,194
465,13159,464,74,85,71,53
466,13161,962,7,7,7,7
467,13163,988,38,37,33,27
468,13165,498,7,7,7,7
469,13167,528,1,2,2,2
470,13169,783,40,41,38,35
471,13171,698,106,130,125,106
472,13173,397,3,2,1,1
473,13175,2592,19,24,29,35
474,13177,947,47,53,49,42
475,13179,1543,50,51,51,51
476,13181,321,33,34,31,26
