,County,222,227,234,241,248,255,262,269
0,01001,1348,76,45,43,42,39,36,34
1,01003,4422,413,373,373,369,367,359,349
2,01005,628,6,2,1,1,1,0,0
3,01007,535,21,12,11,10,9,8,7
4,01009,1034,58,43,43,41,39,37,34
5,01011,537,3,2,1,1,1,1,0
6,01013,837,20,11,8,6,5,4,3
7,01015,2377,189,174,156,139,124,109,95
8,01017,873,1,0,0,0,0,0,0
9,01019,346,6,2,2,2,1,1,1
10,01021,1094,164,148,155,161,164,167,167
11,01023,316,0,0,0,0,0,0,0
12,01025,923,22,16,15,14,13,12,11
13,01027,356,24,14,12,9,7,6,5
14,01029,202,5,5,5,4,3,3,2
15,01031,961,30,25,24,22,20,18,17
16,01033,1435,62,56,50,44,38,33,29
17,01035,436,2,1,1,1,0,0,0
18,01037,111,2,0,0,0,0,0,0
19,01039,816,9,5,4,4,3,3,2
20,01041,396,12,10,9,7,6,5,4
21,01043,1450,41,25,17,10,6,4,2
22,01045,1017,35,28,26,24,22,20,18
23,01047,1422,18,8,6,5,4,3,2
24,01049,2059,43,39,36,34,32,30,28
25,01051,2023,72,53,49,45,41,37,34
26,01053,1214,12,7,5,3,2,1,1
27,01055,2672,99,94,85,78,70,65,59
28,01057,284,6,7,7,7,7,7,7
29,01059,1539,66,62,54,47,40,36,30
30,01061,387,17,8,5,3,2,1,0
31,01063,278,5,2,2,1,1,1,1
32,01065,529,7,4,3,2,1,1,0
33,01067,328,7,3,2,1,0,0,0
34,01069,1838,74,49,41,33,27,22,17
35,01071,1275,50,36,33,30,27,24,20
36,01073,15872,1190,1193,1147,1091,1036,970,914
37,01075,273,5,2,2,2,1,1,1
38,01077,1411,46,42,40,37,33,30,27
39,01079,463,47,38,40,42,44,46,46
40,01081,3348,331,342,346,349,342,339,334
41,01083,1647,99,90,85,80,76,71,65
42,01085,600,3,2,1,0,0,0,0
43,01087,396,8,3,2,1,0,0,0
44,01089,6258,316,294,282,276,266,255,244
45,01091,625,3,2,1,1,1,0,0
46,01093,716,26,25,25,25,25,25,24
47,01095,3483,30,24,22,19,17,15,13
48,01097,12043,447,433,413,389,371,352,336
49,01099,443,2,1,0,0,0,0,0
50,01101,7750,314,214,167,131,101,78,59
51,01103,2811,165,136,108,84,65,51,38
52,01105,478,1,1,1,1,1,0,0
53,01107,533,19,16,16,15,15,13,13
54,01109,824,22,14,8,5,3,1,1
55,01111,478,24,15,13,11,9,7,6
56,01113,1548,19,14,11,9,7,6,4
57,01115,1651,81,66,63,58,54,49,44
58,01117,4095,569,505,497,486,467,442,429
59,01119,396,1,0,0,0,0,0,0
60,01121,1303,59,47,41,35,30,25,20
61,01123,930,7,5,5,5,4,4,4
62,01125,5130,333,321,299,281,256,237,216
63,01127,1823,54,41,30,21,15,10,7
64,01129,502,5,1,1,0,0,0,0
65,01131,479,2,1,1,0,0,0,0
66,01133,545,27,26,27,25,25,24,23
67,02013,2,,,,,,,NaN
68,02016,7,,,,,,,NaN
69,02020,3001,218,206,168,135,105,82,63
70,02050,59,3,1,1,0,0,0,0
71,02060,10,0,0,0,0,0,0,0
72,02068,1,,,,,,,NaN
73,02070,5,0,0,0,0,0,0,0
74,02090,640,78,80,85,91,95,100,101
75,02100,5,,,,,,,NaN
76,02105,0,,,,,,,NaN
77,02110,175,6,2,1,1,0,0,0
78,02122,410,4,1,0,0,0,0,0
79,02130,46,3,0,0,0,0,0,0
80,02150,14,0,0,0,0,0,0,0
81,02158,8,,,,,,,NaN
82,02164,0,,,,,,,NaN
83,02170,472,17,16,15,14,12,11,10
84,02180,41,3,0,0,0,0,0,0
85,02185,39,3,0,0,0,0,0,0
86,02188,66,2,1,0,0,0,0,0
87,02195,7,0,0,0,0,0,0,0
88,02198,25,2,0,0,0,0,0,0
