,County,383,388,395,402,409,416,423
0,01001,5881,127,126,136,155,178,197
1,01003,18763,523,464,437,439,458,473
2,01005,2008,46,43,43,44,46,49
3,01007,2346,19,13,13,16,20,23
4,01009,5920,91,94,107,126,146,165
5,01011,1132,38,40,42,42,42,42
6,01013,1868,28,32,34,37,41,44
7,01015,12426,292,271,285,306,330,351
8,01017,3266,21,12,13,21,31,42
9,01019,1731,12,10,11,13,15,17
10,01021,3622,37,35,38,44,52,58
11,01023,540,7,7,7,3,0,0
12,01025,3336,69,64,65,70,78,86
13,01027,1362,16,13,14,17,20,23
14,01029,1323,29,26,26,26,28,29
15,01031,5091,145,135,135,138,147,154
16,01033,5880,82,80,84,96,108,119
17,01035,1032,23,23,22,22,21,20
18,01037,751,70,81,82,78,73,69
19,01039,3752,129,128,130,134,135,135
20,01041,1355,21,19,21,25,30,34
21,01043,8740,125,115,119,131,148,162
22,01045,4417,71,59,67,84,100,112
23,01047,3265,24,20,20,21,22,26
24,01049,8276,95,83,83,90,100,108
25,01051,8927,230,213,215,225,240,254
26,01053,3639,67,59,59,64,72,77
27,01055,12819,178,157,168,197,234,266
28,01057,1921,19,18,22,27,31,36
29,01059,3914,39,33,36,43,51,58
30,01061,2321,51,50,49,51,56,58
31,01063,827,19,21,21,21,22,24
32,01065,2002,20,17,17,21,24,29
33,01067,1754,63,70,73,75,77,77
34,01069,9740,113,86,94,140,186,226
35,01071,6370,78,70,73,83,95,106
36,01073,68577,979,804,820,942,1114,1246
37,01075,1272,12,10,11,12,14,16
38,01077,8380,129,110,112,124,143,162
39,01079,2729,55,50,52,57,64,71
40,01081,14361,401,351,357,380,413,437
41,01083,8958,191,173,181,201,229,250
42,01085,1271,12,11,13,15,21,27
43,01087,1343,36,33,35,36,42,42
44,01089,30840,660,584,600,673,762,840
45,01091,2223,11,4,3,5,7,11
46,01093,2664,26,21,21,28,32,37
47,01095,10989,129,114,123,141,161,179
48,01097,34219,793,758,785,847,920,986
49,01099,1627,20,19,26,35,44,53
50,01101,21514,253,159,155,220,308,374
51,01103,13272,185,153,153,172,200,222
52,01105,1045,0,1,7,18,28,35
53,01107,2149,33,37,42,42,43,45
54,01109,2828,42,32,37,47,58,67
55,01111,1561,30,28,27,27,28,29
56,01113,3865,62,58,66,75,85,95
57,01115,8458,190,195,209,231,251,270
58,01117,20907,488,460,465,493,529,562
59,01119,955,15,21,22,21,21,21
60,01121,7160,147,132,134,144,157,166
61,01123,3411,65,58,57,56,55,55
62,01125,23123,446,424,432,457,490,522
63,01127,6259,48,41,45,54,65,76
