,State,256,262,269,276,283
0,Washington,2142,34,37,40,41
1,Illinois,9040,198,196,199,189
2,California,16147,485,474,479,465
3,Arizona,5706,71,64,61,53
4,Massachusetts,9510,91,103,105,112
5,Wisconsin,1377,107,119,133,133
6,Texas,16320,481,482,494,435
7,Nebraska,501,29,26,30,30
8,Utah,478,33,36,43,47
9,Oregon,572,20,21,21,22
10,Florida,14671,516,494,470,446
11,New York,33205,74,82,96,99
12,Rhode Island,1118,7,7,7,6
13,Georgia,7162,214,189,183,172
14,New Hampshire,443,1,0,0,0
15,North Carolina,3634,152,156,152,142
16,New Jersey,16136,41,46,50,52
17,Colorado,2068,34,28,32,33
18,Maryland,3958,31,33,34,34
19,Nevada,1623,38,40,44,43
20,Tennessee,2577,162,157,161,147
21,Hawaii,156,14,10,10,9
22,Indiana,3674,92,99,109,107
23,Kentucky,1209,54,57,63,65
24,Minnesota,2133,75,77,81,79
25,Oklahoma,1051,51,54,57,51
26,Pennsylvania,8195,108,104,113,113
27,South Carolina,3453,106,99,98,95
28,District of Columbia,631,3,1,1,1
29,Kansas,690,37,38,41,37
30,Missouri,2186,115,118,117,113
31,Vermont,58,0,0,0,0
32,Virginia,3273,94,97,97,94
33,Connecticut,4513,10,10,12,11
34,Iowa,1387,69,65,70,67
35,Louisiana,5577,95,67,71,66
36,Ohio,4925,124,137,144,136
37,Michigan,7124,69,73,80,74
38,South Dakota,248,18,21,23,24
39,Arkansas,1425,118,109,107,102
40,Delaware,645,7,9,9,9
41,Mississippi,3013,71,69,68,67
42,New Mexico,892,20,21,23,24
43,North Dakota,274,37,38,41,39
44,Wyoming,53,1,1,2,3
45,Alaska,58,1,2,3,4
46,Maine,142,0,0,0,0
47,Alabama,2558,56,63,69,64
48,Idaho,482,25,26,29,30
49,Montana,187,16,20,22,25
50,Puerto Rico,686,44,38,39,38
51,Virgin Islands,20,0,0,0,0
52,Guam,49,1,1,1,0
53,West Virginia,364,19,19,19,18
54,Northern Mariana Islands,2,0,0,0,0
55,American Samoa,0,0,0,0,0
