,State,333,339,346,353,360
0,Washington,3104,107,118,117,113
1,Illinois,16407,1048,1034,1014,990
2,California,22675,2062,2490,2883,2953
3,Arizona,7971,573,641,651,662
4,Massachusetts,11717,418,429,450,429
5,Wisconsin,4743,398,389,377,354
6,Texas,25827,1547,1624,1666,1623
7,Nebraska,1486,120,110,109,100
8,Utah,1155,117,126,135,126
9,Oregon,1341,153,162,172,170
10,Florida,20568,825,844,913,899
11,New York,36431,932,1002,1076,1057
12,Rhode Island,1625,83,80,84,85
13,Georgia,10383,342,378,423,429
14,New Hampshire,656,51,52,57,58
15,North Carolina,6224,434,480,517,502
16,New Jersey,18194,448,477,482,462
17,Colorado,4368,437,439,429,406
18,Maryland,5448,328,324,325,312
19,Nevada,2779,249,249,255,245
20,Tennessee,6071,739,788,875,892
21,Hawaii,282,7,8,8,9
22,Indiana,7404,619,596,594,559
23,Kentucky,2397,203,201,208,201
24,Minnesota,4909,404,370,360,319
25,Oklahoma,2212,195,214,239,232
26,Pennsylvania,13834,1329,1389,1417,1363
27,South Carolina,4935,250,263,285,285
28,District of Columbia,737,24,19,20,20
29,Kansas,2341,190,192,198,198
30,Missouri,5076,400,389,388,378
31,Vermont,111,13,11,12,12
32,Virginia,4650,260,298,315,301
33,Connecticut,5581,186,183,194,192
34,Iowa,3588,337,296,285,273
35,Louisiana,7042,243,237,243,241
36,Ohio,8047,564,604,629,629
37,Michigan,12074,726,713,699,663
38,South Dakota,1361,87,75,69,61
39,Arkansas,3237,313,318,338,338
40,Delaware,862,37,39,40,40
41,Mississippi,4409,224,236,247,246
42,New Mexico,2171,190,193,188,182
43,North Dakota,1231,60,55,51,48
44,Wyoming,351,22,21,19,17
45,Alaska,184,13,12,11,11
46,Maine,292,31,33,36,36
47,Alabama,4389,274,307,332,330
48,Idaho,1280,116,119,122,120
49,Montana,865,49,48,48,44
50,Puerto Rico,1368,111,100,104,106
51,Virgin Islands,23,0,0,0,0
52,Guam,119,0,0,0,0
53,West Virginia,1128,144,154,163,164
54,Northern Mariana Islands,2,0,0,0,0
55,American Samoa,0,0,0,0,0
