,State,781,787,794,801,808,815,822
0,Washington,NaN,11,5,3,1,0,0
1,Illinois,NaN,10,5,2,1,0,0
2,California,NaN,61,34,15,7,3,1
3,Arizona,NaN,3,1,0,0,0,0
4,Massachusetts,NaN,1,0,0,0,0,0
5,Wisconsin,NaN,8,4,2,1,0,0
6,Texas,NaN,4,1,0,0,0,0
7,Nebraska,NaN,12,7,4,2,1,1
8,Utah,NaN,1,0,0,0,0,0
9,Oregon,NaN,9,5,2,1,0,0
10,Florida,NaN,5,2,0,0,0,0
11,New York,NaN,0,0,0,0,0,0
12,Rhode Island,NaN,0,0,0,0,0,0
13,Georgia,NaN,1,0,0,0,0,0
14,New Hampshire,NaN,2,1,0,0,0,0
15,North Carolina,NaN,14,6,3,1,1,0
16,New Jersey,NaN,2,1,0,0,0,0
17,Colorado,NaN,3,1,0,0,0,0
18,Maryland,NaN,1,0,0,0,0,0
19,Nevada,NaN,2,0,0,0,0,0
20,Tennessee,NaN,16,8,4,2,1,0
21,Hawaii,NaN,1,0,0,0,0,0
22,Indiana,NaN,10,5,3,1,1,0
23,Kentucky,NaN,17,9,5,2,1,1
24,Minnesota,NaN,12,6,3,1,1,0
25,Oklahoma,NaN,4,2,0,0,0,0
26,Pennsylvania,NaN,6,3,1,0,0,0
27,South Carolina,NaN,5,2,1,0,0,0
28,District of Columbia,NaN,0,0,0,0,0,0
29,Kansas,NaN,2,1,0,0,0,0
30,Missouri,NaN,5,2,0,0,0,0
31,Vermont,NaN,1,0,0,0,0,0
32,Virginia,NaN,6,2,1,0,0,0
33,Connecticut,NaN,1,0,0,0,0,0
34,Iowa,NaN,7,3,1,0,0,0
35,Louisiana,NaN,1,0,0,0,0,0
36,Ohio,NaN,13,8,4,2,1,1
37,Michigan,NaN,15,8,5,3,1,1
38,South Dakota,NaN,0,0,0,0,0,0
39,Arkansas,NaN,6,3,1,0,0,0
40,Delaware,NaN,0,0,0,0,0,0
41,Mississippi,NaN,5,2,1,0,0,0
42,New Mexico,NaN,3,1,0,0,0,0
43,North Dakota,NaN,0,0,0,0,0,0
44,Wyoming,NaN,1,0,0,0,0,0
45,Alaska,NaN,1,0,0,0,0,0
46,Maine,NaN,20,16,11,7,5,3
47,Alabama,NaN,5,3,1,0,0,0
48,Idaho,NaN,15,8,4,2,1,0
49,Montana,NaN,5,2,1,0,0,0
50,Puerto Rico,NaN,NaN,NaN,NaN,NaN,NaN,NaN
51,Virgin Islands,NaN,NaN,NaN,NaN,NaN,NaN,NaN
52,Guam,NaN,NaN,NaN,NaN,NaN,NaN,NaN
53,West Virginia,NaN,9,5,3,2,1,0
54,Northern Mariana Islands,NaN,NaN,NaN,NaN,NaN,NaN,NaN
55,American Samoa,NaN,NaN,NaN,NaN,NaN,NaN,NaN
