,State,795,801,808,815,822,829,836,843,850,857,864,871,878
0,Washington,NaN,5,3,1,0,0,0,0,0,0,0,0,0
1,Illinois,NaN,6,3,2,1,0,0,0,0,0,0,0,0
2,California,NaN,17,9,4,2,1,0,0,0,0,0,0,0
3,Arizona,NaN,0,0,0,0,0,0,0,0,0,0,0,0
4,Massachusetts,NaN,0,0,0,0,0,0,0,0,0,0,0,0
5,Wisconsin,NaN,1,0,0,0,0,0,0,0,0,0,0,0
6,Texas,NaN,0,0,0,0,0,0,0,0,0,0,0,0
7,Nebraska,NaN,3,2,1,0,0,0,0,0,0,0,0,0
8,Utah,NaN,0,0,0,0,0,0,0,0,0,0,0,0
9,Oregon,NaN,3,1,0,0,0,0,0,0,0,0,0,0
10,Florida,NaN,0,0,0,0,0,0,0,0,0,0,0,0
11,New York,NaN,0,0,0,0,0,0,0,0,0,0,0,0
12,Rhode Island,NaN,0,0,0,0,0,0,0,0,0,0,0,0
13,Georgia,NaN,0,0,0,0,0,0,0,0,0,0,0,0
14,New Hampshire,NaN,0,0,0,0,0,0,0,0,0,0,0,0
15,North Carolina,NaN,6,3,1,1,0,0,0,0,0,0,0,0
16,New Jersey,NaN,1,0,0,0,0,0,0,0,0,0,0,0
17,Colorado,NaN,1,0,0,0,0,0,0,0,0,0,0,0
18,Maryland,NaN,0,0,0,0,0,0,0,0,0,0,0,0
19,Nevada,NaN,1,1,0,0,0,0,0,0,0,0,0,0
20,Tennessee,NaN,3,1,1,0,0,0,0,0,0,0,0,0
21,Hawaii,NaN,0,0,0,0,0,0,0,0,0,0,0,0
22,Indiana,NaN,4,2,1,0,0,0,0,0,0,0,0,0
23,Kentucky,NaN,5,3,1,1,0,0,0,0,0,0,0,0
24,Minnesota,NaN,2,0,0,0,0,0,0,0,0,0,0,0
25,Oklahoma,NaN,0,0,0,0,0,0,0,0,0,0,0,0
26,Pennsylvania,NaN,2,1,0,0,0,0,0,0,0,0,0,0
27,South Carolina,NaN,1,0,0,0,0,0,0,0,0,0,0,0
28,District of Columbia,NaN,0,0,0,0,0,0,0,0,0,0,0,0
29,Kansas,NaN,0,0,0,0,0,0,0,0,0,0,0,0
30,Missouri,NaN,1,0,0,0,0,0,0,0,0,0,0,0
31,Vermont,NaN,0,0,0,0,0,0,0,0,0,0,0,0
32,Virginia,NaN,2,1,0,0,0,0,0,0,0,0,0,0
33,Connecticut,NaN,0,0,0,0,0,0,0,0,0,0,0,0
34,Iowa,NaN,1,1,0,0,0,0,0,0,0,0,0,0
35,Louisiana,NaN,0,0,0,0,0,0,0,0,0,0,0,0
36,Ohio,NaN,4,2,1,1,0,0,0,0,0,0,0,0
37,Michigan,NaN,5,3,1,1,0,0,0,0,0,0,0,0
38,South Dakota,NaN,0,0,0,0,0,0,0,0,0,0,0,0
39,Arkansas,NaN,1,0,0,0,0,0,0,0,0,0,0,0
40,Delaware,NaN,0,0,0,0,0,0,0,0,0,0,0,0
41,Mississippi,NaN,1,0,0,0,0,0,0,0,0,0,0,0
42,New Mexico,NaN,0,0,0,0,0,0,0,0,0,0,0,0
43,North Dakota,NaN,0,0,0,0,0,0,0,0,0,0,0,0
44,Wyoming,NaN,0,0,0,0,0,0,0,0,0,0,0,0
45,Alaska,NaN,0,0,0,0,0,0,0,0,0,0,0,0
46,Maine,NaN,8,6,4,3,2,1,1,1,0,0,0,0
47,Alabama,NaN,2,1,0,0,0,0,0,0,0,0,0,0
48,Idaho,NaN,6,4,2,1,0,0,0,0,0,0,0,0
49,Montana,NaN,1,0,0,0,0,0,0,0,0,0,0,0
50,Puerto Rico,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
51,Virgin Islands,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
52,Guam,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
53,West Virginia,NaN,4,2,1,1,0,0,0,0,0,0,0,0
54,Northern Mariana Islands,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
55,American Samoa,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
