,State,501,507,514,521,528,535,542
0,Washington,NaN,48,35,21,15,11,8
1,Illinois,NaN,44,27,15,9,6,5
2,California,NaN,37,31,18,13,10,7
3,Arizona,NaN,30,30,23,20,17,15
4,Massachusetts,NaN,13,9,4,1,1,0
5,Wisconsin,NaN,22,20,15,11,9,7
6,Texas,NaN,61,51,33,25,19,14
7,Nebraska,NaN,5,3,2,1,1,0
8,Utah,NaN,10,9,7,5,4,3
9,Oregon,NaN,21,17,11,8,5,4
10,Florida,NaN,69,55,39,28,20,14
11,New York,NaN,44,27,14,9,6,5
12,Rhode Island,NaN,4,2,1,0,0,0
13,Georgia,NaN,16,15,13,12,11,11
14,New Hampshire,NaN,2,1,0,0,0,0
15,North Carolina,NaN,56,44,32,26,22,19
16,New Jersey,NaN,19,13,5,3,1,1
17,Colorado,NaN,17,12,6,4,3,2
18,Maryland,NaN,14,9,4,3,2,1
19,Nevada,NaN,10,9,6,5,4,4
20,Tennessee,NaN,19,15,11,9,8,7
21,Hawaii,NaN,6,5,3,2,1,1
22,Indiana,NaN,33,30,23,18,14,11
23,Kentucky,NaN,13,11,8,7,7,6
24,Minnesota,NaN,26,19,10,6,4,3
25,Oklahoma,NaN,18,17,13,10,8,7
26,Pennsylvania,NaN,61,40,24,15,11,7
27,South Carolina,NaN,18,13,10,8,6,5
28,District of Columbia,NaN,1,0,0,0,0,0
29,Kansas,NaN,10,10,7,6,5,4
30,Missouri,NaN,17,13,9,7,6,5
31,Vermont,NaN,0,0,0,0,0,0
32,Virginia,NaN,27,19,12,8,6,5
33,Connecticut,NaN,6,4,2,1,1,0
34,Iowa,NaN,5,4,3,2,1,1
35,Louisiana,NaN,18,18,15,16,17,17
36,Ohio,NaN,41,34,26,22,19,17
37,Michigan,NaN,69,40,21,14,10,8
38,South Dakota,NaN,1,1,0,0,0,0
39,Arkansas,NaN,24,22,17,13,11,8
40,Delaware,NaN,2,1,0,0,0,0
41,Mississippi,NaN,15,14,10,9,8,7
42,New Mexico,NaN,4,3,2,1,1,0
43,North Dakota,NaN,3,2,1,1,1,0
44,Wyoming,NaN,5,5,5,4,4,3
45,Alaska,NaN,2,1,1,1,0,0
46,Maine,NaN,9,6,3,1,1,0
47,Alabama,NaN,44,42,34,31,29,25
48,Idaho,NaN,7,6,5,4,3,3
49,Montana,NaN,6,5,3,2,2,1
50,Puerto Rico,NaN,16,12,8,6,5,4
51,Virgin Islands,NaN,1,1,0,0,0,0
52,Guam,NaN,0,0,0,0,0,0
53,West Virginia,NaN,12,10,8,6,5,4
54,Northern Mariana Islands,NaN,0,0,0,0,0,0
55,American Samoa,NaN,NaN,NaN,NaN,NaN,NaN,NaN
