,State,760,766,773,780,787,794,801
0,Washington,NaN,105,66,35,20,12,5
1,Illinois,NaN,60,29,13,6,3,1
2,California,NaN,398,246,126,63,36,19
3,Arizona,NaN,43,11,3,0,0,0
4,Massachusetts,NaN,12,3,1,0,0,0
5,Wisconsin,NaN,66,35,19,10,5,2
6,Texas,NaN,68,17,4,1,0,0
7,Nebraska,NaN,28,16,9,5,2,1
8,Utah,NaN,16,7,2,1,0,0
9,Oregon,NaN,60,34,19,9,5,3
10,Florida,NaN,101,29,9,2,1,0
11,New York,NaN,18,6,2,1,0,0
12,Rhode Island,NaN,7,2,1,0,0,0
13,Georgia,NaN,30,8,2,0,0,0
14,New Hampshire,NaN,12,4,2,0,0,0
15,North Carolina,NaN,138,63,27,10,4,2
16,New Jersey,NaN,25,10,5,2,1,1
17,Colorado,NaN,31,13,5,1,0,0
18,Maryland,NaN,13,5,2,1,0,0
19,Nevada,NaN,23,9,4,1,0,0
20,Tennessee,NaN,193,124,79,43,22,11
21,Hawaii,NaN,10,5,3,1,0,0
22,Indiana,NaN,74,49,23,12,7,4
23,Kentucky,NaN,82,41,21,10,5,3
24,Minnesota,NaN,98,57,30,15,7,3
25,Oklahoma,NaN,88,42,20,9,3,1
26,Pennsylvania,NaN,54,24,9,4,1,1
27,South Carolina,NaN,53,21,8,3,1,0
28,District of Columbia,NaN,0,0,0,0,0,0
29,Kansas,NaN,29,11,4,1,0,0
30,Missouri,NaN,45,17,5,2,0,0
31,Vermont,NaN,4,1,0,0,0,0
32,Virginia,NaN,46,14,5,1,0,0
33,Connecticut,NaN,9,3,1,0,0,0
34,Iowa,NaN,68,35,18,8,4,2
35,Louisiana,NaN,21,8,3,1,0,0
36,Ohio,NaN,94,58,31,17,12,8
37,Michigan,NaN,85,38,17,8,4,2
38,South Dakota,NaN,8,3,1,0,0,0
39,Arkansas,NaN,43,24,13,7,3,1
40,Delaware,NaN,4,2,1,0,0,0
41,Mississippi,NaN,44,22,10,5,2,1
42,New Mexico,NaN,29,12,4,1,0,0
43,North Dakota,NaN,11,5,2,0,0,0
44,Wyoming,NaN,9,5,2,1,0,0
45,Alaska,NaN,11,5,2,0,0,0
46,Maine,NaN,18,16,13,9,8,5
47,Alabama,NaN,61,25,10,4,2,0
48,Idaho,NaN,41,27,15,8,3,1
49,Montana,NaN,25,12,5,2,0,0
50,Puerto Rico,NaN,NaN,NaN,NaN,NaN,NaN,NaN
51,Virgin Islands,NaN,NaN,NaN,NaN,NaN,NaN,NaN
52,Guam,NaN,NaN,NaN,NaN,NaN,NaN,NaN
53,West Virginia,NaN,40,24,14,8,5,3
54,Northern Mariana Islands,NaN,NaN,NaN,NaN,NaN,NaN,NaN
55,American Samoa,NaN,NaN,NaN,NaN,NaN,NaN,NaN
