,State,578,584,591,598,605,612,619
0,Washington,NaN,90,129,181,234,262,291
1,Illinois,NaN,105,108,131,177,252,338
2,California,NaN,323,312,372,512,597,599
3,Arizona,NaN,125,140,161,181,174,171
4,Massachusetts,NaN,43,59,82,110,144,170
5,Wisconsin,NaN,61,76,97,124,149,169
6,Texas,NaN,587,649,728,819,895,893
7,Nebraska,NaN,26,29,32,35,39,44
8,Utah,NaN,23,28,34,41,42,41
9,Oregon,NaN,77,106,115,129,149,170
10,Florida,NaN,702,718,745,770,737,692
11,New York,NaN,277,401,593,862,1125,1342
12,Rhode Island,NaN,14,17,16,16,18,22
13,Georgia,NaN,204,243,285,322,327,340
14,New Hampshire,NaN,5,7,9,14,19,24
15,North Carolina,NaN,335,395,458,508,507,485
16,New Jersey,NaN,64,77,82,105,119,129
17,Colorado,NaN,36,39,44,49,51,52
18,Maryland,NaN,32,41,58,86,117,141
19,Nevada,NaN,99,89,90,96,103,98
20,Tennessee,NaN,149,168,190,211,230,246
21,Hawaii,NaN,16,21,27,34,33,31
22,Indiana,NaN,170,199,236,277,317,341
23,Kentucky,NaN,229,288,294,311,316,296
24,Minnesota,NaN,46,55,69,86,101,111
25,Oklahoma,NaN,131,142,152,160,158,148
26,Pennsylvania,NaN,119,186,299,452,616,838
27,South Carolina,NaN,135,160,192,227,248,256
28,District of Columbia,NaN,13,15,19,25,33,39
29,Kansas,NaN,92,98,102,105,103,96
30,Missouri,NaN,197,195,195,194,186,171
31,Vermont,NaN,1,2,3,5,7,9
32,Virginia,NaN,102,132,172,221,268,300
33,Connecticut,NaN,30,31,36,46,64,88
34,Iowa,NaN,19,22,24,28,27,26
35,Louisiana,NaN,283,226,198,184,171,162
36,Ohio,NaN,120,176,261,378,497,589
37,Michigan,NaN,74,118,192,302,446,587
38,South Dakota,NaN,5,7,10,15,21,29
39,Arkansas,NaN,186,192,198,200,189,178
40,Delaware,NaN,10,13,17,22,25,29
41,Mississippi,NaN,222,176,141,115,97,79
42,New Mexico,NaN,30,47,73,102,124,138
43,North Dakota,NaN,12,15,19,24,29,33
44,Wyoming,NaN,42,42,43,44,45,47
45,Alaska,NaN,12,15,19,23,28,33
46,Maine,NaN,17,21,28,38,49,58
47,Alabama,NaN,264,286,307,319,324,315
48,Idaho,NaN,39,44,51,60,69,78
49,Montana,NaN,38,46,107,261,424,499
50,Puerto Rico,NaN,156,182,209,230,240,243
51,Virgin Islands,NaN,3,3,3,3,3,3
52,Guam,NaN,0,0,0,0,1,1
53,West Virginia,NaN,43,56,76,98,117,133
54,Northern Mariana Islands,NaN,0,0,0,0,0,0
55,American Samoa,NaN,NaN,NaN,NaN,NaN,NaN,NaN
