,State,536,542,549,556,563,570,577
0,Washington,NaN,9,8,6,6,5,5
1,Illinois,NaN,7,5,4,4,4,4
2,California,NaN,11,7,5,4,4,5
3,Arizona,NaN,21,20,16,14,13,12
4,Massachusetts,NaN,1,0,0,0,0,0
5,Wisconsin,NaN,5,4,3,3,2,2
6,Texas,NaN,29,25,20,17,15,15
7,Nebraska,NaN,1,1,1,0,0,0
8,Utah,NaN,5,5,4,4,4,4
9,Oregon,NaN,5,4,3,3,3,3
10,Florida,NaN,32,26,19,15,12,10
11,New York,NaN,13,10,9,9,10,12
12,Rhode Island,NaN,0,0,0,0,0,0
13,Georgia,NaN,15,16,16,16,18,21
14,New Hampshire,NaN,0,0,0,0,0,0
15,North Carolina,NaN,23,21,19,20,22,24
16,New Jersey,NaN,0,0,0,0,0,0
17,Colorado,NaN,4,4,3,3,3,4
18,Maryland,NaN,2,2,1,1,2,2
19,Nevada,NaN,15,16,16,19,23,26
20,Tennessee,NaN,16,17,17,17,18,19
21,Hawaii,NaN,0,0,0,0,0,1
22,Indiana,NaN,19,18,16,15,15,16
23,Kentucky,NaN,11,12,12,12,14,16
24,Minnesota,NaN,3,2,2,1,1,1
25,Oklahoma,NaN,10,9,8,7,7,8
26,Pennsylvania,NaN,7,6,5,5,6,7
27,South Carolina,NaN,8,7,7,7,7,7
28,District of Columbia,NaN,0,0,0,0,0,0
29,Kansas,NaN,12,11,9,8,8,8
30,Missouri,NaN,53,65,72,83,96,111
31,Vermont,NaN,0,0,0,0,0,0
32,Virginia,NaN,7,6,5,5,6,6
33,Connecticut,NaN,1,1,1,1,1,1
34,Iowa,NaN,5,4,3,2,2,2
35,Louisiana,NaN,33,38,40,45,51,58
36,Ohio,NaN,16,16,17,20,27,37
37,Michigan,NaN,8,5,4,4,5,8
38,South Dakota,NaN,0,0,0,0,0,0
39,Arkansas,NaN,33,32,30,30,32,35
40,Delaware,NaN,0,0,0,0,0,0
41,Mississippi,NaN,15,15,14,14,15,17
42,New Mexico,NaN,2,2,2,2,3,3
43,North Dakota,NaN,0,0,0,0,0,0
44,Wyoming,NaN,9,8,7,6,6,6
45,Alaska,NaN,1,1,0,0,0,0
46,Maine,NaN,1,0,0,0,0,0
47,Alabama,NaN,22,23,24,27,31,35
48,Idaho,NaN,4,4,3,3,3,3
49,Montana,NaN,3,2,2,2,2,2
50,Puerto Rico,NaN,9,9,9,10,13,17
51,Virgin Islands,NaN,1,1,1,1,1,1
52,Guam,NaN,0,0,0,0,0,0
53,West Virginia,NaN,5,5,5,5,5,5
54,Northern Mariana Islands,NaN,0,0,0,0,0,0
55,American Samoa,NaN,NaN,NaN,NaN,NaN,NaN,NaN
