,State,529,535,542,549,556,563,570
0,Washington,NaN,8,6,5,4,3,3
1,Illinois,NaN,9,6,4,3,3,3
2,California,NaN,15,11,8,5,4,5
3,Arizona,NaN,28,25,23,18,16,14
4,Massachusetts,NaN,1,1,0,0,0,0
5,Wisconsin,NaN,5,5,4,3,3,2
6,Texas,NaN,42,36,32,27,23,22
7,Nebraska,NaN,1,1,1,0,0,0
8,Utah,NaN,7,6,5,4,4,4
9,Oregon,NaN,7,5,4,4,4,4
10,Florida,NaN,39,33,27,19,15,11
11,New York,NaN,11,9,8,7,7,9
12,Rhode Island,NaN,0,0,0,0,0,0
13,Georgia,NaN,17,18,19,19,18,18
14,New Hampshire,NaN,1,1,0,0,0,0
15,North Carolina,NaN,34,33,32,30,30,31
16,New Jersey,NaN,0,0,0,0,0,0
17,Colorado,NaN,5,4,3,3,3,3
18,Maryland,NaN,3,3,4,4,6,7
19,Nevada,NaN,10,10,11,11,13,16
20,Tennessee,NaN,16,16,16,15,14,14
21,Hawaii,NaN,1,0,0,0,0,0
22,Indiana,NaN,23,21,21,19,19,20
23,Kentucky,NaN,7,6,6,7,8,10
24,Minnesota,NaN,5,4,3,2,2,1
25,Oklahoma,NaN,8,8,8,7,7,7
26,Pennsylvania,NaN,8,6,4,3,3,3
27,South Carolina,NaN,7,7,8,8,8,9
28,District of Columbia,NaN,0,0,0,0,0,0
29,Kansas,NaN,12,10,8,6,6,5
30,Missouri,NaN,35,42,49,55,64,71
31,Vermont,NaN,0,0,0,0,0,0
32,Virginia,NaN,7,6,5,4,4,4
33,Connecticut,NaN,2,1,1,1,1,1
34,Iowa,NaN,5,4,3,2,2,2
35,Louisiana,NaN,28,33,37,37,39,44
36,Ohio,NaN,11,11,11,12,15,21
37,Michigan,NaN,11,8,6,5,5,7
38,South Dakota,NaN,0,0,0,0,0,0
39,Arkansas,NaN,19,19,18,17,17,17
40,Delaware,NaN,0,0,0,0,0,0
41,Mississippi,NaN,13,13,14,13,13,13
42,New Mexico,NaN,3,2,2,2,2,2
43,North Dakota,NaN,1,1,1,0,0,0
44,Wyoming,NaN,8,7,6,5,5,5
45,Alaska,NaN,1,1,1,0,0,0
46,Maine,NaN,1,1,0,0,0,0
47,Alabama,NaN,20,19,21,22,24,25
48,Idaho,NaN,4,4,4,3,3,3
49,Montana,NaN,3,2,2,2,1,1
50,Puerto Rico,NaN,9,9,10,11,14,20
51,Virgin Islands,NaN,0,0,0,0,0,1
52,Guam,NaN,0,0,0,0,0,0
53,West Virginia,NaN,10,9,9,9,10,12
54,Northern Mariana Islands,NaN,0,0,0,0,0,0
55,American Samoa,NaN,NaN,NaN,NaN,NaN,NaN,NaN
