,State,361,367,374,381,388
0,Washington,289939,19622,21461,23449,25594
1,Illinois,1068829,40947,31333,19866,10351
2,California,2991731,250103,206888,159711,115060
3,Arizona,673882,66009,68293,69290,68941
4,Massachusetts,470140,41376,41456,40742,39275
5,Wisconsin,568166,16662,17071,17715,18488
6,Texas,2127111,NaN,NaN,NaN,NaN
7,Nebraska,181978,7403,7748,8107,8479
8,Utah,323837,23791,26810,29629,31915
9,Oregon,133205,5240,1804,582,290
10,Florida,1571279,117636,129632,142496,156245
11,New York,1242561,119042,127782,135300,141314
12,Rhode Island,104443,8233,9104,10058,11089
13,Georgia,815995,73585,82369,91942,102339
14,New Hampshire,56864,4403,3708,2978,2280
15,North Carolina,674637,52806,40061,29323,23056
16,New Jersey,627221,51632,64010,75154,80762
17,Colorado,374981,19619,21321,21725,20432
18,Maryland,326445,16629,14859,12987,11183
19,Nevada,261573,11962,10016,8096,6319
20,Tennessee,685321,33502,24025,14429,8143
21,Hawaii,24595,1107,1151,1193,1234
22,Indiana,590211,17207,6871,3592,1930
23,Kentucky,326674,28289,23390,14304,6463
24,Minnesota,446380,13341,13965,14634,15334
25,Oklahoma,354979,25981,25966,25663,25080
26,Pennsylvania,770985,54373,58991,65215,72436
27,South Carolina,388184,36090,39753,43291,46607
28,District of Columbia,33851,NaN,NaN,NaN,NaN
29,Kansas,258354,10407,5117,1779,497
30,Missouri,449379,21057,21440,21753,21990
31,Vermont,10057,1000,1001,983,946
32,Virginia,439305,35670,36353,36259,35383
33,Connecticut,223422,19565,22240,25328,28795
34,Iowa,305151,9887,9505,9070,8590
35,Louisiana,368980,24154,24964,25504,25757
36,Ohio,826754,40962,34300,27707,21589
37,Michigan,581785,23935,21794,16801,10806
38,South Dakota,105544,1885,1049,439,137
39,Arkansas,271154,20152,20901,21521,21999
40,Delaware,70294,4122,3447,2756,2112
41,Mississippi,252475,14257,13087,11625,9991
42,New Mexico,163637,6911,5858,4819,3846
43,North Dakota,95864,1086,899,733,589
44,Wyoming,49363,2272,2022,1546,1014
45,Alaska,51938,2392,2920,3334,3406
46,Maine,33559,4172,4285,4299,4212
47,Alabama,422598,24686,22547,19933,17053
48,Idaho,155554,4618,3686,2855,2145
49,Montana,89393,1687,507,228,116
50,Puerto Rico,87381,NaN,NaN,NaN,NaN
51,Virgin Islands,2260,NaN,NaN,NaN,NaN
52,Guam,7474,NaN,NaN,NaN,NaN
53,West Virginia,108821,8847,8138,7275,6320
54,Northern Mariana Islands,128,NaN,NaN,NaN,NaN
55,American Samoa,0,NaN,NaN,NaN,NaN
