,State,383,388,395,402,409
0,Washington,323214,5571,2763,1133,385
1,Illinois,1148088,14584,8540,4475,2098
2,California,3432088,62674,30354,12590,4478
3,Arizona,782887,18775,12721,9235,6929
4,Massachusetts,545303,17513,12428,8261,5142
5,Wisconsin,601391,3134,1041,283,71
6,Texas,2504578,143438,144653,144926,144251
7,Nebraska,193826,3156,2572,2054,1607
8,Utah,355122,8897,7260,5794,4521
9,Oregon,147419,2422,1192,485,165
10,Florida,1783720,71350,64864,57817,50531
11,New York,1489196,69342,58518,48511,40006
12,Rhode Island,119104,3305,2592,1971,1453
13,Georgia,943695,56508,59489,62604,65856
14,New Hampshire,68499,2748,2095,1530,1070
15,North Carolina,799279,29325,20469,13094,7736
16,New Jersey,724728,29462,26196,22735,19260
17,Colorado,406276,6437,4101,2355,1218
18,Maryland,364553,10081,8022,6172,4590
19,Nevada,284590,5403,3928,2747,1849
20,Tennessee,745826,10822,6739,3951,2189
21,Hawaii,26714,611,493,382,284
22,Indiana,640744,9698,6751,4519,2909
23,Kentucky,378793,9043,5531,3535,2368
24,Minnesota,468682,4710,3056,1824,1008
25,Oklahoma,404994,14702,12464,10312,8326
26,Pennsylvania,876165,25131,17367,10513,5530
27,South Carolina,468403,21810,17505,13303,9572
28,District of Columbia,38136,NaN,NaN,NaN,NaN
29,Kansas,285338,4470,2587,1345,629
30,Missouri,482446,4702,2319,983,357
31,Vermont,13046,906,845,772,691
32,Virginia,530825,24346,20549,16724,13152
33,Connecticut,263739,9364,7668,6097,4706
34,Iowa,325219,4162,2965,2063,1433
35,Louisiana,412989,13467,12314,11523,11068
36,Ohio,922143,18071,12649,8482,5449
37,Michigan,622813,4849,1923,600,147
38,South Dakota,109283,482,213,79,25
39,Arkansas,307373,11533,10093,8646,7251
40,Delaware,80931,2945,2462,2011,1607
41,Mississippi,282313,6973,5079,3518,2325
42,New Mexico,177867,2894,1772,991,512
43,North Dakota,98184,506,402,314,242
44,Wyoming,52784,353,123,33,7
45,Alaska,55768,540,237,82,22
46,Maine,41419,1759,1199,757,443
47,Alabama,473348,11811,8796,6291,4340
48,Idaho,165658,2226,1634,1164,805
49,Montana,95914,849,322,95,24
50,Puerto Rico,96161,NaN,NaN,NaN,NaN
51,Virgin Islands,2466,NaN,NaN,NaN,NaN
52,Guam,7664,NaN,NaN,NaN,NaN
53,West Virginia,125106,4245,3263,2416,1723
54,Northern Mariana Islands,133,NaN,NaN,NaN,NaN
55,American Samoa,0,NaN,NaN,NaN,NaN
