forceast_date,location,quantile,target,target_end_date,type,value
2021-01-09,53,,1 wk ahead inc death,2021-01-16,point,103.0
2021-01-09,53,,1 wk ahead cum death,2021-01-16,point,3801.0
2021-01-09,53,,2 wk ahead inc death,2021-01-23,point,97.0
2021-01-09,53,,2 wk ahead cum death,2021-01-23,point,3898.0
2021-01-09,53,,3 wk ahead inc death,2021-01-30,point,87.0
2021-01-09,53,,3 wk ahead cum death,2021-01-30,point,3985.0
2021-01-09,53,,4 wk ahead inc death,2021-02-06,point,80.0
2021-01-09,53,,4 wk ahead cum death,2021-02-06,point,4065.0
2021-01-09,17,,1 wk ahead inc death,2021-01-16,point,855.0
2021-01-09,17,,1 wk ahead cum death,2021-01-16,point,20065.0
2021-01-09,17,,2 wk ahead inc death,2021-01-23,point,754.0
2021-01-09,17,,2 wk ahead cum death,2021-01-23,point,20819.0
2021-01-09,17,,3 wk ahead inc death,2021-01-30,point,602.0
2021-01-09,17,,3 wk ahead cum death,2021-01-30,point,21421.0
2021-01-09,17,,4 wk ahead inc death,2021-02-06,point,593.0
2021-01-09,17,,4 wk ahead cum death,2021-02-06,point,22014.0
2021-01-09,06,,1 wk ahead inc death,2021-01-16,point,2460.0
2021-01-09,06,,1 wk ahead cum death,2021-01-16,point,32167.0
2021-01-09,06,,2 wk ahead inc death,2021-01-23,point,2467.0
2021-01-09,06,,2 wk ahead cum death,2021-01-23,point,34634.0
2021-01-09,06,,3 wk ahead inc death,2021-01-30,point,2499.0
2021-01-09,06,,3 wk ahead cum death,2021-01-30,point,37133.0
2021-01-09,06,,4 wk ahead inc death,2021-02-06,point,2115.0
2021-01-09,06,,4 wk ahead cum death,2021-02-06,point,39248.0
2021-01-09,04,,1 wk ahead inc death,2021-01-16,point,594.0
2021-01-09,04,,1 wk ahead cum death,2021-01-16,point,10630.0
2021-01-09,04,,2 wk ahead inc death,2021-01-23,point,615.0
2021-01-09,04,,2 wk ahead cum death,2021-01-23,point,11245.0
2021-01-09,04,,3 wk ahead inc death,2021-01-30,point,692.0
2021-01-09,04,,3 wk ahead cum death,2021-01-30,point,11937.0
2021-01-09,04,,4 wk ahead inc death,2021-02-06,point,552.0
2021-01-09,04,,4 wk ahead cum death,2021-02-06,point,12489.0
2021-01-09,25,,1 wk ahead inc death,2021-01-16,point,528.0
2021-01-09,25,,1 wk ahead cum death,2021-01-16,point,13602.0
2021-01-09,25,,2 wk ahead inc death,2021-01-23,point,498.0
2021-01-09,25,,2 wk ahead cum death,2021-01-23,point,14100.0
2021-01-09,25,,3 wk ahead inc death,2021-01-30,point,419.0
2021-01-09,25,,3 wk ahead cum death,2021-01-30,point,14519.0
2021-01-09,25,,4 wk ahead inc death,2021-02-06,point,457.0
2021-01-09,25,,4 wk ahead cum death,2021-02-06,point,14976.0
2021-01-09,55,,1 wk ahead inc death,2021-01-16,point,216.0
2021-01-09,55,,1 wk ahead cum death,2021-01-16,point,5783.0
2021-01-09,55,,2 wk ahead inc death,2021-01-23,point,190.0
2021-01-09,55,,2 wk ahead cum death,2021-01-23,point,5973.0
2021-01-09,55,,3 wk ahead inc death,2021-01-30,point,166.0
2021-01-09,55,,3 wk ahead cum death,2021-01-30,point,6139.0
2021-01-09,55,,4 wk ahead inc death,2021-02-06,point,135.0
2021-01-09,55,,4 wk ahead cum death,2021-02-06,point,6274.0
2021-01-09,48,,1 wk ahead inc death,2021-01-16,point,1316.0
2021-01-09,48,,1 wk ahead cum death,2021-01-16,point,31629.0
2021-01-09,48,,2 wk ahead inc death,2021-01-23,point,1347.0
2021-01-09,48,,2 wk ahead cum death,2021-01-23,point,32976.0
2021-01-09,48,,3 wk ahead inc death,2021-01-30,point,1326.0
2021-01-09,48,,3 wk ahead cum death,2021-01-30,point,34302.0
2021-01-09,48,,4 wk ahead inc death,2021-02-06,point,1275.0
2021-01-09,48,,4 wk ahead cum death,2021-02-06,point,35577.0
2021-01-09,31,,1 wk ahead inc death,2021-01-16,point,75.0
2021-01-09,31,,1 wk ahead cum death,2021-01-16,point,1812.0
2021-01-09,31,,2 wk ahead inc death,2021-01-23,point,72.0
2021-01-09,31,,2 wk ahead cum death,2021-01-23,point,1884.0
2021-01-09,31,,3 wk ahead inc death,2021-01-30,point,70.0
2021-01-09,31,,3 wk ahead cum death,2021-01-30,point,1954.0
2021-01-09,31,,4 wk ahead inc death,2021-02-06,point,67.0
2021-01-09,31,,4 wk ahead cum death,2021-02-06,point,2021.0
2021-01-09,49,,1 wk ahead inc death,2021-01-16,point,82.0
2021-01-09,49,,1 wk ahead cum death,2021-01-16,point,1472.0
2021-01-09,49,,2 wk ahead inc death,2021-01-23,point,81.0
2021-01-09,49,,2 wk ahead cum death,2021-01-23,point,1553.0
2021-01-09,49,,3 wk ahead inc death,2021-01-30,point,79.0
2021-01-09,49,,3 wk ahead cum death,2021-01-30,point,1632.0
2021-01-09,49,,4 wk ahead inc death,2021-02-06,point,80.0
2021-01-09,49,,4 wk ahead cum death,2021-02-06,point,1712.0
2021-01-09,41,,1 wk ahead inc death,2021-01-16,point,57.0
2021-01-09,41,,1 wk ahead cum death,2021-01-16,point,1660.0
2021-01-09,41,,2 wk ahead inc death,2021-01-23,point,58.0
2021-01-09,41,,2 wk ahead cum death,2021-01-23,point,1718.0
2021-01-09,41,,3 wk ahead inc death,2021-01-30,point,59.0
2021-01-09,41,,3 wk ahead cum death,2021-01-30,point,1777.0
2021-01-09,41,,4 wk ahead inc death,2021-02-06,point,59.0
2021-01-09,41,,4 wk ahead cum death,2021-02-06,point,1836.0
2021-01-09,12,,1 wk ahead inc death,2021-01-16,point,812.0
2021-01-09,12,,1 wk ahead cum death,2021-01-16,point,23616.0
