,State,382,388,395,402,409
0,Washington,4449,141,146,142,134
1,Illinois,21738,417,362,310,265
2,California,44155,2710,2584,2520,2308
3,Arizona,14048,744,681,642,580
4,Massachusetts,14999,383,327,301,272
5,Wisconsin,6613,150,144,127,112
6,Texas,39322,2134,1949,1871,1772
7,Nebraska,1968,40,37,33,30
8,Utah,1736,55,51,45,40
9,Oregon,2023,62,55,49,43
10,Florida,27696,1108,1043,1007,943
11,New York,44839,1132,1104,1151,1168
12,Rhode Island,2212,41,41,37,33
13,Georgia,15092,779,749,725,678
14,New Hampshire,1104,43,42,40,37
15,North Carolina,9983,616,578,544,505
16,New Jersey,21989,436,411,377,335
17,Colorado,5731,90,91,82,74
18,Maryland,7349,183,167,154,137
19,Nevada,4520,219,188,175,158
20,Tennessee,10469,747,753,666,583
21,Hawaii,417,8,10,12,13
22,Indiana,11817,310,268,237,207
23,Kentucky,4051,271,322,331,333
24,Minnesota,6367,88,80,69,60
25,Oklahoma,3813,252,237,230,220
26,Pennsylvania,22416,712,639,584,514
27,South Carolina,7651,491,477,444,413
28,District of Columbia,952,33,28,25,23
29,Kansas,4075,291,304,296,284
30,Missouri,7449,350,324,302,275
31,Vermont,183,8,9,9,10
32,Virginia,6778,299,329,332,335
33,Connecticut,7214,127,120,113,103
34,Iowa,5108,165,160,138,118
35,Louisiana,9119,223,184,169,148
36,Ohio,11659,422,435,414,383
37,Michigan,15854,282,279,253,226
38,South Dakota,1809,29,25,19,15
39,Arkansas,5076,201,206,184,166
40,Delaware,1208,45,29,30,24
41,Mississippi,6269,190,181,163,142
42,New Mexico,3399,101,85,74,62
43,North Dakota,1453,6,6,5,4
44,Wyoming,624,19,20,18,16
45,Alaska,279,7,8,7,6
46,Maine,635,30,33,32,31
47,Alabama,8515,796,811,742,661
48,Idaho,1767,31,30,26,22
49,Montana,1314,65,60,53,48
50,Puerto Rico,1883,NaN,NaN,NaN,NaN
51,Virgin Islands,24,NaN,NaN,NaN,NaN
52,Guam,129,NaN,NaN,NaN,NaN
53,West Virginia,2129,86,78,72,62
54,Northern Mariana Islands,2,NaN,NaN,NaN,NaN
55,American Samoa,0,NaN,NaN,NaN,NaN
