,State,277,283,290,297,304
0,Washington,2296,59,68,72,78
1,Illinois,9775,371,416,444,489
2,California,17358,403,394,317,246
3,Arizona,5874,54,60,68,79
4,Massachusetts,9864,152,167,178,191
5,Wisconsin,1778,243,261,281,317
6,Texas,17955,565,659,666,688
7,Nebraska,596,55,67,75,84
8,Utah,572,32,35,38,43
9,Oregon,653,30,31,29,29
10,Florida,16429,542,635,653,685
11,New York,33422,72,91,101,113
12,Rhode Island,1177,30,34,39,44
13,Georgia,7809,207,263,261,265
14,New Hampshire,473,7,7,7,6
15,North Carolina,4157,238,255,273,296
16,New Jersey,16285,70,77,75,75
17,Colorado,2223,71,90,102,119
18,Maryland,4096,50,49,55,62
19,Nevada,1744,50,53,53,55
20,Tennessee,3131,225,239,252,276
21,Hawaii,212,20,20,19,17
22,Indiana,4130,224,264,279,309
23,Kentucky,1407,98,118,126,137
24,Minnesota,2402,128,141,159,184
25,Oklahoma,1249,87,105,113,123
26,Pennsylvania,8647,201,238,252,276
27,South Carolina,3802,110,108,106,105
28,District of Columbia,642,0,0,0,0
29,Kansas,956,97,101,101,105
30,Missouri,2820,247,274,309,346
31,Vermont,58,0,0,0,0
32,Virginia,3579,95,109,111,114
33,Connecticut,4577,34,43,47,52
34,Iowa,1635,117,136,146,160
35,Louisiana,5837,86,87,81,75
36,Ohio,5206,174,197,221,255
37,Michigan,7522,210,249,263,293
38,South Dakota,375,59,66,72,79
39,Arkansas,1812,121,148,161,177
40,Delaware,681,16,16,17,17
41,Mississippi,3255,92,92,88,87
42,New Mexico,967,39,46,52,60
43,North Dakota,456,68,81,93,104
44,Wyoming,68,14,16,18,20
45,Alaska,68,1,1,1,1
46,Maine,146,1,1,1,1
47,Alabama,2866,104,119,108,112
48,Idaho,573,40,39,44,50
49,Montana,297,61,68,76,85
50,Puerto Rico,801,NaN,NaN,NaN,NaN
51,Virgin Islands,21,NaN,NaN,NaN,NaN
52,Guam,69,NaN,NaN,NaN,NaN
53,West Virginia,425,25,28,32,36
54,Northern Mariana Islands,2,NaN,NaN,NaN,NaN
55,American Samoa,0,NaN,NaN,NaN,NaN
