,State,466,472,479,486,493
0,Washington,5499,44,43,41,37
1,Illinois,24358,168,170,165,153
2,California,61939,288,201,135,89
3,Arizona,17344,65,60,53,45
4,Massachusetts,17621,47,33,22,14
5,Wisconsin,7567,36,34,31,26
6,Texas,50290,259,207,161,122
7,Nebraska,2245,11,9,8,6
8,Utah,2204,10,9,7,6
9,Oregon,2501,19,20,20,20
10,Florida,35268,367,349,321,285
11,New York,52358,302,247,195,148
12,Rhode Island,2671,8,6,4,3
13,Georgia,20212,203,181,156,130
14,New Hampshire,1305,10,9,8,7
15,North Carolina,12651,129,131,129,124
16,New Jersey,25600,208,188,161,132
17,Colorado,6304,60,60,58,53
18,Maryland,8776,90,83,74,62
19,Nevada,5464,31,27,23,19
20,Tennessee,12197,50,47,43,38
21,Hawaii,483,4,3,3,2
22,Indiana,13349,51,48,44,39
23,Kentucky,6517,64,49,36,26
24,Minnesota,7253,57,54,50,44
25,Oklahoma,6788,49,47,43,39
26,Pennsylvania,26237,277,278,263,236
27,South Carolina,9520,73,72,68,63
28,District of Columbia,1106,3,2,1,0
29,Kansas,4983,5,4,3,2
30,Missouri,9148,41,40,39,37
31,Vermont,247,2,1,1,0
32,Virginia,10791,76,72,66,58
33,Connecticut,8097,34,31,28,23
34,Iowa,5959,15,11,8,6
35,Louisiana,10382,38,34,29,25
36,Ohio,19284,95,89,79,68
37,Michigan,18893,459,506,520,495
38,South Dakota,1967,4,3,2,2
39,Arkansas,5743,13,10,7,5
40,Delaware,1626,9,8,7,5
41,Mississippi,7199,20,16,13,11
42,New Mexico,4067,15,13,10,8
43,North Dakota,1525,4,4,3,3
44,Wyoming,707,2,2,2,2
45,Alaska,347,2,2,2,1
46,Maine,789,12,11,10,8
47,Alabama,10913,41,37,32,27
48,Idaho,2046,11,10,8,7
49,Montana,1574,9,6,4,3
50,Puerto Rico,2315,66,84,104,124
51,Virgin Islands,27,NaN,NaN,NaN,NaN
52,Guam,136,NaN,NaN,NaN,NaN
53,West Virginia,2686,10,7,5,4
54,Northern Mariana Islands,2,NaN,NaN,NaN,NaN
55,American Samoa,0,NaN,NaN,NaN,NaN
