,County,333,339,346,353,360,367,374
0,01001,3741,305,277,229,176,132,102
1,01003,11827,1000,923,803,683,564,461
2,01005,1336,43,45,45,42,42,41
3,01007,1613,94,82,62,43,31,22
4,01009,4218,397,326,248,177,123,77
5,01011,753,0,0,0,0,0,0
6,01013,1399,10,7,7,2,0,0
7,01015,8648,730,651,582,505,418,362
8,01017,2125,130,130,130,119,107,97
9,01019,1287,86,79,74,68,60,52
10,01021,2696,74,58,43,29,21,14
11,01023,474,8,13,14,14,14,16
12,01025,2182,145,127,103,81,65,49
13,01027,1055,42,43,49,49,52,54
14,01029,948,6,2,0,0,0,0
15,01031,3185,264,254,225,194,164,133
16,01033,4106,246,191,142,102,69,49
17,01035,807,44,50,61,68,78,87
18,01037,454,29,21,16,14,16,15
19,01039,2701,70,55,40,26,16,11
20,01041,841,29,31,35,32,30,30
21,01043,6269,538,470,378,288,207,150
22,01045,3007,234,229,205,185,153,130
23,01047,2601,60,57,50,45,39,32
24,01049,6408,536,502,414,332,253,185
25,01051,5535,521,475,409,338,268,208
26,01053,2383,9,10,13,13,12,8
27,01055,8916,818,737,609,468,353,260
28,01057,1303,77,70,54,43,32,24
29,01059,3021,51,45,37,25,19,14
30,01061,1488,74,64,56,49,41,35
31,01063,585,0,0,0,0,0,0
32,01065,1274,29,34,30,29,25,21
33,01067,1085,1,0,0,1,0,0
34,01069,6570,464,483,488,450,407,359
35,01071,4689,221,172,128,86,59,39
36,01073,45527,4899,4521,3928,3270,2658,2083
37,01075,946,71,60,50,38,26,20
38,01077,5582,463,438,390,329,269,211
39,01079,1757,160,146,130,106,86,67
40,01081,9337,682,687,669,655,633,602
41,01083,5987,614,615,565,491,397,308
42,01085,897,0,0,0,0,0,0
43,01087,901,62,63,62,60,57,53
44,01089,19314,2460,2770,3026,3124,3056,2861
45,01091,1611,0,0,0,0,0,0
46,01093,1853,158,158,138,116,92,74
47,01095,8380,534,416,314,239,170,125
48,01097,23463,1229,1131,1042,965,855,765
49,01099,1027,109,131,152,161,161,154
50,01101,14775,1253,1506,1680,1719,1598,1373
51,01103,9355,792,727,619,495,396,295
52,01105,790,0,0,0,0,0,0
53,01107,1568,78,71,55,38,27,18
54,01109,1815,65,64,63,59,52,47
55,01111,1174,36,32,29,28,26,23
56,01113,2595,152,163,189,201,211,217
57,01115,5770,549,503,467,412,359,310
58,01117,13888,1160,1075,986,876,770,669
59,01119,743,66,83,88,92,87,79
60,01121,4655,138,87,48,27,20,14
61,01123,2167,15,12,12,8,7,7
62,01125,16663,1407,1335,1248,1126,969,802
63,01127,4720,256,203,143,102,67,46
64,01129,1105,0,0,0,0,0,0
65,01131,817,8,7,7,7,7,5
66,01133,1740,68,49,35,25,16,12
67,02013,40,0,0,0,0,0,0
68,02016,169,,,,,,NaN
69,02020,21651,1514,1258,1035,835,667,519
70,02050,2081,0,0,0,0,0,0
71,02060,0,0,0,0,0,0,0
72,02068,60,0,0,0,0,0,0
73,02070,111,0,0,0,0,0,0
74,02090,4605,399,398,386,362,335,300
75,02100,22,0,0,0,0,0,0
76,02105,0,0,0,0,0,0,0
77,02110,988,34,25,21,15,14,11
78,02122,3478,257,213,190,181,170,155
79,02130,230,0,0,0,0,0,0
80,02150,803,,,,,,NaN
81,02158,672,0,0,0,0,0,0
82,02164,156,0,0,0,0,0,0
83,02170,5842,627,578,542,511,470,417
84,02180,264,0,0,0,0,0,0
