,County,284,290,297,304,311,318,325
0,01001,2182,104,128,141,148,151,152
1,01003,6974,333,380,406,413,418,387
2,01005,1062,43,48,47,50,57,58
3,01007,883,56,62,69,72,75,72
4,01009,2128,197,250,305,331,341,298
5,01011,653,0,0,0,0,0,0
6,01013,1025,0,0,0,0,0,0
7,01015,4913,313,361,391,412,404,385
8,01017,1397,71,74,86,100,115,130
9,01019,786,34,37,40,42,41,38
10,01021,1962,73,78,75,76,69,70
11,01023,395,1,0,0,0,0,0
12,01025,1405,46,39,31,27,20,15
13,01027,777,34,31,30,27,25,24
14,01029,592,26,20,15,13,9,7
15,01031,1882,121,116,104,99,91,81
16,01033,2310,172,200,223,238,239,224
17,01035,579,0,0,0,0,0,0
18,01037,231,14,14,14,18,21,21
19,01039,1887,124,135,134,131,124,114
20,01041,624,6,7,5,4,5,4
21,01043,2856,413,468,495,479,439,372
22,01045,1943,89,85,71,58,42,30
23,01047,1908,19,21,21,24,22,26
24,01049,3697,257,224,208,188,170,157
25,01051,3314,103,87,77,67,56,47
26,01053,1771,0,0,0,0,0,0
27,01055,4552,333,345,343,325,295,253
28,01057,614,24,21,22,17,15,14
29,01059,2180,44,33,22,14,9,7
30,01061,980,53,52,47,47,37,33
31,01063,350,0,0,0,0,0,0
32,01065,800,14,10,7,7,7,6
33,01067,754,15,13,13,11,8,12
34,01069,4339,154,293,489,747,1035,1232
35,01071,2340,217,214,206,197,173,145
36,01073,24475,1214,1282,1302,1310,1282,1233
37,01075,530,36,38,40,41,38,36
38,01077,2760,230,244,247,236,206,173
39,01079,950,75,75,74,72,69,62
40,01081,6727,209,341,534,838,1197,1607
41,01083,3150,175,160,135,122,101,83
42,01085,731,0,0,0,0,0,0
43,01087,568,7,11,10,11,14,14
44,01089,9806,376,358,339,310,281,255
45,01091,1066,1,0,0,0,0,0
46,01093,1128,37,48,61,73,81,87
47,01095,4578,174,194,211,225,234,240
48,01097,17300,480,557,630,693,742,799
49,01099,666,1,6,7,9,10,14
50,01101,10727,533,545,543,526,491,441
51,01103,4569,362,460,556,616,642,621
52,01105,605,0,0,0,0,0,0
53,01107,932,31,28,20,14,12,8
54,01109,1394,33,34,36,37,36,38
55,01111,871,45,45,49,50,52,49
56,01113,1999,71,86,97,106,110,118
57,01115,3242,272,279,254,226,186,148
58,01117,7836,416,369,328,286,245,219
59,01119,488,0,4,4,7,7,7
60,01121,2814,103,81,62,44,33,24
61,01123,1402,14,14,14,14,14,14
62,01125,10796,471,415,357,302,249,209
63,01127,2969,190,224,260,294,306,299
64,01129,775,0,0,0,0,0,0
65,01131,576,0,0,0,0,0,0
66,01133,983,41,35,31,27,25,21
67,02013,16,0,0,0,0,0,0
68,02016,100,0,0,0,0,0,0
69,02020,8558,1594,1946,2156,2396,2445,2338
70,02050,486,,,,,,NaN
71,02060,0,0,0,0,0,0,0
72,02068,31,0,0,0,0,0,0
73,02070,61,0,0,0,0,0,0
74,02090,2297,283,342,412,480,531,573
75,02100,13,0,0,0,0,0,0
76,02105,0,0,0,0,0,0,0
77,02110,590,101,163,228,293,330,335
78,02122,1124,201,343,489,654,782,879
79,02130,90,,,,,,NaN
80,02150,124,0,0,0,0,0,0
81,02158,250,44,25,15,6,1,0
82,02164,113,,,,,,NaN
83,02170,1520,0,0,0,0,0,0
84,02180,138,0,0,0,0,0,0
85,02185,281,0,0,0,0,0,0
86,02188,258,0,0,0,0,0,0
87,02195,20,0,0,0,0,0,0
88,02198,35,0,0,0,0,0,0
89,02220,82,,,,,,NaN
90,02230,8,0,0,0,0,0,0
91,02240,90,0,0,0,0,0,0
92,02261,176,,,,,,NaN
93,02275,19,0,0,0,0,0,0
94,02282,37,0,0,0,0,0,0
95,02290,120,0,0,0,0,0,0
96,04001,4003,108,113,112,108,100,98
97,04003,2205,122,202,333,514,745,983
98,04005,5405,418,489,569,634,685,702
99,04007,1989,157,166,161,155,145,134
100,04009,1281,132,161,178,189,187,168
