forceast_date,location,quantile,target,target_end_date,type,value
2020-12-12,53,,1 wk ahead inc death,2020-12-19,point,182.0
2020-12-12,53,,1 wk ahead cum death,2020-12-19,point,3123.0
2020-12-12,53,,2 wk ahead inc death,2020-12-26,point,194.0
2020-12-12,53,,2 wk ahead cum death,2020-12-26,point,3317.0
2020-12-12,53,,3 wk ahead inc death,2021-01-02,point,197.0
2020-12-12,53,,3 wk ahead cum death,2021-01-02,point,3514.0
2020-12-12,53,,4 wk ahead inc death,2021-01-09,point,193.0
2020-12-12,53,,4 wk ahead cum death,2021-01-09,point,3707.0
2020-12-12,17,,1 wk ahead inc death,2020-12-19,point,1048.0
2020-12-12,17,,1 wk ahead cum death,2020-12-19,point,16280.0
2020-12-12,17,,2 wk ahead inc death,2020-12-26,point,963.0
2020-12-12,17,,2 wk ahead cum death,2020-12-26,point,17243.0
2020-12-12,17,,3 wk ahead inc death,2021-01-02,point,963.0
2020-12-12,17,,3 wk ahead cum death,2021-01-02,point,18206.0
2020-12-12,17,,4 wk ahead inc death,2021-01-09,point,781.0
2020-12-12,17,,4 wk ahead cum death,2021-01-09,point,18987.0
2020-12-12,06,,1 wk ahead inc death,2020-12-19,point,905.0
2020-12-12,06,,1 wk ahead cum death,2020-12-19,point,21882.0
2020-12-12,06,,2 wk ahead inc death,2020-12-26,point,1166.0
2020-12-12,06,,2 wk ahead cum death,2020-12-26,point,23048.0
2020-12-12,06,,3 wk ahead inc death,2021-01-02,point,1283.0
2020-12-12,06,,3 wk ahead cum death,2021-01-02,point,24331.0
2020-12-12,06,,4 wk ahead inc death,2021-01-09,point,1446.0
2020-12-12,06,,4 wk ahead cum death,2021-01-09,point,25777.0
2020-12-12,04,,1 wk ahead inc death,2020-12-19,point,381.0
2020-12-12,04,,1 wk ahead cum death,2020-12-19,point,7703.0
2020-12-12,04,,2 wk ahead inc death,2020-12-26,point,443.0
2020-12-12,04,,2 wk ahead cum death,2020-12-26,point,8146.0
2020-12-12,04,,3 wk ahead inc death,2021-01-02,point,455.0
2020-12-12,04,,3 wk ahead cum death,2021-01-02,point,8601.0
2020-12-12,04,,4 wk ahead inc death,2021-01-09,point,494.0
2020-12-12,04,,4 wk ahead cum death,2021-01-09,point,9095.0
2020-12-12,25,,1 wk ahead inc death,2020-12-19,point,286.0
2020-12-12,25,,1 wk ahead cum death,2020-12-19,point,11593.0
2020-12-12,25,,2 wk ahead inc death,2020-12-26,point,329.0
