,State,333,339,346,353,360,367,374,381,388,395,402,409,416,423,430
0,Washington,3104,192,187,131,104,80,59,43,31,22,16,11,8,6,4
1,Illinois,16326,1237,1127,983,784,592,418,286,189,123,79,50,32,20,13
2,California,22582,2174,3148,4316,4906,4553,3452,2234,1295,703,368,189,96,48,24
3,Arizona,7937,951,1145,1048,765,466,252,127,62,30,14,7,3,1,1
4,Massachusetts,11657,474,519,516,451,341,232,147,88,51,30,17,9,5,3
5,Wisconsin,4722,506,449,391,258,154,82,43,21,11,5,3,1,1,0
6,Texas,25714,1597,1616,1914,1922,1867,1888,1602,1446,1203,932,758,556,417,311
7,Nebraska,1475,130,96,82,59,39,28,17,11,7,4,3,2,1,1
8,Utah,1148,139,128,118,83,53,30,16,9,4,2,1,1,0,0
9,Oregon,1340,184,168,166,157,147,133,119,103,89,75,63,52,42,34
10,Florida,20473,732,787,910,939,946,947,845,767,647,519,420,316,239,178
11,New York,36318,984,1089,1148,1142,1076,958,812,659,516,393,293,214,155,111
12,Rhode Island,1625,124,120,85,40,16,6,2,1,0,0,0,0,0,0
13,Georgia,10381,490,575,641,622,560,458,351,253,176,118,78,51,33,21
14,New Hampshire,650,83,102,94,86,72,57,42,30,20,14,9,6,4,2
15,North Carolina,6184,493,590,633,736,737,720,688,585,499,400,304,233,169,122
16,New Jersey,18173,584,580,474,265,136,68,34,16,8,4,2,1,0,0
17,Colorado,4339,405,345,274,194,124,75,43,25,14,8,4,2,1,1
18,Maryland,5412,409,427,354,243,157,98,60,36,22,13,8,5,3,2
19,Nevada,2749,294,306,288,250,200,150,107,73,48,31,20,13,8,5
20,Tennessee,5960,639,932,952,588,265,101,36,12,4,1,1,0,0,0
21,Hawaii,281,10,12,14,15,16,17,18,18,19,18,18,17,16,15
22,Indiana,7338,647,611,539,417,287,181,109,63,36,20,11,6,4,2
23,Kentucky,2371,205,195,174,124,89,60,40,26,17,11,7,5,3,2
24,Minnesota,4839,357,251,171,112,72,44,27,16,10,6,4,2,1,1
25,Oklahoma,2189,151,158,165,150,118,82,53,32,19,11,6,4,2,1
26,Pennsylvania,13754,1942,2175,1964,1436,937,569,331,188,105,58,32,18,10,5
27,South Carolina,4895,279,345,376,371,330,268,202,144,99,66,43,28,18,11
28,District of Columbia,730,24,26,23,16,10,6,4,2,1,1,1,0,0,0
29,Kansas,2341,372,368,356,297,217,141,86,50,29,16,9,5,3,1
30,Missouri,5048,279,263,249,208,151,100,61,36,21,12,7,4,2,1
31,Vermont,108,19,18,17,16,15,14,12,11,10,8,7,6,5,4
32,Virginia,4643,282,344,230,7,0,0,0,0,0,0,0,0,0,0
33,Connecticut,5581,250,279,259,172,107,63,36,20,11,6,3,2,1,1
34,Iowa,3532,146,113,119,95,65,38,21,11,5,3,1,1,0,0
35,Louisiana,6994,260,258,260,245,220,190,157,126,98,75,56,41,30,22
36,Ohio,8031,709,760,628,423,281,183,115,71,44,27,17,10,6,4
37,Michigan,12074,985,840,665,412,237,132,72,39,21,11,6,3,2,1
38,South Dakota,1350,105,85,51,2,0,0,0,0,0,0,0,0,0,0
39,Arkansas,3191,331,351,399,383,314,220,140,83,47,26,14,8,4,2
40,Delaware,858,53,60,55,43,29,18,10,6,3,2,1,0,0,0
41,Mississippi,4390,283,314,316,267,184,109,59,30,15,7,4,2,1,0
42,New Mexico,2155,199,188,173,145,110,77,51,33,21,13,8,5,3,2
43,North Dakota,1231,84,59,34,1,0,0,0,0,0,0,0,0,0,0
44,Wyoming,351,25,19,17,12,9,7,4,3,2,1,1,1,0,0
45,Alaska,184,18,15,11,8,5,3,2,1,1,0,0,0,0,0
46,Maine,292,60,82,104,123,137,142,136,121,100,79,59,43,30,21
47,Alabama,4389,377,421,475,445,359,251,160,95,55,31,17,9,5,3
48,Idaho,1275,125,122,104,79,55,35,22,13,8,4,3,1,1,0
49,Montana,864,62,55,46,33,22,14,9,5,3,2,1,1,0,0
50,Puerto Rico,1342,90,89,100,99,104,104,102,100,96,91,85,78,71,64
51,"Virgin Islands, U.S.",23,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52,Guam,119,1,1,1,1,0,0,0,0,0,0,0,0,0,0
53,West Virginia,1122,214,229,249,243,214,172,127,89,60,40,25,16,10,6
54,Northern Mariana Islands,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,American Samoa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
