,State,278,283,290,297,304,311,318,325,332
0,Washington,2321,98,117,131,145,158,167,174,177
1,Illinois,9792,629,866,1113,1256,1286,1166,953,716
2,California,17386,404,442,543,650,751,838,898,926
3,Arizona,5875,113,144,178,206,232,247,247,234
4,Massachusetts,9881,290,352,453,554,642,700,715,684
5,Wisconsin,1788,269,322,412,424,342,231,138,77
6,Texas,17978,572,655,805,919,998,1025,997,915
7,Nebraska,603,53,68,66,55,46,35,26,18
8,Utah,574,53,55,67,83,83,76,63,49
9,Oregon,655,41,39,44,56,62,68,73,76
10,Florida,16449,299,348,398,424,441,436,413,374
11,New York,33424,676,748,868,1007,1132,1252,1356,1438
12,Rhode Island,1184,47,56,59,58,57,54,49,44
13,Georgia,7827,184,203,217,220,217,208,193,174
14,New Hampshire,475,30,33,40,50,59,68,77,86
15,North Carolina,4170,211,227,246,267,262,247,222,191
16,New Jersey,16292,467,559,702,838,939,985,965,886
17,Colorado,2226,178,235,338,478,567,602,565,475
18,Maryland,4099,142,154,172,187,194,194,187,174
19,Nevada,1745,73,84,109,133,145,143,129,106
20,Tennessee,3163,133,152,223,311,341,321,260,186
21,Hawaii,212,4,4,4,5,6,7,7,8
22,Indiana,4143,371,452,562,668,710,691,616,509
23,Kentucky,1410,145,144,183,232,255,257,238,203
24,Minnesota,2406,218,263,295,326,320,297,259,214
25,Oklahoma,1251,108,113,130,141,137,124,103,81
26,Pennsylvania,8659,486,578,662,730,790,827,835,815
27,South Carolina,3823,135,144,157,163,161,151,136,118
28,District of Columbia,642,15,15,16,17,17,17,17,17
29,Kansas,969,47,56,55,47,42,36,30,24
30,Missouri,2816,203,230,242,255,233,203,167,133
31,Vermont,58,2,2,5,10,20,36,62,96
32,Virginia,3581,149,157,157,157,151,142,130,118
33,Connecticut,4589,192,239,227,196,182,164,146,129
34,Iowa,1657,122,133,158,177,168,145,114,84
35,Louisiana,5854,120,128,132,130,126,118,107,95
36,Ohio,5217,336,439,560,679,777,839,850,808
37,Michigan,7552,506,705,773,734,759,750,719,667
38,South Dakota,375,54,62,81,100,83,58,36,20
39,Arkansas,1833,70,78,88,89,83,71,57,43
40,Delaware,685,38,34,33,31,28,24,21,18
41,Mississippi,3263,136,155,146,125,107,88,70,54
42,New Mexico,976,75,110,150,192,214,213,189,152
43,North Dakota,461,46,61,74,72,53,33,19,10
44,Wyoming,77,11,14,19,21,23,21,17,13
45,Alaska,68,8,9,15,28,32,32,26,19
46,Maine,146,6,6,8,11,14,18,22,27
47,Alabama,2866,112,137,191,243,275,276,246,198
48,Idaho,580,42,54,70,75,69,56,40,26
49,Montana,303,55,60,72,74,65,50,35,23
50,Puerto Rico,804,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
51,Virgin Islands,21,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
52,Guam,75,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
53,West Virginia,426,31,38,38,36,35,33,30,28
54,Northern Mariana Islands,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
55,American Samoa,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
