,State,354,360,367,374,381
0,Washington,3698,280,296,310,325
1,Illinois,19293,1050,1064,1078,1089
2,California,30004,2564,3014,3434,3876
3,Arizona,10141,1017,1100,1176,1258
4,Massachusetts,13151,763,839,909,983
5,Wisconsin,5570,426,451,471,497
6,Texas,30479,1339,1408,1459,1524
7,Nebraska,1760,128,136,144,155
8,Utah,1392,267,272,278,288
9,Oregon,1604,154,152,151,153
10,Florida,22912,721,738,746,761
11,New York,39632,1071,1169,1252,1346
12,Rhode Island,1916,108,112,115,122
13,Georgia,11458,898,905,917,928
14,New Hampshire,869,101,112,124,137
15,North Carolina,7567,770,775,795,814
16,New Jersey,19854,843,928,1007,1087
17,Colorado,5208,417,440,458,482
18,Maryland,6272,388,402,417,439
19,Nevada,3467,301,314,323,339
20,Tennessee,7785,895,947,989,1034
21,Hawaii,308,13,11,10,9
22,Indiana,8985,755,814,865,922
23,Kentucky,2901,304,315,327,342
24,Minnesota,5775,281,264,239,220
25,Oklahoma,2761,345,364,384,403
26,Pennsylvania,17717,1350,1454,1542,1637
27,South Carolina,5811,426,446,458,472
28,District of Columbia,817,34,48,45,51
29,Kansas,3141,373,409,441,482
30,Missouri,6133,473,504,531,559
31,Vermont,156,14,17,19,22
32,Virginia,5383,550,567,581,597
33,Connecticut,6324,357,394,434,480
34,Iowa,4138,206,191,173,162
35,Louisiana,7873,375,387,395,409
36,Ohio,9627,776,802,826,847
37,Michigan,14145,638,604,574,543
38,South Dakota,1585,54,36,17,2
39,Arkansas,4043,325,348,372,403
40,Delaware,972,76,80,85,91
41,Mississippi,5167,326,359,391,430
42,New Mexico,2749,156,168,178,196
43,North Dakota,1352,15,0,0,0
44,Wyoming,489,47,51,55,60
45,Alaska,224,13,11,11,10
46,Maine,432,51,55,58,63
47,Alabama,5334,505,524,540,561
48,Idaho,1534,118,115,112,112
49,Montana,1056,54,50,46,44
50,Puerto Rico,1630,NaN,NaN,NaN,NaN
51,Virgin Islands,24,NaN,NaN,NaN,NaN
52,Guam,124,NaN,NaN,NaN,NaN
53,West Virginia,1582,186,189,193,202
54,Northern Mariana Islands,2,NaN,NaN,NaN,NaN
55,American Samoa,0,NaN,NaN,NaN,NaN
