,State,361,367,374,381,388
0,Washington,3903,214,210,203,193
1,Illinois,20050,603,505,416,336
2,California,33615,3665,3800,3783,3635
3,Arizona,11266,919,940,929,889
4,Massachusetts,13652,691,727,750,760
5,Wisconsin,5906,65,49,37,27
6,Texas,32600,1555,1494,1399,1277
7,Nebraska,1837,25,17,12,8
8,Utah,1493,35,28,21,15
9,Oregon,1800,127,124,120,114
10,Florida,24137,1393,1387,1355,1299
11,New York,40993,1036,1011,954,873
12,Rhode Island,2005,66,55,45,36
13,Georgia,12296,756,736,701,653
14,New Hampshire,933,79,82,83,83
15,North Carolina,8083,643,646,631,601
16,New Jersey,20439,306,271,235,199
17,Colorado,5379,166,135,107,83
18,Maryland,6567,302,301,292,278
19,Nevada,3779,213,196,177,157
20,Tennessee,8391,512,437,359,285
21,Hawaii,321,15,16,17,18
22,Indiana,9310,381,316,255,201
23,Kentucky,3127,212,202,188,173
24,Minnesota,5995,44,30,20,13
25,Oklahoma,2987,116,96,78,63
26,Pennsylvania,19255,1429,1383,1301,1194
27,South Carolina,6237,555,599,626,634
28,District of Columbia,850,22,21,20,19
29,Kansas,3489,287,292,296,299
30,Missouri,6468,248,213,181,150
31,Vermont,163,9,9,9,8
32,Virginia,5729,316,304,286,265
33,Connecticut,6594,174,155,135,115
34,Iowa,4323,91,70,53,39
35,Louisiana,8203,372,370,359,342
36,Ohio,10200,771,775,770,757
37,Michigan,14669,393,324,262,209
38,South Dakota,1656,11,7,4,2
39,Arkansas,4311,324,325,321,313
40,Delaware,1016,48,44,39,34
41,Mississippi,5521,212,188,164,140
42,New Mexico,2932,159,140,121,103
43,North Dakota,1406,7,5,3,2
44,Wyoming,522,17,14,12,10
45,Alaska,229,17,16,14,13
46,Maine,511,59,63,67,68
47,Alabama,6120,341,315,281,243
48,Idaho,1607,49,41,34,27
49,Montana,1092,20,15,11,8
50,Puerto Rico,1703,124,124,121,118
51,Virgin Islands,24,NaN,NaN,NaN,NaN
52,Guam,125,NaN,NaN,NaN,NaN
53,West Virginia,1776,198,199,196,190
54,Northern Mariana Islands,2,NaN,NaN,NaN,NaN
55,American Samoa,0,NaN,NaN,NaN,NaN
