,County,404,409,416,423,430
0,01001,6270,127,113,104,101
1,01003,19758,265,226,197,184
2,01005,2116,37,31,28,28
3,01007,2450,31,28,26,26
4,01009,6102,70,59,51,46
5,01011,1169,16,14,13,15
6,01013,1968,18,15,13,12
7,01015,13300,209,173,156,149
8,01017,3413,45,41,37,35
9,01019,1770,15,14,13,13
10,01021,3876,65,58,54,61
11,01023,551,5,6,9,15
12,01025,3436,36,33,30,26
13,01027,1444,17,14,12,11
14,01029,1378,17,14,12,12
15,01031,5249,56,49,42,39
16,01033,6004,57,52,44,38
17,01035,1067,7,7,6,5
18,01037,889,27,24,20,18
19,01039,3960,54,42,36,32
20,01041,1448,21,18,16,15
21,01043,8897,82,73,65,55
22,01045,4642,53,46,38,35
23,01047,3403,48,41,38,37
24,01049,8459,65,57,51,49
25,01051,9385,141,123,110,99
26,01053,3776,41,36,31,28
27,01055,13184,125,111,103,104
28,01057,2007,21,20,17,16
29,01059,3991,36,32,30,29
30,01061,2399,19,17,16,16
31,01063,882,10,9,7,7
32,01065,2105,32,27,24,22
33,01067,1824,19,16,14,12
34,01069,10104,97,87,79,74
35,01071,6495,65,59,58,57
36,01073,71073,930,858,754,669
37,01075,1328,22,19,17,18
38,01077,8607,94,83,74,64
39,01079,2834,33,30,26,23
40,01081,14967,194,178,165,166
41,01083,9363,100,90,81,67
42,01085,1311,13,12,11,10
43,01087,1420,25,21,18,16
44,01089,32425,441,372,312,286
45,01091,2364,0,0,0,0
46,01093,2819,54,41,38,37
47,01095,11262,100,89,83,75
48,01097,36139,614,517,435,389
49,01099,1661,15,12,10,9
50,01101,22586,296,259,227,186
51,01103,13667,210,204,193,175
52,01105,1056,7,5,6,6
53,01107,2246,27,24,22,19
54,01109,2934,31,27,23,25
55,01111,1637,24,19,17,16
56,01113,4049,48,41,36,34
57,01115,8827,101,88,74,63
58,01117,21968,306,258,220,185
59,01119,985,11,10,10,10
60,01121,7523,113,96,83,74
61,01123,3588,80,76,73,79
62,01125,24184,311,255,227,223
63,01127,6524,72,62,55,50
64,01129,1565,20,17,16,16
65,01131,1218,14,13,12,12
66,01133,2468,24,21,20,22
67,02013,362,,,,NaN
68,02016,572,,,,NaN
69,02020,26733,,,,NaN
70,02050,3565,,,,NaN
71,02060,0,,,,NaN
72,02068,74,,,,NaN
73,02070,203,,,,NaN
74,02090,6269,,,,NaN
75,02100,28,,,,NaN
76,02105,0,,,,NaN
77,02110,1250,,,,NaN
78,02122,4019,,,,NaN
79,02130,363,,,,NaN
80,02150,1062,,,,NaN
81,02158,1204,,,,NaN
