,State,348,353,360,367,374
0,Washington,3482,177,180,161,148
1,Illinois,18412,915,829,656,866
2,California,26880,2393,2645,3057,3207
3,Arizona,9064,600,589,605,613
4,Massachusetts,12671,475,485,474,646
5,Wisconsin,5269,233,190,244,243
6,Texas,28551,1358,1328,1378,1539
7,Nebraska,1682,107,79,83,95
8,Utah,1305,75,88,104,92
9,Oregon,1506,73,55,77,134
10,Florida,22090,713,745,812,905
11,New York,38599,1013,1063,1004,1380
12,Rhode Island,1855,84,56,74,116
13,Georgia,10971,340,396,470,509
14,New Hampshire,781,67,50,53,68
15,North Carolina,6941,368,389,445,502
16,New Jersey,19225,557,545,504,659
17,Colorado,4944,287,253,238,261
18,Maryland,6027,279,257,258,251
19,Nevada,3206,201,139,134,279
20,Tennessee,7168,514,475,519,569
21,Hawaii,289,3,5,5,4
22,Indiana,8514,597,546,504,488
23,Kentucky,2749,156,125,149,220
24,Minnesota,5502,275,228,213,135
25,Oklahoma,2552,170,149,159,220
26,Pennsylvania,16335,1298,1152,1036,1098
27,South Carolina,5484,256,265,283,307
28,District of Columbia,797,28,18,25,39
29,Kansas,2890,354,221,191,206
30,Missouri,5736,264,172,240,226
31,Vermont,144,17,11,12,18
32,Virginia,5132,262,282,315,347
33,Connecticut,6168,203,185,184,178
34,Iowa,3992,157,92,146,274
35,Louisiana,7585,245,223,216,265
36,Ohio,9143,534,548,599,634
37,Michigan,13391,585,480,392,483
38,South Dakota,1513,49,32,52,52
39,Arkansas,3800,271,171,209,351
40,Delaware,937,38,33,35,46
41,Mississippi,4884,251,235,224,216
42,New Mexico,2574,192,134,152,225
43,North Dakota,1312,44,34,42,37
44,Wyoming,438,54,43,34,49
45,Alaska,218,9,9,10,16
46,Maine,361,33,28,30,37
47,Alabama,4878,200,153,246,260
48,Idaho,1459,94,66,71,108
49,Montana,975,51,50,53,56
50,Puerto Rico,1555,89,67,71,97
51,Virgin Islands,24,NaN,NaN,NaN,NaN
52,Guam,122,NaN,NaN,NaN,NaN
53,West Virginia,1396,111,96,113,127
54,Northern Mariana Islands,2,NaN,NaN,NaN,NaN
55,American Samoa,0,NaN,NaN,NaN,NaN
