,State,292,297,304,311,318
0,Washington,2460,72,88,105,109
1,Illinois,10563,428,606,785,796
2,California,18021,320,428,491,504
3,Arizona,6164,172,166,153,152
4,Massachusetts,10163,130,137,140,143
5,Wisconsin,2595,292,355,453,539
6,Texas,19217,666,722,744,747
7,Nebraska,710,58,77,117,119
8,Utah,661,52,74,114,153
9,Oregon,734,42,48,61,65
10,Florida,17179,299,379,450,455
11,New York,33923,161,204,232,237
12,Rhode Island,1233,24,30,40,47
13,Georgia,8677,197,190,168,167
14,New Hampshire,489,6,9,12,13
15,North Carolina,4615,251,251,237,233
16,New Jersey,16440,84,137,181,181
17,Colorado,2408,108,188,280,283
18,Maryland,4221,59,79,102,102
19,Nevada,1852,69,73,101,108
20,Tennessee,3610,198,209,194,187
21,Hawaii,221,3,5,8,8
22,Indiana,4664,266,300,348,342
23,Kentucky,1576,71,96,121,176
24,Minnesota,2729,163,242,359,356
25,Oklahoma,1444,105,119,152,158
26,Pennsylvania,9008,192,233,264,265
27,South Carolina,4041,109,110,106,103
28,District of Columbia,655,6,6,8,10
29,Kansas,1181,78,97,138,127
30,Missouri,3165,205,244,306,298
31,Vermont,59,0,0,1,1
32,Virginia,3713,43,86,134,130
33,Connecticut,4698,57,78,98,98
34,Iowa,1872,120,146,221,217
35,Louisiana,6048,94,78,60,61
36,Ohio,5524,215,297,389,388
37,Michigan,8008,226,312,400,401
38,South Dakota,537,93,95,111,140
39,Arkansas,2108,157,163,186,187
40,Delaware,719,12,17,19,21
41,Mississippi,3443,90,86,78,77
42,New Mexico,1130,82,83,105,117
43,North Dakota,644,103,111,128,140
44,Wyoming,114,19,26,35,41
45,Alaska,84,5,10,10,16
46,Maine,153,4,5,9,8
47,Alabama,3084,119,139,149,145
48,Idaho,698,54,68,86,104
49,Montana,457,57,66,61,66
50,Puerto Rico,882,43,48,59,83
51,Virgin Islands,23,NaN,NaN,NaN,NaN
52,Guam,90,NaN,NaN,NaN,NaN
53,West Virginia,530,37,40,47,54
54,Northern Mariana Islands,2,NaN,NaN,NaN,NaN
55,American Samoa,0,NaN,NaN,NaN,NaN
