,State,306,311,318,325,332
0,Washington,2655,106,115,124,135
1,Illinois,12111,1292,1878,2786,4058
2,California,18753,447,503,587,700
3,Arizona,6464,186,196,207,222
4,Massachusetts,10531,200,216,234,249
5,Wisconsin,3158,NaN,NaN,NaN,NaN
6,Texas,21049,1184,1423,1752,2181
7,Nebraska,934,138,164,208,271
8,Utah,797,99,128,167,221
9,Oregon,826,72,100,155,268
10,Florida,18085,550,635,725,854
11,New York,34339,370,528,745,1054
12,Rhode Island,1309,43,47,52,56
13,Georgia,9215,218,222,216,220
14,New Hampshire,512,9,9,9,9
15,North Carolina,5039,248,262,273,282
16,New Jersey,16772,241,313,421,573
17,Colorado,2810,446,763,1310,2251
18,Maryland,4448,166,223,307,426
19,Nevada,2023,124,169,230,323
20,Tennessee,4301,361,386,419,453
21,Hawaii,233,NaN,NaN,NaN,NaN
22,Indiana,5332,408,449,490,547
23,Kentucky,1792,123,127,127,130
24,Minnesota,3321,461,655,939,1355
25,Oklahoma,1649,111,119,130,139
26,Pennsylvania,9846,789,1461,2866,5878
27,South Carolina,4288,148,150,155,161
28,District of Columbia,672,60,211,774,2973
29,Kansas,1456,129,138,153,175
30,Missouri,3580,177,173,168,166
31,Vermont,63,NaN,NaN,NaN,NaN
32,Virginia,3942,112,108,106,109
33,Connecticut,4871,101,113,124,143
34,Iowa,2222,215,251,294,350
35,Louisiana,6284,113,116,118,121
36,Ohio,6020,297,322,345,371
37,Michigan,8940,576,635,707,785
38,South Dakota,819,223,351,619,1113
39,Arkansas,2387,152,155,159,165
40,Delaware,752,14,12,13,11
41,Mississippi,3676,146,175,210,259
42,New Mexico,1400,169,206,257,327
43,North Dakota,852,110,117,120,125
44,Wyoming,202,36,38,40,42
45,Alaska,103,NaN,NaN,NaN,NaN
46,Maine,177,13,13,13,13
47,Alabama,3459,211,224,241,261
48,Idaho,866,89,95,102,108
49,Montana,614,90,91,94,97
50,Puerto Rico,1032,129,194,299,460
51,Virgin Islands,23,NaN,NaN,NaN,NaN
52,Guam,103,NaN,NaN,NaN,NaN
53,West Virginia,667,110,145,205,305
54,Northern Mariana Islands,2,NaN,NaN,NaN,NaN
55,American Samoa,0,NaN,NaN,NaN,NaN
