,State,411,416,423,430,437
0,Washington,5063,92,90,84,73
1,Illinois,23021,235,228,226,234
2,California,54316,2133,1934,1775,1569
3,Arizona,16328,273,247,253,285
4,Massachusetts,16435,242,218,197,181
5,Wisconsin,7106,80,72,68,64
6,Texas,45411,1370,1461,1588,1585
7,Nebraska,2113,26,23,22,20
8,Utah,1977,40,34,29,24
9,Oregon,2298,45,39,31,26
10,Florida,31764,708,638,585,526
11,New York,48401,713,688,666,649
12,Rhode Island,2549,27,27,30,31
13,Georgia,17948,481,441,385,306
14,New Hampshire,1184,14,12,9,7
15,North Carolina,11535,230,194,159,131
16,New Jersey,23590,333,336,353,360
17,Colorado,5990,56,47,41,35
18,Maryland,7963,88,80,79,79
19,Nevada,5040,70,60,59,58
20,Tennessee,11556,163,144,131,107
21,Hawaii,444,7,7,7,8
22,Indiana,12744,129,111,102,97
23,Kentucky,4829,130,114,97,83
24,Minnesota,6624,57,56,55,50
25,Oklahoma,4534,109,88,84,87
26,Pennsylvania,24344,354,328,317,309
27,South Carolina,8760,184,144,106,78
28,District of Columbia,1035,15,15,15,15
29,Kansas,4772,86,75,59,53
30,Missouri,8506,174,153,131,114
31,Vermont,208,6,6,6,7
32,Virginia,9683,501,413,360,322
33,Connecticut,7725,83,77,77,72
34,Iowa,5559,92,86,80,73
35,Louisiana,9758,84,70,66,55
36,Ohio,17501,64,55,47,40
37,Michigan,16662,174,194,216,241
38,South Dakota,1901,21,21,22,22
39,Arkansas,5343,60,43,32,25
40,Delaware,1475,27,25,23,20
41,Mississippi,6808,78,65,64,57
42,New Mexico,3811,65,60,58,57
43,North Dakota,1479,6,6,6,6
44,Wyoming,682,7,7,7,6
45,Alaska,305,5,5,5,5
46,Maine,706,11,12,13,14
47,Alabama,10148,216,199,178,163
48,Idaho,1890,24,23,22,18
49,Montana,1381,12,10,8,8
50,Puerto Rico,2059,31,27,23,21
51,Virgin Islands,25,0,0,0,0
52,Guam,133,0,0,0,0
53,West Virginia,2325,27,23,20,18
54,Northern Mariana Islands,2,0,0,0,0
55,American Samoa,0,0,0,0,0
