,County,431,437,444,451,458,465,472
0,01001,6570,25,15,10,7,1,0
1,01003,20473,124,119,111,91,73,60
2,01005,2226,7,6,2,0,0,0
3,01007,2536,2,0,0,0,0,0
4,01009,6424,13,7,7,4,1,0
5,01011,1204,0,0,0,0,0,0
6,01013,2096,4,0,0,0,0,0
7,01015,14199,34,14,6,2,0,0
8,01017,3485,0,0,0,0,0,0
9,01019,1804,0,0,0,0,0,0
10,01021,4025,24,17,11,7,7,4
11,01023,584,0,0,0,0,0,0
12,01025,3462,0,0,0,0,0,0
13,01027,1480,0,0,0,0,0,0
14,01029,1451,0,0,0,0,0,0
15,01031,5376,0,0,0,0,0,0
16,01033,6159,0,0,0,0,0,0
17,01035,1086,0,0,0,0,0,0
18,01037,942,0,0,0,0,0,0
19,01039,4037,2,0,0,0,0,0
20,01041,1501,0,0,0,0,0,0
21,01043,9353,16,21,17,16,14,9
22,01045,4753,7,4,0,0,0,0
23,01047,3513,0,0,0,0,0,0
24,01049,8693,23,19,14,9,7,7
25,01051,9937,38,25,17,7,4,0
26,01053,3858,0,0,0,0,0,0
27,01055,13633,21,16,10,7,2,0
28,01057,2060,0,0,0,0,0,0
29,01059,4184,3,0,0,0,0,0
30,01061,2445,0,0,0,0,0,0
31,01063,903,0,0,0,0,0,0
32,01065,2159,0,0,0,0,0,0
33,01067,1865,0,0,0,0,0,0
34,01069,10311,31,23,17,14,7,7
35,01071,6720,0,0,0,0,0,0
36,01073,74521,563,490,457,439,391,323
37,01075,1384,0,0,0,0,0,0
38,01077,9100,21,26,27,26,21,19
39,01079,2918,1,0,0,0,0,0
40,01081,15389,75,73,71,67,56,46
41,01083,9721,8,7,5,0,0,0
42,01085,1359,0,0,0,0,0,0
43,01087,1534,5,2,0,0,0,0
44,01089,33463,247,250,243,217,190,147
45,01091,2496,7,2,0,0,0,0
46,01093,3050,8,7,7,5,1,0
47,01095,11839,19,15,10,7,6,2
48,01097,37449,265,226,188,147,108,77
49,01099,1701,0,0,0,0,0,0
50,01101,23661,149,122,99,76,54,37
51,01103,14114,49,36,25,20,14,7
52,01105,1078,0,0,0,0,0,0
53,01107,2322,1,0,0,0,0,0
54,01109,3037,0,0,0,0,0,0
55,01111,1746,2,0,0,0,0,0
56,01113,4218,42,36,34,30,23,16
57,01115,9327,29,21,15,13,8,7
58,01117,22976,132,88,56,35,23,14
59,01119,1022,0,0,0,0,0,0
60,01121,7964,50,36,24,16,7,1
61,01123,3842,14,8,5,0,0,0
62,01125,25011,154,164,164,152,127,98
63,01127,7043,25,19,13,8,7,2
64,01129,1638,0,0,0,0,0,0
65,01131,1247,0,0,0,0,0,0
66,01133,2714,0,0,0,0,0,0
67,02013,364,0,0,0,0,0,0
68,02016,652,0,0,0,0,0,0
69,02020,28119,447,580,682,740,702,607
70,02050,3752,0,0,0,0,0,0
71,02060,0,0,0,0,0,0,0
72,02068,86,,,,,,NaN
73,02070,208,0,0,0,0,0,0
74,02090,6570,73,66,59,50,39,29
75,02100,29,0,0,0,0,0,0
76,02105,0,0,0,0,0,0,0
77,02110,1287,0,0,0,0,0,0
78,02122,4120,7,7,7,7,4,2
79,02130,387,0,0,0,0,0,0
80,02150,1070,0,0,0,0,0,0
81,02158,1220,0,0,0,0,0,0
82,02164,185,,,,,,NaN
83,02170,9774,168,155,127,97,69,46
84,02180,336,0,0,0,0,0,0
85,02185,1038,0,0,0,0,0,0
86,02188,597,0,0,0,0,0,0
87,02195,153,0,0,0,0,0,0
88,02198,84,0,0,0,0,0,0
89,02220,329,0,0,0,0,0,0
90,02230,20,0,0,0,0,0,0
91,02240,602,,,,,,NaN
92,02261,0,0,0,0,0,0,0
93,02275,33,0,0,0,0,0,0
94,02282,72,0,0,0,0,0,0
95,02290,350,0,0,0,0,0,0
96,04001,10801,11,7,1,0,0,0
97,04003,11581,41,31,23,15,10,7
98,04005,17035,43,27,16,9,7,2
99,04007,6537,7,3,1,0,0,0
100,04009,5361,0,0,0,0,0,0
101,04011,564,0,0,0,0,0,0
102,04012,2442,0,0,0,0,0,0
103,04013,523424,1137,835,616,438,301,191
104,04015,22063,117,93,74,56,36,24
105,04017,15643,15,9,6,1,0,0
106,04019,112342,319,220,148,97,57,36
107,04021,49263,594,406,258,156,82,45
108,04023,7793,21,21,18,14,10,7
109,04025,18301,40,20,10,7,1,0
110,04027,36738,9,5,0,0,0,0
111,05001,2072,0,0,0,0,0,0
112,05003,1897,6,0,0,0,0,0
113,05005,3060,36,40,41,36,29,23
114,05007,28078,129,90,61,41,27,18
115,05009,3735,3,0,0,0,0,0
116,05011,1355,0,0,0,0,0,0
117,05013,409,0,0,0,0,0,0
118,05015,2747,0,0,0,0,0,0
119,05017,1609,0,0,0,0,0,0
120,05019,2078,0,0,0,0,0,0
121,05021,1722,0,0,0,0,0,0
122,05023,1940,0,0,0,0,0,0
123,05025,937,0,0,0,0,0,0
124,05027,2314,2,0,0,0,0,0
125,05029,2186,0,0,0,0,0,0
