,County,452,458,465,472,479,486,493
0,01001,6763,38,41,42,44,45,52
1,01003,20723,63,64,63,65,71,73
2,01005,2271,2,3,0,4,4,5
3,01007,2563,0,0,0,0,0,0
4,01009,6532,25,27,30,34,39,47
5,01011,1220,0,0,0,0,0,0
6,01013,2132,0,0,0,0,0,0
7,01015,14355,84,154,281,510,895,1570
8,01017,3518,0,0,0,0,0,0
9,01019,1827,0,0,0,0,0,0
10,01021,4129,14,10,7,7,7,7
11,01023,588,0,0,0,0,0,0
12,01025,3473,0,0,0,0,0,0
13,01027,1502,0,0,0,0,0,0
14,01029,1470,0,0,0,0,0,0
15,01031,5434,13,20,21,29,34,40
16,01033,6235,22,27,37,47,55,73
17,01035,1097,0,0,0,0,0,0
18,01037,994,0,0,0,0,0,0
19,01039,4069,0,0,0,0,0,0
20,01041,1495,0,0,0,0,0,0
21,01043,9508,48,46,43,44,47,47
22,01045,4781,0,0,0,0,0,0
23,01047,3528,0,0,1,0,0,2
24,01049,8761,11,8,9,8,10,11
25,01051,10022,14,7,5,0,0,0
26,01053,3903,0,0,0,0,0,0
27,01055,13703,6,2,1,0,0,0
28,01057,2096,7,1,0,0,0,0
29,01059,4213,0,0,0,0,0,0
30,01061,2464,0,0,0,0,0,0
31,01063,914,0,0,0,0,0,0
32,01065,2186,0,0,0,0,0,0
33,01067,1883,0,0,0,0,0,0
34,01069,10414,24,17,14,12,11,10
35,01071,6762,14,13,14,13,15,18
36,01073,75517,192,95,40,18,7,2
37,01075,1399,0,0,0,0,0,0
38,01077,9276,39,38,35,35,35,34
39,01079,2964,0,0,0,0,0,0
40,01081,15631,85,118,158,213,282,403
41,01083,9859,48,50,54,60,66,75
42,01085,1373,7,5,0,0,0,0
43,01087,1564,7,7,7,7,8,11
44,01089,34109,265,377,525,739,1004,1365
45,01091,2485,0,0,0,0,0,0
46,01093,3072,7,7,7,7,7,7
47,01095,12009,64,73,82,96,110,134
48,01097,39126,288,676,1463,3051,5503,8035
49,01099,1730,0,0,0,0,0,0
50,01101,24058,84,63,49,36,29,27
51,01103,14168,7,7,5,6,4,3
52,01105,1076,0,0,0,0,0,0
53,01107,2332,0,0,0,0,0,0
54,01109,3065,0,0,0,0,0,0
55,01111,1777,1,0,0,0,0,3
56,01113,4312,21,21,21,18,18,19
57,01115,9485,42,45,49,56,65,79
58,01117,23221,32,27,27,23,21,21
59,01119,1033,0,0,0,0,0,0
60,01121,8126,0,0,0,4,8,14
61,01123,3919,0,0,0,0,0,0
62,01125,25405,85,78,72,65,64,58
63,01127,7149,14,14,14,14,15,14
64,01129,1654,7,1,0,0,0,0
65,01131,1247,0,0,0,0,0,0
66,01133,2732,0,0,0,0,0,0
67,02013,365,0,0,0,0,0,0
68,02016,681,14,8,1,0,0,0
69,02020,29565,366,250,170,118,84,59
70,02050,3854,,,,,,NaN
71,02060,0,0,0,0,0,0,0
72,02068,95,0,0,0,0,0,0
73,02070,226,8,5,0,0,0,0
74,02090,6953,74,94,113,132,155,179
75,02100,29,0,0,0,0,0,0
76,02105,0,0,0,0,0,0,0
77,02110,1345,0,0,0,0,0,0
