,County,621,626,633,640,647
0,01001,NaN,101,119,120,120
1,01003,NaN,271,332,334,334
2,01005,NaN,44,50,51,51
3,01007,NaN,47,54,54,54
4,01009,NaN,129,154,155,155
5,01011,NaN,,,,NaN
6,01013,NaN,31,36,36,36
7,01015,NaN,304,375,376,376
8,01017,NaN,73,85,85,85
9,01019,NaN,45,52,53,53
10,01021,NaN,85,100,100,100
11,01023,NaN,,,,NaN
12,01025,NaN,41,47,47,47
13,01027,NaN,,,,NaN
14,01029,NaN,41,47,47,47
15,01031,NaN,116,139,139,139
16,01033,NaN,110,131,131,131
17,01035,NaN,17,19,19,19
18,01037,NaN,,,,NaN
19,01039,NaN,76,89,90,90
20,01041,NaN,,,,NaN
21,01043,NaN,202,245,246,246
22,01045,NaN,94,111,111,111
23,01047,NaN,48,56,56,56
24,01049,NaN,155,186,187,187
25,01051,NaN,158,190,191,191
26,01053,NaN,51,59,60,60
27,01055,NaN,257,315,316,316
28,01057,NaN,,,,NaN
29,01059,NaN,79,93,93,93
30,01061,NaN,54,62,63,63
31,01063,NaN,14,16,16,16
32,01065,NaN,,,,NaN
33,01067,NaN,,,,NaN
34,01069,NaN,183,221,222,222
35,01071,NaN,131,156,157,157
36,01073,NaN,1118,1441,1450,1450
37,01075,NaN,,,,NaN
38,01077,NaN,203,246,247,247
39,01079,NaN,56,66,66,66
40,01081,NaN,256,313,314,314
41,01083,NaN,213,259,260,260
42,01085,NaN,13,14,14,14
43,01087,NaN,35,40,40,40
44,01089,NaN,736,935,940,940
45,01091,NaN,28,31,32,32
46,01093,NaN,63,74,74,74
47,01095,NaN,261,320,322,322
48,01097,NaN,527,661,664,664
49,01099,NaN,34,38,39,39
50,01101,NaN,323,398,400,401
51,01103,NaN,258,315,317,317
52,01105,NaN,,,,NaN
53,01107,NaN,38,44,44,44
54,01109,NaN,48,56,56,56
55,01111,NaN,68,79,80,80
56,01113,NaN,84,98,99,99
57,01115,NaN,187,226,227,227
58,01117,NaN,390,484,487,487
59,01119,NaN,12,13,13,13
60,01121,NaN,195,236,237,237
61,01123,NaN,104,124,124,124
62,01125,NaN,406,504,507,507
63,01127,NaN,148,178,179,179
64,01129,NaN,,,,NaN
