,State,746,752,759,766,773
0,Washington,NaN,174,175,172,170
1,Illinois,NaN,324,321,380,392
2,California,NaN,809,762,1091,788
3,Arizona,NaN,263,188,250,257
4,Massachusetts,NaN,0,0,0,0
5,Wisconsin,NaN,181,181,178,176
6,Texas,NaN,696,709,1467,764
7,Nebraska,NaN,212,212,212,212
8,Utah,NaN,301,301,300,301
9,Oregon,NaN,110,111,111,109
10,Florida,NaN,1358,1366,1707,1394
11,New York,NaN,599,595,710,723
12,Rhode Island,NaN,19,19,39,22
13,Georgia,NaN,328,327,328,325
14,New Hampshire,NaN,42,40,40,40
15,North Carolina,NaN,273,277,280,271
16,New Jersey,NaN,266,265,423,277
17,Colorado,NaN,162,161,160,157
18,Maryland,NaN,144,145,164,141
19,Nevada,NaN,78,79,249,82
20,Tennessee,NaN,518,519,633,526
21,Hawaii,NaN,50,50,51,51
22,Indiana,NaN,238,235,343,245
23,Kentucky,NaN,175,174,175,175
24,Minnesota,NaN,175,175,174,173
25,Oklahoma,NaN,307,307,305,305
26,Pennsylvania,NaN,450,451,797,462
27,South Carolina,NaN,152,157,165,149
28,District of Columbia,NaN,14,14,14,14
29,Kansas,NaN,151,152,154,149
30,Missouri,NaN,1246,1247,1304,1248
31,Vermont,NaN,21,21,21,21
32,Virginia,NaN,246,251,254,248
33,Connecticut,NaN,131,131,131,130
34,Iowa,NaN,139,139,140,138
35,Louisiana,NaN,154,155,154,150
36,Ohio,NaN,364,533,448,376
37,Michigan,NaN,156,154,567,175
38,South Dakota,NaN,80,80,80,80
39,Arkansas,NaN,117,117,119,116
40,Delaware,NaN,32,32,31,30
41,Mississippi,NaN,113,114,115,113
42,New Mexico,NaN,67,67,83,68
43,North Dakota,NaN,62,62,62,62
44,Wyoming,NaN,27,27,27,27
45,Alaska,NaN,39,38,37,37
46,Maine,NaN,44,44,44,44
47,Alabama,NaN,152,153,153,151
48,Idaho,NaN,70,69,69,69
49,Montana,NaN,71,71,71,71
50,Puerto Rico,NaN,NaN,NaN,NaN,NaN
51,Virgin Islands,NaN,NaN,NaN,NaN,NaN
52,Guam,NaN,NaN,NaN,NaN,NaN
53,West Virginia,NaN,79,80,80,79
54,Northern Mariana Islands,NaN,NaN,NaN,NaN,NaN
55,American Samoa,NaN,NaN,NaN,NaN,NaN
