,State,550,556,563,570,577
0,Washington,NaN,38,39,35,32
1,Illinois,NaN,56,62,70,62
2,California,NaN,147,183,159,148
3,Arizona,NaN,68,71,69,62
4,Massachusetts,NaN,0,0,0,0
5,Wisconsin,NaN,22,24,25,22
6,Texas,NaN,207,248,240,208
7,Nebraska,NaN,18,18,26,28
8,Utah,NaN,66,66,69,67
9,Oregon,NaN,20,25,23,17
10,Florida,NaN,321,341,352,334
11,New York,NaN,53,54,54,53
12,Rhode Island,NaN,0,1,0,0
13,Georgia,NaN,65,80,77,63
14,New Hampshire,NaN,4,4,4,4
15,North Carolina,NaN,54,69,58,47
16,New Jersey,NaN,32,38,26,21
17,Colorado,NaN,36,33,40,32
18,Maryland,NaN,20,24,21,19
19,Nevada,NaN,46,51,44,25
20,Tennessee,NaN,37,51,45,34
21,Hawaii,NaN,5,4,2,5
22,Indiana,NaN,38,42,47,40
23,Kentucky,NaN,32,42,40,35
24,Minnesota,NaN,18,21,24,23
25,Oklahoma,NaN,27,39,36,32
26,Pennsylvania,NaN,37,41,37,32
27,South Carolina,NaN,27,38,33,25
28,District of Columbia,NaN,2,2,2,2
29,Kansas,NaN,20,29,30,26
30,Missouri,NaN,665,677,671,652
31,Vermont,NaN,2,2,3,3
32,Virginia,NaN,34,41,43,41
33,Connecticut,NaN,7,9,8,6
34,Iowa,NaN,19,18,29,32
35,Louisiana,NaN,60,83,63,50
36,Ohio,NaN,32,40,39,32
37,Michigan,NaN,11,14,10,7
38,South Dakota,NaN,7,7,12,13
39,Arkansas,NaN,54,70,59,47
40,Delaware,NaN,3,3,4,3
41,Mississippi,NaN,30,46,38,29
42,New Mexico,NaN,14,17,14,13
43,North Dakota,NaN,6,6,10,10
44,Wyoming,NaN,8,8,9,7
45,Alaska,NaN,6,10,9,9
46,Maine,NaN,7,8,6,5
47,Alabama,NaN,48,58,51,40
48,Idaho,NaN,11,13,15,14
49,Montana,NaN,11,10,13,13
50,Puerto Rico,NaN,NaN,NaN,NaN,NaN
51,Virgin Islands,NaN,NaN,NaN,NaN,NaN
52,Guam,NaN,NaN,NaN,NaN,NaN
53,West Virginia,NaN,11,13,15,14
54,Northern Mariana Islands,NaN,NaN,NaN,NaN,NaN
55,American Samoa,NaN,NaN,NaN,NaN,NaN
