,County,320,325,332,339,346,353,360,367,374
0,01001,3043,255,228,201,175,153,133,115,99
1,01003,9821,1257,1383,1495,1591,1668,1714,1732,1724
2,01005,1224,59,58,55,53,51,48,45,43
3,01007,1299,135,143,147,149,148,145,141,133
4,01009,3324,376,339,301,266,233,203,177,153
5,01011,714,19,19,18,18,17,16,15,14
6,01013,1244,53,46,39,33,29,24,21,18
7,01015,7165,883,863,827,785,734,678,619,562
8,01017,1915,153,138,123,108,95,83,72,63
9,01019,1110,55,42,32,24,19,15,12,9
10,01021,2409,188,207,225,243,258,272,281,287
11,01023,441,30,45,67,98,139,190,250,310
12,01025,1679,85,77,69,62,56,50,45,41
13,01027,971,43,36,30,25,21,18,15,13
14,01029,826,38,31,26,21,17,15,12,11
15,01031,2678,167,141,117,97,80,66,54,45
16,01033,3551,460,450,432,409,382,351,319,285
17,01035,740,63,58,53,48,43,38,34,30
18,01037,397,52,50,47,44,41,39,36,33
19,01039,2374,241,251,255,256,253,247,238,225
20,01041,747,23,17,13,10,7,6,4,4
21,01043,5070,538,443,357,285,228,182,145,115
22,01045,2537,166,145,124,106,90,77,66,56
23,01047,2385,117,97,80,65,54,44,36,30
24,01049,5350,383,310,246,195,155,123,98,78
25,01051,4511,441,420,394,367,339,310,283,257
26,01053,2111,153,156,156,155,152,148,144,138
27,01055,7275,1094,1072,1025,962,889,805,719,634
28,01057,1069,152,146,138,127,116,104,93,81
29,01059,2700,177,173,166,159,150,140,130,120
30,01061,1321,74,64,53,45,38,32,27,23
31,01063,477,46,46,45,43,41,39,36,34
32,01065,1035,66,61,56,50,45,41,36,32
33,01067,928,77,84,91,98,103,107,110,111
34,01069,5705,407,386,361,336,311,287,263,240
35,01071,3926,1094,1352,1566,1676,1650,1495,1262,994
36,01073,36872,4028,3846,3599,3324,3039,2745,2455,2174
37,01075,759,110,137,166,195,220,239,249,248
38,01077,4662,511,444,378,321,271,228,191,159
39,01079,1431,131,114,98,84,72,62,53,45
40,01081,8218,359,311,266,227,194,165,142,122
41,01083,4808,457,416,372,332,294,260,228,200
42,01085,839,49,53,56,57,58,58,58,56
43,01087,787,41,35,30,26,22,19,17,15
44,01089,15316,1762,1738,1691,1630,1560,1481,1395,1308
45,01091,1318,100,109,118,125,131,135,137,137
46,01093,1558,150,158,163,166,168,167,165,160
47,01095,7176,934,879,811,736,658,580,507,440
48,01097,21166,954,840,728,630,544,472,409,354
49,01099,858,99,108,115,121,126,130,132,132
50,01101,13069,578,497,421,357,302,255,216,182
51,01103,7690,1004,945,876,801,723,644,568,497
52,01105,708,17,14,11,9,8,6,5,5
