,State,193,199,206,213,220,227,234,241,248,255,262,269,276,283,290
0,Washington,1592,110,110,111,111,112,112,112,112,112,113,112,112,112,112
1,Illinois,7700,121,142,158,169,180,191,203,215,227,239,252,264,277,289
2,California,9345,983,983,921,828,744,666,596,532,475,423,376,334,297,263
3,Arizona,3747,459,397,380,344,317,290,265,242,220,201,182,166,150,136
4,Massachusetts,8626,120,142,167,192,219,250,286,326,371,421,478,541,611,689
5,Wisconsin,947,62,66,67,66,65,64,63,62,61,60,59,57,56,54
6,Texas,6865,1434,1385,1320,1259,1197,1137,1079,1022,967,913,862,812,765,719
7,Nebraska,332,17,20,22,22,23,24,24,25,25,26,26,26,27,27
8,Utah,310,35,32,28,24,21,19,16,14,12,11,9,8,7,6
9,Oregon,325,35,35,36,37,39,40,41,42,43,44,45,47,48,49
10,Florida,7022,1219,1180,1114,1050,988,925,865,806,749,694,643,593,547,503
11,New York,32694,88,85,83,80,77,75,72,69,67,65,62,60,58,56
12,Rhode Island,1007,6,7,8,8,8,8,8,8,8,8,8,8,8,8
13,Georgia,3825,364,375,379,374,367,359,349,339,328,315,302,289,276,262
14,New Hampshire,416,9,11,11,11,11,11,11,11,11,11,11,11,11,11
15,North Carolina,1979,174,168,163,158,152,147,141,135,130,124,118,113,107,102
16,New Jersey,15830,87,109,138,164,200,244,295,358,435,526,636,768,925,1111
17,Colorado,1844,55,65,68,72,76,81,85,90,95,100,105,110,115,121
18,Maryland,3506,75,91,102,115,130,145,162,181,201,222,244,268,292,316
19,Nevada,832,117,119,112,107,101,96,90,84,79,74,69,64,60,55
20,Tennessee,1067,123,139,147,152,158,162,167,170,172,174,175,175,173,171
21,Hawaii,26,2,3,4,6,10,16,23,36,55,83,125,185,270,385
22,Indiana,2971,83,94,99,104,109,115,121,127,133,138,144,150,155,160
23,Kentucky,740,52,62,64,65,65,66,66,66,66,66,66,65,65,64
24,Minnesota,1646,38,41,44,47,50,52,55,58,61,64,66,69,72,74
25,Oklahoma,549,62,78,95,117,142,172,207,247,292,342,394,448,500,547
26,Pennsylvania,7219,101,110,111,112,112,113,113,113,113,113,113,112,112,112
27,South Carolina,1751,286,263,241,220,200,182,165,149,134,120,108,97,87,77
28,District of Columbia,584,3,3,3,3,3,3,3,3,3,2,2,2,2,2
29,Kansas,358,29,29,27,24,21,19,16,15,13,11,10,9,8,7
30,Missouri,1276,95,136,164,204,254,316,391,479,581,697,824,959,1093,1219
31,Vermont,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,Virginia,2215,134,143,143,142,140,138,134,130,125,119,113,107,100,94
33,Connecticut,4432,18,24,30,37,45,55,67,82,100,121,147,178,215,259
34,Iowa,874,35,33,33,32,31,30,30,29,28,27,26,25,25,24
35,Louisiana,3949,217,208,163,124,94,71,53,40,30,23,17,13,10,7
36,Ohio,3515,204,206,204,200,195,191,186,181,177,172,167,162,157,151
37,Michigan,6457,40,44,48,53,59,64,71,78,85,93,102,111,121,132
38,South Dakota,134,7,7,8,9,10,11,13,14,15,17,19,21,23,25
39,Arkansas,458,55,58,59,59,60,60,60,60,59,59,58,57,56,55
40,Delaware,585,6,7,7,6,6,5,5,5,5,4,4,4,3,3
41,Mississippi,1693,241,301,338,408,479,564,659,763,877,998,1123,1247,1366,1473
42,New Mexico,651,45,47,45,42,40,37,35,33,31,29,27,25,23,22
43,North Dakota,103,9,11,12,13,15,17,20,22,25,28,32,36,40,44
44,Wyoming,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45,Alaska,24,5,6,8,10,13,16,21,27,34,43,55,68,84,103
46,Maine,123,2,3,3,3,4,4,5,6,7,8,9,10,12,14
47,Alabama,1603,170,169,162,154,146,138,130,122,114,106,99,92,85,78
48,Idaho,197,47,46,43,41,39,37,35,34,32,30,28,27,25,24
49,Montana,61,17,18,20,22,23,25,28,30,32,35,38,41,44,47
50,Puerto Rico,225,30,37,38,39,40,41,42,43,43,44,45,45,46,46
51,"Virgin Islands, U.S.",8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52,Guam,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53,West Virginia,116,10,10,12,13,15,17,19,22,25,28,32,36,40,45
54,Northern Mariana Islands,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,American Samoa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
