,State,319,325,332,339,346,353,360,367,374
0,Washington,177447,17849,23736,28928,33540,37688,41134,43891,45987
1,Illinois,787573,71905,83636,93916,101693,107160,110560,111787,110682
2,California,1366673,145969,156198,161029,164613,165931,165199,162492,158585
3,Arizona,364276,37188,37749,37612,37567,37315,36808,36008,35003
4,Massachusetts,256844,32980,37437,38848,38191,35960,32625,28672,24749
5,Wisconsin,441067,32240,30491,28816,27282,25832,24446,23104,21800
6,Texas,1322738,104820,110377,109080,105702,100448,94093,87165,79689
7,Nebraska,139834,12634,11425,10605,10028,9562,9140,8723,8314
8,Utah,215407,21213,20309,18292,16108,14138,12312,10659,9303
9,Oregon,84496,11673,13706,15481,16940,18006,18557,18650,18357
10,Florida,1058074,69311,76729,80409,82048,81873,80503,78195,75055
11,New York,705827,62023,62548,64546,68733,73968,79880,85693,91688
12,Rhode Island,62137,8040,7025,5735,4618,3712,3011,2472,2069
13,Georgia,501405,33879,35231,34290,32728,30715,28515,26252,23915
14,New Hampshire,24771,4526,4982,5299,5583,5788,5909,5943,5890
15,North Carolina,394990,29852,26911,24105,22051,20414,18988,17708,16531
16,New Jersey,368016,38065,51389,64785,78379,92243,106336,119797,131636
17,Colorado,260581,33085,34627,35085,34717,33880,32747,31398,29974
18,Maryland,215027,19214,21851,24361,26874,29326,31506,33335,34791
19,Nevada,168140,16241,16375,16598,16563,16318,15917,15384,14784
20,Tennessee,400594,34238,33290,32323,31983,31854,31755,31628,31425
21,Hawaii,18842,608,490,414,361,321,289,262,237
22,Indiana,381617,51116,60614,67051,71155,73372,74168,73769,72338
23,Kentucky,200631,26216,29037,29850,29798,28993,27752,26176,24316
24,Minnesota,350862,43175,46649,48169,48119,47201,45676,43885,41917
25,Oklahoma,216486,20106,21695,22680,22908,22474,21603,20411,18963
26,Pennsylvania,423100,57614,54547,54447,56149,58341,60070,61043,61206
27,South Carolina,232099,15394,16618,17101,17414,17509,17367,17011,16475
28,District of Columbia,23136,1501,1391,1359,1368,1397,1430,1464,1495
29,Kansas,171364,15643,15743,16110,16380,16510,16516,16407,16186
30,Missouri,329420,26707,27470,28191,28670,28902,28930,28785,28482
31,Vermont,5015,1073,1517,1934,2349,2736,3067,3334,3524
32,Virginia,255053,17541,18140,18935,19494,19777,19790,19562,19137
33,Connecticut,127715,17011,18757,18245,16687,14618,12405,10407,8686
34,Iowa,244691,16160,16211,16084,15699,15165,14550,13896,13224
35,Louisiana,251123,15603,13764,12823,12459,12365,12424,12509,12565
36,Ohio,475024,63742,69829,72992,73180,71291,68113,63994,59480
37,Michigan,426576,50277,54287,56738,57524,57141,55946,54203,52102
38,South Dakota,85991,7286,8807,8935,8345,7438,6448,5493,4635
39,Arkansas,170924,15675,17333,17950,18156,17979,17508,16810,15925
40,Delaware,39912,4541,4479,4633,4894,5176,5445,5664,5816
41,Mississippi,164931,12608,10556,9180,8437,7993,7689,7456,7254
42,New Mexico,108088,12919,13173,13265,13046,12671,12195,11649,11084
43,North Dakota,82981,3908,2510,1529,901,512,269,114,27
44,Wyoming,36317,3847,3732,3631,3491,3330,3159,2982,2806
45,Alaska,37036,5045,5140,4947,4653,4327,3994,3657,3340
46,Maine,13348,2126,2597,2932,3212,3430,3570,3642,3654
47,Alabama,269877,21743,18918,16251,14127,12453,11034,9816,8798
48,Idaho,110510,10440,10418,9701,8876,7944,7066,6207,5458
49,Montana,67875,5773,4694,3800,3102,2589,2196,1892,1647
50,Puerto Rico,56671,3729,3365,2985,2546,2103,1692,1331,1026
51,Virgin Islands,1633,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
52,Guam,6959,241,334,355,338,304,266,229,195
53,West Virginia,54997,8583,10174,11314,12115,12600,12851,12890,12728
54,Northern Mariana Islands,109,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
55,American Samoa,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
