,State,299,304,311,318,325
0,Washington,2548,106,122,141,162
1,Illinois,11204,586,684,795,913
2,California,18288,373,387,404,424
3,Arizona,6302,155,169,182,193
4,Massachusetts,10340,178,203,225,248
5,Wisconsin,2764,252,274,295,315
6,Texas,20032,886,930,946,936
7,Nebraska,797,84,100,118,138
8,Utah,723,69,81,95,109
9,Oregon,765,54,63,73,86
10,Florida,17559,315,276,241,210
11,New York,34054,133,154,176,201
12,Rhode Island,1270,35,40,45,51
13,Georgia,8967,376,390,400,407
14,New Hampshire,500,14,18,21,24
15,North Carolina,4814,200,202,204,205
16,New Jersey,16580,141,160,183,204
17,Colorado,2578,145,179,217,258
18,Maryland,4309,89,103,119,138
19,Nevada,1917,78,85,92,100
20,Tennessee,3923,320,355,389,422
21,Hawaii,222,4,4,4,5
22,Indiana,4936,337,401,471,552
23,Kentucky,1664,115,131,148,168
24,Minnesota,2973,240,283,331,382
25,Oklahoma,1538,94,98,102,106
26,Pennsylvania,9310,270,320,381,451
27,South Carolina,4143,113,118,120,121
28,District of Columbia,660,NaN,NaN,NaN,NaN
29,Kansas,1266,100,105,110,114
30,Missouri,3402,248,257,264,268
31,Vermont,59,4,5,6,7
32,Virginia,3806,111,114,116,119
33,Connecticut,4759,84,100,120,144
34,Iowa,2023,142,156,170,186
35,Louisiana,6139,129,136,142,146
36,Ohio,5742,256,305,363,430
37,Michigan,8431,456,569,697,848
38,South Dakota,644,130,151,169,184
39,Arkansas,2225,126,124,120,116
40,Delaware,736,24,28,32,35
41,Mississippi,3545,112,114,113,111
42,New Mexico,1236,103,123,146,171
43,North Dakota,743,115,126,134,141
44,Wyoming,144,47,61,76,92
45,Alaska,98,14,18,24,30
46,Maine,165,15,19,23,29
47,Alabama,3249,176,202,229,259
48,Idaho,763,88,103,118,134
49,Montana,522,97,110,121,130
50,Puerto Rico,942,NaN,NaN,NaN,NaN
51,Virgin Islands,23,NaN,NaN,NaN,NaN
52,Guam,92,NaN,NaN,NaN,NaN
53,West Virginia,585,84,104,127,151
54,Northern Mariana Islands,2,NaN,NaN,NaN,NaN
55,American Samoa,0,NaN,NaN,NaN,NaN
