,State,529,535,542,549,556,563,570
0,Washington,NaN,1963,1693,1434,1167,914,685
1,Illinois,NaN,736,769,794,790,751,678
2,California,NaN,7729,9907,12005,13920,15430,16091
3,Arizona,NaN,3048,3535,3903,4072,4028,3766
4,Massachusetts,NaN,187,148,113,80,56,38
5,Wisconsin,NaN,263,259,255,245,231,211
6,Texas,NaN,7428,11120,17899,27866,38717,44206
7,Nebraska,NaN,301,299,281,257,234,198
8,Utah,NaN,1637,1603,1531,1361,1165,966
9,Oregon,NaN,848,661,526,403,311,236
10,Florida,NaN,8802,8931,8787,8288,7483,6426
11,New York,NaN,1656,1519,1347,1141,945,741
12,Rhode Island,NaN,63,44,27,17,11,7
13,Georgia,NaN,1718,1829,1999,2189,2316,2409
14,New Hampshire,NaN,30,20,15,10,7,7
15,North Carolina,NaN,1328,1607,2124,2805,3524,4040
16,New Jersey,NaN,1220,1183,1110,1005,878,729
17,Colorado,NaN,1780,1538,1296,1050,817,622
18,Maryland,NaN,240,225,209,193,170,144
19,Nevada,NaN,3464,4350,4997,5335,5209,4757
20,Tennessee,NaN,487,468,482,487,472,450
21,Hawaii,NaN,279,277,252,234,197,161
22,Indiana,NaN,1136,1113,1104,1097,1030,945
23,Kentucky,NaN,580,527,492,457,415,363
24,Minnesota,NaN,311,267,228,193,167,129
25,Oklahoma,NaN,837,945,1022,1065,1049,980
26,Pennsylvania,NaN,658,602,578,548,502,457
27,South Carolina,NaN,268,226,194,165,133,108
28,District of Columbia,NaN,34,28,19,13,8,2
29,Kansas,NaN,785,860,926,951,948,894
30,Missouri,NaN,5554,6427,7160,7599,7528,6966
31,Vermont,NaN,0,0,0,0,0,0
32,Virginia,NaN,647,872,1222,1684,2195,2603
33,Connecticut,NaN,209,191,167,135,111,84
34,Iowa,NaN,255,237,225,207,188,170
35,Louisiana,NaN,2684,3654,4981,6580,8307,9815
36,Ohio,NaN,943,805,701,620,546,468
37,Michigan,NaN,890,1275,1838,2519,3277,4045
38,South Dakota,NaN,9,7,7,7,6,2
39,Arkansas,NaN,2410,3306,4208,4963,5425,5448
40,Delaware,NaN,100,89,78,66,50,40
41,Mississippi,NaN,793,972,1164,1377,1535,1634
42,New Mexico,NaN,192,153,120,96,70,50
43,North Dakota,NaN,25,18,14,12,12,8
44,Wyoming,NaN,269,259,248,227,195,163
45,Alaska,NaN,169,272,394,530,653,736
46,Maine,NaN,50,37,29,21,19,14
47,Alabama,NaN,867,1055,1228,1391,1485,1513
48,Idaho,NaN,302,253,213,180,154,124
49,Montana,NaN,199,168,145,122,102,79
50,Puerto Rico,NaN,NaN,NaN,NaN,NaN,NaN,NaN
51,Virgin Islands,NaN,NaN,NaN,NaN,NaN,NaN,NaN
52,Guam,NaN,NaN,NaN,NaN,NaN,NaN,NaN
53,West Virginia,NaN,108,69,58,52,51,48
54,Northern Mariana Islands,NaN,NaN,NaN,NaN,NaN,NaN,NaN
55,American Samoa,NaN,NaN,NaN,NaN,NaN,NaN,NaN
