,State,788,794,801,808,815,822,829
0,Washington,NaN,8908,13662,16986,18078,18719,19306
1,Illinois,NaN,8122,8112,8403,8900,9805,11364
2,California,NaN,30395,38329,43603,46020,49786,56618
3,Arizona,NaN,6343,7042,7555,7962,8410,9321
4,Massachusetts,NaN,4362,4464,4677,5038,5754,7013
5,Wisconsin,NaN,2833,2944,3189,3359,3718,4411
6,Texas,NaN,23096,24254,25856,26864,28235,30938
7,Nebraska,NaN,840,791,804,840,926,1075
8,Utah,NaN,838,780,793,813,921,1094
9,Oregon,NaN,2147,1921,1906,1948,2143,2489
10,Florida,NaN,10036,8387,7996,8304,9234,11108
11,New York,NaN,14289,19236,22596,24994,28091,32414
12,Rhode Island,NaN,1603,1604,1614,1679,1818,2057
13,Georgia,NaN,6606,8046,8949,9119,9140,9695
14,New Hampshire,NaN,843,775,762,795,864,1031
15,North Carolina,NaN,9131,9430,9781,9718,9716,10133
16,New Jersey,NaN,6835,7884,8797,9632,10785,12875
17,Colorado,NaN,6609,6834,7061,7366,7928,8901
18,Maryland,NaN,2173,2516,2824,3099,3575,4225
19,Nevada,NaN,1460,932,757,698,684,683
20,Tennessee,NaN,4967,4743,4798,4999,5434,6207
21,Hawaii,NaN,785,639,581,592,625,717
22,Indiana,NaN,2154,2082,2122,2235,2485,2853
23,Kentucky,NaN,1489,796,593,566,616,755
24,Minnesota,NaN,3700,3270,3169,3266,3524,4007
25,Oklahoma,NaN,4450,4943,5239,5137,4935,5036
26,Pennsylvania,NaN,5829,6549,7276,7905,8603,10114
27,South Carolina,NaN,1363,1029,922,914,955,1035
28,District of Columbia,NaN,586,651,713,746,859,964
29,Kansas,NaN,920,738,696,702,757,836
30,Missouri,NaN,2673,2491,2517,2633,2805,3120
31,Vermont,NaN,840,844,867,896,927,969
32,Virginia,NaN,7449,7769,8270,8673,9293,10435
33,Connecticut,NaN,2441,2424,2508,2671,3020,3517
34,Iowa,NaN,1183,861,772,788,841,940
35,Louisiana,NaN,1217,1203,1232,1323,1492,1744
36,Ohio,NaN,3151,2609,2477,2517,2749,3158
37,Michigan,NaN,6256,7814,8900,9448,10112,11103
38,South Dakota,NaN,279,251,250,250,282,326
39,Arkansas,NaN,3237,3582,3795,4012,4214,4560
40,Delaware,NaN,748,680,664,689,761,869
41,Mississippi,NaN,924,964,1025,1067,1156,1288
42,New Mexico,NaN,1312,1111,1042,1062,1144,1305
43,North Dakota,NaN,462,410,407,416,438,488
44,Wyoming,NaN,200,159,151,158,168,186
45,Alaska,NaN,2068,1976,1971,1997,2042,2163
46,Maine,NaN,1276,897,775,742,770,828
47,Alabama,NaN,2498,1903,1724,1725,1816,2008
48,Idaho,NaN,4882,5362,5569,5165,4450,3716
49,Montana,NaN,357,117,43,26,27,53
50,Puerto Rico,NaN,NaN,NaN,NaN,NaN,NaN,NaN
51,Virgin Islands,NaN,NaN,NaN,NaN,NaN,NaN,NaN
52,Guam,NaN,NaN,NaN,NaN,NaN,NaN,NaN
53,West Virginia,NaN,2001,1654,1540,1565,1642,1789
54,Northern Mariana Islands,NaN,NaN,NaN,NaN,NaN,NaN,NaN
55,American Samoa,NaN,NaN,NaN,NaN,NaN,NaN,NaN
