,State,599,605,612,619,626,633,640
0,Washington,NaN,22106,19521,16419,13510,10844,8687
1,Illinois,NaN,25149,22627,20221,18151,16082,14137
2,California,NaN,58397,46031,39753,37137,35445,33768
3,Arizona,NaN,19494,17398,15195,13313,11583,9998
4,Massachusetts,NaN,10257,9859,9177,8307,7348,6320
5,Wisconsin,NaN,12838,12735,12904,13320,13532,13477
6,Texas,NaN,116364,106627,92497,78043,65241,54567
7,Nebraska,NaN,4824,4551,4132,3687,3233,2784
8,Utah,NaN,6648,6272,5453,4559,3706,2991
9,Oregon,NaN,11921,9867,8233,6828,5723,4803
10,Florida,NaN,119877,92355,65540,45279,32243,24207
11,New York,NaN,31030,27674,23958,20437,17160,14138
12,Rhode Island,NaN,1880,1664,1391,1116,864,655
13,Georgia,NaN,46810,36335,26909,19527,14032,10244
14,New Hampshire,NaN,2200,2083,1890,1677,1428,1228
15,North Carolina,NaN,42089,36122,30094,24291,19367,15531
16,New Jersey,NaN,13501,11902,9975,8117,6575,5251
17,Colorado,NaN,12659,11645,10043,8515,7193,6159
18,Maryland,NaN,7138,6623,6201,5872,5550,5218
19,Nevada,NaN,7043,6535,6258,6066,5921,5625
20,Tennessee,NaN,47054,40995,32692,25224,19253,14902
21,Hawaii,NaN,4397,3428,2496,1695,1075,583
22,Indiana,NaN,24844,21259,17448,14196,11441,9299
23,Kentucky,NaN,25665,20689,15764,11931,9183,7227
24,Minnesota,NaN,10530,9746,8784,7771,6889,6045
25,Oklahoma,NaN,18814,16762,13908,11111,8883,7137
26,Pennsylvania,NaN,25408,24102,21661,18861,16161,13694
27,South Carolina,NaN,33238,27827,21438,15714,10940,7488
28,District of Columbia,NaN,931,684,442,266,146,81
29,Kansas,NaN,9100,7795,6396,5200,4233,3468
30,Missouri,NaN,13165,11620,10167,8875,7802,6968
31,Vermont,NaN,1059,1031,931,829,723,627
32,Virginia,NaN,23243,21969,20459,18822,17643,16499
33,Connecticut,NaN,3533,3408,3487,3570,3661,3624
34,Iowa,NaN,8733,8648,8339,7922,7370,6746
35,Louisiana,NaN,13704,9704,6988,5333,4345,3846
36,Ohio,NaN,45417,47536,46632,43633,39367,34288
37,Michigan,NaN,16613,17368,17891,18539,18872,18938
38,South Dakota,NaN,2780,2584,2296,2034,1779,1591
39,Arkansas,NaN,11036,8533,6370,4752,3667,2968
40,Delaware,NaN,2680,2354,1922,1560,1261,1052
41,Mississippi,NaN,13054,9236,6390,4462,3246,2443
42,New Mexico,NaN,4367,3577,2880,2264,1810,1440
43,North Dakota,NaN,2834,2810,2659,2425,2177,1932
44,Wyoming,NaN,3256,3025,2712,2360,2034,1708
45,Alaska,NaN,4109,3923,3514,3054,2630,2233
46,Maine,NaN,2656,2729,2607,2409,2215,1983
47,Alabama,NaN,26070,21482,16745,12782,9692,7422
48,Idaho,NaN,7428,7336,6759,5894,4971,4113
49,Montana,NaN,3799,3658,3355,3003,2661,2309
50,Puerto Rico,NaN,NaN,NaN,NaN,NaN,NaN,NaN
51,Virgin Islands,NaN,NaN,NaN,NaN,NaN,NaN,NaN
52,Guam,NaN,NaN,NaN,NaN,NaN,NaN,NaN
53,West Virginia,NaN,10924,10300,9034,7627,6306,5231
54,Northern Mariana Islands,NaN,NaN,NaN,NaN,NaN,NaN,NaN
55,American Samoa,NaN,NaN,NaN,NaN,NaN,NaN,NaN
