,State,718,724,731,738,745,752,759
0,Washington,NaN,71476,101495,107430,87224,58004,32929
1,Illinois,NaN,181864,171093,143210,102494,60377,30641
2,California,NaN,457354,581823,552154,383971,200080,68364
3,Arizona,NaN,84112,146207,160796,127389,78808,39463
4,Massachusetts,NaN,113963,100256,75184,46661,22722,7063
5,Wisconsin,NaN,63836,80658,81276,65846,45718,28079
6,Texas,NaN,366106,606103,634629,461068,253426,97270
7,Nebraska,NaN,18581,26986,28999,23982,16641,9862
8,Utah,NaN,35192,55952,58155,42596,23866,9644
9,Oregon,NaN,38827,72179,82149,66573,43437,23286
10,Florida,NaN,336468,464507,447077,295991,140994,35518
11,New York,NaN,460413,365509,266469,170519,94480,48262
12,Rhode Island,NaN,9565,9386,8336,6611,4461,2621
13,Georgia,NaN,108195,133867,139853,118271,86968,58555
14,New Hampshire,NaN,12530,15440,15485,13206,9895,6964
15,North Carolina,NaN,152983,221394,208446,132939,58402,10425
16,New Jersey,NaN,200134,155865,103827,57144,24038,5928
17,Colorado,NaN,61973,67475,64596,51577,35140,22052
18,Maryland,NaN,84644,72490,57941,40006,22428,10640
19,Nevada,NaN,23117,31970,35644,32924,26452,18837
20,Tennessee,NaN,71132,78985,75392,60000,40648,24571
21,Hawaii,NaN,20654,19630,14535,7491,1595,0
22,Indiana,NaN,71055,83027,81541,66330,46379,29292
23,Kentucky,NaN,52187,70909,69678,51919,30731,14926
24,Minnesota,NaN,39373,48899,50205,44135,34223,24394
25,Oklahoma,NaN,17664,25189,26385,21417,15500,10677
26,Pennsylvania,NaN,175583,196306,172943,118191,59710,18468
27,South Carolina,NaN,78740,122540,116788,73192,31133,4913
28,District of Columbia,NaN,7609,3273,1297,571,253,143
29,Kansas,NaN,39925,57642,55519,38721,20501,7882
30,Missouri,NaN,78936,131542,127706,87558,46249,18444
31,Vermont,NaN,5803,6248,5893,4882,3559,2348
32,Virginia,NaN,102994,106174,94120,70383,45192,24845
33,Connecticut,NaN,51131,47167,38640,27076,15374,6684
34,Iowa,NaN,19559,28204,31261,28255,22557,16543
35,Louisiana,NaN,69000,84988,81964,59231,33234,14003
36,Ohio,NaN,141623,150542,142034,113664,80354,51649
37,Michigan,NaN,112568,129421,123196,98823,67164,39800
38,South Dakota,NaN,9786,15474,16291,12635,7779,4005
39,Arkansas,NaN,43170,65630,60811,37775,15989,2398
40,Delaware,NaN,18460,17027,12897,7538,3306,606
41,Mississippi,NaN,40365,55236,55313,40260,22562,9579
42,New Mexico,NaN,17051,23569,25312,21841,16218,10907
43,North Dakota,NaN,7492,11911,12423,9596,6047,3224
44,Wyoming,NaN,3860,5880,6484,5511,4069,2769
45,Alaska,NaN,7345,12644,13633,10361,6201,3278
46,Maine,NaN,6651,9842,10736,9483,7162,4956
47,Alabama,NaN,69539,97758,93125,61242,27873,5635
48,Idaho,NaN,7857,13434,15583,14090,11119,7979
49,Montana,NaN,5030,8387,9791,8882,6901,5064
50,Puerto Rico,NaN,NaN,NaN,NaN,NaN,NaN,NaN
51,Virgin Islands,NaN,NaN,NaN,NaN,NaN,NaN,NaN
52,Guam,NaN,NaN,NaN,NaN,NaN,NaN,NaN
53,West Virginia,NaN,23238,31829,32034,24929,16108,8971
54,Northern Mariana Islands,NaN,NaN,NaN,NaN,NaN,NaN,NaN
55,American Samoa,NaN,NaN,NaN,NaN,NaN,NaN,NaN
