,State,683,689,696,703,710,717,724
0,Washington,NaN,8528,7929,7515,7166,6906,6541
1,Illinois,NaN,35916,37076,36043,33076,28671,23350
2,California,NaN,34374,36006,36180,35191,33317,30499
3,Arizona,NaN,22519,21584,20566,19074,17091,14805
4,Massachusetts,NaN,20075,19557,18029,15745,12667,9303
5,Wisconsin,NaN,24826,22773,21143,19718,18042,15960
6,Texas,NaN,21635,23025,23763,23564,23012,22161
7,Nebraska,NaN,8210,7900,7539,7143,6570,5907
8,Utah,NaN,6740,6063,5581,5251,4905,4471
9,Oregon,NaN,5006,4724,4545,4366,4230,3990
10,Florida,NaN,5965,6259,6422,6525,6616,6789
11,New York,NaN,51456,52744,50723,45738,38530,30146
12,Rhode Island,NaN,3130,3111,2922,2595,2117,1623
13,Georgia,NaN,7191,7199,7147,7147,7060,7018
14,New Hampshire,NaN,6545,5183,4110,3257,2489,1877
15,North Carolina,NaN,14632,14733,14298,13534,12500,11138
16,New Jersey,NaN,21145,24428,24857,22658,18836,14398
17,Colorado,NaN,15240,12763,11390,10576,9904,9157
18,Maryland,NaN,8139,9413,9748,9403,8621,7614
19,Nevada,NaN,3614,3382,3247,3128,2979,2859
20,Tennessee,NaN,9843,10508,10653,10553,10281,9947
21,Hawaii,NaN,614,587,568,557,536,507
22,Indiana,NaN,24656,24973,24382,22953,20744,18234
23,Kentucky,NaN,12560,12686,12450,12058,11309,10483
24,Minnesota,NaN,26518,22305,19658,18147,16546,14880
25,Oklahoma,NaN,4669,4206,3970,3817,3696,3592
26,Pennsylvania,NaN,43527,39989,36091,32097,27448,22263
27,South Carolina,NaN,4861,4986,4967,4899,4845,4707
28,District of Columbia,NaN,598,540,476,420,341,249
29,Kansas,NaN,8291,8087,7868,7471,6970,6311
30,Missouri,NaN,13745,15623,16193,15367,13819,12042
31,Vermont,NaN,2450,2277,2074,1811,1480,1142
32,Virginia,NaN,11631,11929,11842,11498,10810,9928
33,Connecticut,NaN,6700,7308,7417,6928,5929,4786
34,Iowa,NaN,9460,8756,8247,7876,7433,6915
35,Louisiana,NaN,2828,2907,2976,3002,3019,3052
36,Ohio,NaN,43714,46568,46555,43887,39247,33719
37,Michigan,NaN,49009,44545,40926,37390,33095,27852
38,South Dakota,NaN,3005,2829,2661,2523,2333,2105
39,Arkansas,NaN,4404,4702,4746,4659,4511,4237
40,Delaware,NaN,3044,3363,3267,2895,2340,1711
41,Mississippi,NaN,2233,2154,2085,2101,2102,2163
42,New Mexico,NaN,8323,7319,6534,5976,5313,4528
43,North Dakota,NaN,3136,2848,2658,2547,2437,2313
44,Wyoming,NaN,1105,933,851,823,810,802
45,Alaska,NaN,1884,1646,1521,1470,1457,1430
46,Maine,NaN,3293,2959,2709,2462,2176,1859
47,Alabama,NaN,2564,2595,2585,2604,2590,2610
48,Idaho,NaN,2622,2416,2292,2219,2185,2174
49,Montana,NaN,1939,1624,1473,1435,1411,1405
50,Puerto Rico,NaN,NaN,NaN,NaN,NaN,NaN,NaN
51,Virgin Islands,NaN,NaN,NaN,NaN,NaN,NaN,NaN
52,Guam,NaN,NaN,NaN,NaN,NaN,NaN,NaN
53,West Virginia,NaN,5497,5314,4606,3500,2279,1242
54,Northern Mariana Islands,NaN,NaN,NaN,NaN,NaN,NaN,NaN
55,American Samoa,NaN,NaN,NaN,NaN,NaN,NaN,NaN
