,State,508,514,521,528,535,542,549
0,Washington,NaN,3070,2199,1530,1052,719,460
1,Illinois,NaN,1609,872,494,310,200,138
2,California,NaN,5936,6406,6769,7109,7205,7013
3,Arizona,NaN,2441,2247,1945,1616,1289,1004
4,Massachusetts,NaN,503,305,180,106,60,33
5,Wisconsin,NaN,570,374,260,194,151,116
6,Texas,NaN,6599,7039,7394,7656,7696,7525
7,Nebraska,NaN,314,403,499,582,652,675
8,Utah,NaN,1148,1385,1559,1648,1682,1619
9,Oregon,NaN,1392,1173,959,740,571,415
10,Florida,NaN,8136,7008,5898,4733,3710,2792
11,New York,NaN,2347,1628,1123,760,501,325
12,Rhode Island,NaN,85,49,32,21,14,10
13,Georgia,NaN,1763,1595,1474,1342,1235,1098
14,New Hampshire,NaN,122,70,41,24,14,10
15,North Carolina,NaN,1460,1252,1205,1204,1216,1228
16,New Jersey,NaN,1245,1179,1069,940,785,637
17,Colorado,NaN,3236,3175,2981,2665,2254,1816
18,Maryland,NaN,444,295,193,133,92,64
19,Nevada,NaN,1570,2165,2709,3095,3326,3309
20,Tennessee,NaN,1032,960,909,845,789,745
21,Hawaii,NaN,264,291,291,281,258,230
22,Indiana,NaN,1632,1284,1040,831,669,560
23,Kentucky,NaN,1023,793,660,569,484,410
24,Minnesota,NaN,681,433,279,190,131,92
25,Oklahoma,NaN,483,407,339,284,236,187
26,Pennsylvania,NaN,1951,1251,820,539,360,235
27,South Carolina,NaN,729,516,392,300,236,186
28,District of Columbia,NaN,95,63,40,24,14,7
29,Kansas,NaN,391,390,394,376,350,315
30,Missouri,NaN,2801,3508,4201,4679,4989,4931
31,Vermont,NaN,16,6,0,0,0,0
32,Virginia,NaN,679,477,359,286,231,183
33,Connecticut,NaN,306,221,159,109,70,45
34,Iowa,NaN,285,246,226,212,194,179
35,Louisiana,NaN,1746,1923,2162,2462,2645,2709
36,Ohio,NaN,1674,1229,968,803,686,583
37,Michigan,NaN,1314,784,491,327,210,138
38,South Dakota,NaN,32,18,12,8,7,6
39,Arkansas,NaN,752,785,814,808,774,729
40,Delaware,NaN,168,106,64,38,25,15
41,Mississippi,NaN,425,406,394,384,370,352
42,New Mexico,NaN,206,154,120,90,67,47
43,North Dakota,NaN,96,66,48,38,31,24
44,Wyoming,NaN,287,349,410,463,478,456
45,Alaska,NaN,69,46,33,24,16,13
46,Maine,NaN,194,108,63,37,23,17
47,Alabama,NaN,1126,1173,1258,1379,1441,1461
48,Idaho,NaN,506,442,379,319,258,201
49,Montana,NaN,291,243,199,166,134,102
50,Puerto Rico,NaN,NaN,NaN,NaN,NaN,NaN,NaN
51,Virgin Islands,NaN,NaN,NaN,NaN,NaN,NaN,NaN
52,Guam,NaN,NaN,NaN,NaN,NaN,NaN,NaN
53,West Virginia,NaN,517,375,304,262,225,196
54,Northern Mariana Islands,NaN,NaN,NaN,NaN,NaN,NaN,NaN
55,American Samoa,NaN,NaN,NaN,NaN,NaN,NaN,NaN
