,State,690,696,703,710,717,724,731
0,Washington,NaN,10305,9871,9495,9275,9030,8783
1,Illinois,NaN,49698,50072,47957,44270,39048,32871
2,California,NaN,49290,54119,55688,54978,52806,49610
3,Arizona,NaN,26849,25138,23801,22510,21091,19403
4,Massachusetts,NaN,29732,28869,26546,23555,19569,15421
5,Wisconsin,NaN,22894,20975,19537,18394,17094,15469
6,Texas,NaN,30451,39500,43865,43890,42144,39312
7,Nebraska,NaN,7081,6458,6030,5718,5398,4992
8,Utah,NaN,7094,6365,5877,5589,5370,5131
9,Oregon,NaN,5831,5756,5619,5485,5328,5127
10,Florida,NaN,16351,20252,22239,22934,23122,23253
11,New York,NaN,68547,68946,65557,58942,49477,39039
12,Rhode Island,NaN,3094,2793,2508,2214,1842,1446
13,Georgia,NaN,9919,11363,11985,12049,11911,11579
14,New Hampshire,NaN,7328,6032,5039,4260,3530,3014
15,North Carolina,NaN,21798,23533,23516,22506,20612,18245
16,New Jersey,NaN,30154,32889,32301,29341,24660,19432
17,Colorado,NaN,15071,13287,12179,11572,11007,10426
18,Maryland,NaN,3600,1925,1327,1161,1125,1144
19,Nevada,NaN,4320,4321,4259,4161,4003,3829
20,Tennessee,NaN,12220,13345,13684,13629,13201,12732
21,Hawaii,NaN,732,726,721,711,700,688
22,Indiana,NaN,32416,32706,31570,29399,26358,22851
23,Kentucky,NaN,15783,16170,15976,15276,14310,13151
24,Minnesota,NaN,27689,24281,21886,20364,18825,17191
25,Oklahoma,NaN,7043,7359,7429,7261,6994,6709
26,Pennsylvania,NaN,53677,49052,44648,40667,35980,31041
27,South Carolina,NaN,7515,8527,8815,8753,8532,8195
28,District of Columbia,NaN,927,936,884,771,606,411
29,Kansas,NaN,12411,12187,11777,11223,10495,9545
30,Missouri,NaN,19495,20848,21152,20197,18833,16902
31,Vermont,NaN,3266,2981,2706,2472,2233,1940
32,Virginia,NaN,17056,18864,19324,18852,17785,16369
33,Connecticut,NaN,12892,16165,16800,15225,12273,9090
34,Iowa,NaN,13787,14791,14637,13781,12420,10813
35,Louisiana,NaN,3114,3293,3401,3455,3491,3590
36,Ohio,NaN,52304,51748,49949,47344,43558,39179
37,Michigan,NaN,53272,46737,42849,40300,37625,34651
38,South Dakota,NaN,2940,2609,2408,2289,2180,2070
39,Arkansas,NaN,5339,5415,5347,5239,5066,4904
40,Delaware,NaN,4160,4169,3933,3552,3038,2472
41,Mississippi,NaN,3261,3532,3653,3653,3621,3603
42,New Mexico,NaN,9550,8477,7697,7200,6666,6086
43,North Dakota,NaN,2689,2346,2131,2013,1896,1760
44,Wyoming,NaN,1096,962,907,889,892,890
45,Alaska,NaN,1435,1227,1132,1113,1100,1118
46,Maine,NaN,5534,5856,5668,5272,4709,4106
47,Alabama,NaN,3762,4090,4193,4238,4278,4245
48,Idaho,NaN,2843,2774,2684,2631,2596,2569
49,Montana,NaN,1551,1328,1223,1198,1190,1196
50,Puerto Rico,NaN,NaN,NaN,NaN,NaN,NaN,NaN
51,Virgin Islands,NaN,NaN,NaN,NaN,NaN,NaN,NaN
52,Guam,NaN,NaN,NaN,NaN,NaN,NaN,NaN
53,West Virginia,NaN,7027,6064,4728,3465,2444,1790
54,Northern Mariana Islands,NaN,NaN,NaN,NaN,NaN,NaN,NaN
55,American Samoa,NaN,NaN,NaN,NaN,NaN,NaN,NaN
