,State,592,598,605,612,619,626,633
0,Washington,NaN,19585,18275,16319,13968,11761,9598
1,Illinois,NaN,27284,28328,28552,28135,27292,25683
2,California,NaN,81777,77875,76969,75432,72481,66960
3,Arizona,NaN,22404,21971,20426,18112,15804,13467
4,Massachusetts,NaN,8723,8505,8270,8023,7531,7019
5,Wisconsin,NaN,13795,15171,16394,17543,18012,17340
6,Texas,NaN,99967,95295,87324,77189,67003,58433
7,Nebraska,NaN,4540,5009,5076,4725,4158,3500
8,Utah,NaN,5684,5432,4812,4013,3280,2623
9,Oregon,NaN,11873,10516,9203,8020,7054,6215
10,Florida,NaN,119616,92477,61248,36979,21257,11745
11,New York,NaN,31613,29922,26979,23586,20151,16691
12,Rhode Island,NaN,1728,1572,1365,1121,902,697
13,Georgia,NaN,51771,45534,37780,30068,23302,17738
14,New Hampshire,NaN,1706,1737,1716,1658,1543,1403
15,North Carolina,NaN,39967,38123,35329,31967,28212,24419
16,New Jersey,NaN,13361,12133,10425,8624,6984,5504
17,Colorado,NaN,9370,8837,7670,6399,5295,4417
18,Maryland,NaN,8304,8355,8224,7906,7483,6902
19,Nevada,NaN,7089,7191,7226,7126,6913,6404
20,Tennessee,NaN,43698,39629,32314,24784,18132,13056
21,Hawaii,NaN,5493,5267,4531,3717,2842,2101
22,Indiana,NaN,24258,22203,19398,16368,13584,11371
23,Kentucky,NaN,24620,20727,15937,11778,8524,6146
24,Minnesota,NaN,9703,9072,8226,7345,6585,5764
25,Oklahoma,NaN,15348,13464,10942,8529,6407,4702
26,Pennsylvania,NaN,23088,22901,21256,19096,16615,13972
27,South Carolina,NaN,26671,24434,21456,18051,14521,11110
28,District of Columbia,NaN,732,660,520,391,264,170
29,Kansas,NaN,9235,8887,7726,6275,4891,3661
30,Missouri,NaN,13314,12449,11552,10408,9525,8736
31,Vermont,NaN,892,897,829,725,600,503
32,Virginia,NaN,19633,19824,19115,18127,17322,16479
33,Connecticut,NaN,4943,5342,5807,6181,6262,6024
34,Iowa,NaN,7366,7754,7605,7254,6684,6030
35,Louisiana,NaN,10084,5644,3825,3267,3380,3818
36,Ohio,NaN,39935,44465,45766,43905,40300,35596
37,Michigan,NaN,16835,18608,19961,21005,21930,22523
38,South Dakota,NaN,1763,1718,1513,1270,1030,828
39,Arkansas,NaN,10809,8445,6065,4164,2873,2012
40,Delaware,NaN,2360,2116,1726,1361,1044,793
41,Mississippi,NaN,13954,9967,6946,4828,3294,2247
42,New Mexico,NaN,4225,3710,3168,2637,2166,1730
43,North Dakota,NaN,1988,2067,1947,1760,1518,1256
44,Wyoming,NaN,2692,2637,2408,2058,1671,1322
45,Alaska,NaN,2970,2840,2562,2205,1829,1469
46,Maine,NaN,2192,2468,2494,2331,2132,1878
47,Alabama,NaN,26830,26209,23048,18961,14771,11144
48,Idaho,NaN,6216,6910,6710,6068,5194,4204
49,Montana,NaN,3159,3232,3038,2780,2400,2011
50,Puerto Rico,NaN,NaN,NaN,NaN,NaN,NaN,NaN
51,Virgin Islands,NaN,NaN,NaN,NaN,NaN,NaN,NaN
52,Guam,NaN,NaN,NaN,NaN,NaN,NaN,NaN
53,West Virginia,NaN,9552,9854,9171,7744,6337,4978
54,Northern Mariana Islands,NaN,NaN,NaN,NaN,NaN,NaN,NaN
55,American Samoa,NaN,NaN,NaN,NaN,NaN,NaN,NaN
