,State,725,731,738,745,752,759,766
0,Washington,NaN,109814,116713,102831,72060,38493,13410
1,Illinois,NaN,200123,156545,120020,88616,60725,41085
2,California,NaN,762525,688475,527979,316995,133660,21414
3,Arizona,NaN,110752,126919,120969,90459,53549,24153
4,Massachusetts,NaN,126173,89632,64498,46213,32022,22717
5,Wisconsin,NaN,108441,122796,110316,78182,43587,18047
6,Texas,NaN,374607,414520,382436,276776,160729,71307
7,Nebraska,NaN,28446,32122,29997,22476,13643,6816
8,Utah,NaN,54491,58117,48340,29782,12106,1248
9,Oregon,NaN,59039,76432,74799,55421,32460,14245
10,Florida,NaN,341155,298934,254641,191795,130303,82809
11,New York,NaN,417908,284017,212791,174368,148829,130930
12,Rhode Island,NaN,17466,18670,15611,10384,5319,2055
13,Georgia,NaN,136039,145396,136458,105238,68993,38520
14,New Hampshire,NaN,20494,22056,19859,15117,9592,5244
15,North Carolina,NaN,173901,161120,127752,81638,38305,8001
16,New Jersey,NaN,167788,105992,75416,60392,51743,46668
17,Colorado,NaN,105547,109650,93023,63337,33234,12289
18,Maryland,NaN,74315,53046,40102,30950,23806,18501
19,Nevada,NaN,39459,51798,52773,41812,27037,13902
20,Tennessee,NaN,55572,56051,52984,45302,35249,25306
21,Hawaii,NaN,22920,16245,10942,7064,4079,2104
22,Indiana,NaN,92849,93706,83839,63971,41408,22787
23,Kentucky,NaN,56323,54271,47373,35657,22530,12166
24,Minnesota,NaN,70887,89265,87268,68083,44125,23865
25,Oklahoma,NaN,41253,56782,58344,44993,27621,13465
26,Pennsylvania,NaN,181421,143115,111118,82109,53718,31995
27,South Carolina,NaN,102042,96678,76282,45723,18152,1906
28,District of Columbia,NaN,8605,5632,3335,1805,864,348
29,Kansas,NaN,48475,51298,43904,29841,15219,5038
30,Missouri,NaN,80069,86930,79681,59083,36693,19378
31,Vermont,NaN,6311,6072,5383,4257,2884,1681
32,Virginia,NaN,118584,103018,82859,59819,37148,20065
33,Connecticut,NaN,59511,46535,35475,25739,17262,10858
34,Iowa,NaN,34700,47046,48261,39102,26145,15097
35,Louisiana,NaN,78885,76537,63542,42082,21363,7578
36,Ohio,NaN,154057,153833,133193,97404,59256,29792
37,Michigan,NaN,124695,113944,100705,80605,57085,36842
38,South Dakota,NaN,13650,15141,13825,10337,6335,3130
39,Arkansas,NaN,53736,55135,45603,28367,12030,1662
40,Delaware,NaN,19633,14266,9894,6301,3628,1883
41,Mississippi,NaN,45087,50959,46483,32858,18164,7138
42,New Mexico,NaN,29645,36105,33405,24081,13891,5856
43,North Dakota,NaN,11466,13387,12103,8658,4889,2069
44,Wyoming,NaN,6709,9020,9384,7682,5304,3231
45,Alaska,NaN,12751,15663,14570,10337,5752,2473
46,Maine,NaN,7673,8881,8920,7785,6077,4308
47,Alabama,NaN,68747,66059,59412,45343,29605,16888
48,Idaho,NaN,13686,21162,22713,18366,12491,7402
49,Montana,NaN,9599,13816,14558,11795,7974,4776
50,Puerto Rico,NaN,NaN,NaN,NaN,NaN,NaN,NaN
51,Virgin Islands,NaN,NaN,NaN,NaN,NaN,NaN,NaN
52,Guam,NaN,NaN,NaN,NaN,NaN,NaN,NaN
53,West Virginia,NaN,26002,26281,23672,18799,12570,7339
54,Northern Mariana Islands,NaN,NaN,NaN,NaN,NaN,NaN,NaN
55,American Samoa,NaN,NaN,NaN,NaN,NaN,NaN,NaN
