,State,795,801,808,815,822,829,836
0,Washington,NaN,6337,6751,7168,7559,8256,9452
1,Illinois,NaN,8182,9469,10409,11294,12549,14700
2,California,NaN,28165,29956,32405,35216,39927,48077
3,Arizona,NaN,4718,4800,5007,5328,5914,6912
4,Massachusetts,NaN,5995,8223,9650,10646,11718,13293
5,Wisconsin,NaN,2668,2982,3290,3578,3945,4613
6,Texas,NaN,19349,24128,27718,28985,30273,33224
7,Nebraska,NaN,550,504,509,532,594,689
8,Utah,NaN,756,838,913,999,1148,1390
9,Oregon,NaN,1617,1632,1715,1842,2128,2566
10,Florida,NaN,5690,4327,4012,4266,5048,6558
11,New York,NaN,17692,24189,28876,31627,34709,39332
12,Rhode Island,NaN,1582,1640,1699,1806,1977,2294
13,Georgia,NaN,4634,4734,5125,5481,6050,7117
14,New Hampshire,NaN,1155,1698,2013,2222,2486,2795
15,North Carolina,NaN,8448,9188,9813,10045,10314,10965
16,New Jersey,NaN,7321,9061,10445,11520,13217,15764
17,Colorado,NaN,9567,14321,17134,18182,18815,19586
18,Maryland,NaN,2131,2643,3060,3428,3917,4799
19,Nevada,NaN,2380,2204,2246,2270,2354,2501
20,Tennessee,NaN,2613,2241,2158,2264,2498,2953
21,Hawaii,NaN,554,613,665,723,817,997
22,Indiana,NaN,1645,1590,1658,1761,1956,2305
23,Kentucky,NaN,10919,19217,24430,24728,23101,21084
24,Minnesota,NaN,2778,2808,2874,3068,3404,3941
25,Oklahoma,NaN,2581,2411,2433,2558,2771,3221
26,Pennsylvania,NaN,4429,4508,4808,5217,5983,7265
27,South Carolina,NaN,1346,1898,2293,2519,2790,3216
28,District of Columbia,NaN,564,613,671,711,825,995
29,Kansas,NaN,527,459,442,467,528,631
30,Missouri,NaN,4996,8664,11062,11857,12409,12960
31,Vermont,NaN,1008,1126,1209,1244,1270,1346
32,Virginia,NaN,6067,6749,7321,7795,8519,9782
33,Connecticut,NaN,2281,2788,3160,3496,3909,4647
34,Iowa,NaN,762,654,639,669,737,857
35,Louisiana,NaN,843,820,852,907,1029,1232
36,Ohio,NaN,3127,4033,4697,5097,5748,6611
37,Michigan,NaN,6564,6958,7444,7892,8573,9744
38,South Dakota,NaN,158,135,127,131,144,167
39,Arkansas,NaN,3693,4289,4715,4906,5020,5111
40,Delaware,NaN,525,572,602,653,734,877
41,Mississippi,NaN,725,770,798,873,943,1073
42,New Mexico,NaN,1002,965,966,1032,1144,1363
43,North Dakota,NaN,197,191,202,208,235,280
44,Wyoming,NaN,151,140,146,153,168,186
45,Alaska,NaN,1111,932,897,908,979,1099
46,Maine,NaN,1286,1258,1266,1298,1351,1471
47,Alabama,NaN,1582,1385,1375,1434,1532,1729
48,Idaho,NaN,2058,1264,977,842,786,749
49,Montana,NaN,303,217,192,191,204,227
50,Puerto Rico,NaN,NaN,NaN,NaN,NaN,NaN,NaN
51,Virgin Islands,NaN,NaN,NaN,NaN,NaN,NaN,NaN
52,Guam,NaN,NaN,NaN,NaN,NaN,NaN,NaN
53,West Virginia,NaN,985,730,652,657,724,830
54,Northern Mariana Islands,NaN,NaN,NaN,NaN,NaN,NaN,NaN
55,American Samoa,NaN,NaN,NaN,NaN,NaN,NaN,NaN
