,State,697,703,710,717,724,731,738
0,Washington,NaN,10240,12684,13809,13649,12647,11225
1,Illinois,NaN,59399,68974,70433,63107,50169,36055
2,California,NaN,50181,75169,90170,91161,84261,74631
3,Arizona,NaN,22150,22948,23140,22400,20875,18701
4,Massachusetts,NaN,32292,32845,30796,25528,18919,12532
5,Wisconsin,NaN,32574,34007,33523,30003,25164,19735
6,Texas,NaN,44785,74551,92758,90837,78734,63788
7,Nebraska,NaN,6616,5988,5651,5367,5062,4599
8,Utah,NaN,5615,5443,5352,5146,4796,4444
9,Oregon,NaN,5216,5704,5878,5811,5457,5099
10,Florida,NaN,21572,51681,70944,71569,62655,52024
11,New York,NaN,98299,135103,135417,103511,66279,36178
12,Rhode Island,NaN,4589,5533,5681,4915,3722,2489
13,Georgia,NaN,12893,17632,20130,20019,18480,16376
14,New Hampshire,NaN,7904,6542,5640,5065,4515,3806
15,North Carolina,NaN,23642,27912,29652,27790,24096,19737
16,New Jersey,NaN,37840,47009,47886,41382,30353,19375
17,Colorado,NaN,12917,12355,11932,11486,10762,9878
18,Maryland,NaN,14268,17829,19974,19321,17249,14507
19,Nevada,NaN,4573,5035,5315,5249,4989,4570
20,Tennessee,NaN,12627,14608,15701,15460,14353,13011
21,Hawaii,NaN,3694,10579,13961,11921,8214,4779
22,Indiana,NaN,31570,33358,33433,31233,27291,22597
23,Kentucky,NaN,15099,15912,16103,15329,13794,11932
24,Minnesota,NaN,23096,20127,18369,16934,15521,14020
25,Oklahoma,NaN,7801,8829,9411,9142,8499,7617
26,Pennsylvania,NaN,56334,53471,50829,45180,38211,31005
27,South Carolina,NaN,7664,9722,10807,10777,10077,9090
28,District of Columbia,NaN,3552,5662,6259,5079,3307,1839
29,Kansas,NaN,12038,13681,14438,13461,11739,9589
30,Missouri,NaN,18445,21557,22629,21675,18987,15722
31,Vermont,NaN,2750,2650,2536,2333,1988,1607
32,Virginia,NaN,19826,23811,25427,24176,21286,17948
33,Connecticut,NaN,17153,19877,21082,19003,15382,11266
34,Iowa,NaN,10492,6960,5680,5245,5103,5036
35,Louisiana,NaN,4637,7074,8498,8616,8007,7164
36,Ohio,NaN,62336,74899,74662,62317,47119,33821
37,Michigan,NaN,46127,43359,41443,38125,33502,28623
38,South Dakota,NaN,2432,2198,2088,1988,1864,1693
39,Arkansas,NaN,5007,5678,6065,5938,5575,4966
40,Delaware,NaN,4761,5315,5340,4584,3579,2533
41,Mississippi,NaN,3304,3777,4089,4015,3805,3456
42,New Mexico,NaN,7166,6680,6501,6096,5664,4967
43,North Dakota,NaN,2339,2231,2149,2011,1867,1656
44,Wyoming,NaN,751,662,618,594,583,560
45,Alaska,NaN,1198,1098,1049,1040,999,969
46,Maine,NaN,6984,6994,6694,5916,4774,3649
47,Alabama,NaN,6034,10189,12587,12565,11342,9629
48,Idaho,NaN,2400,2447,2517,2447,2296,2149
49,Montana,NaN,1057,924,874,854,835,811
50,Puerto Rico,NaN,NaN,NaN,NaN,NaN,NaN,NaN
51,Virgin Islands,NaN,NaN,NaN,NaN,NaN,NaN,NaN
52,Guam,NaN,NaN,NaN,NaN,NaN,NaN,NaN
53,West Virginia,NaN,6612,4696,3317,2652,2267,1999
54,Northern Mariana Islands,NaN,NaN,NaN,NaN,NaN,NaN,NaN
55,American Samoa,NaN,NaN,NaN,NaN,NaN,NaN,NaN
