,State,473,479,486,493,500,507,514
0,Washington,NaN,8214,6435,4842,3405,2330,1514
1,Illinois,NaN,13579,10901,8292,5983,4106,2710
2,California,NaN,10770,11294,11953,12473,12767,12513
3,Arizona,NaN,4138,3465,2723,2058,1491,1037
4,Massachusetts,NaN,4743,3340,2151,1328,745,403
5,Wisconsin,NaN,3824,3338,2784,2246,1748,1324
6,Texas,NaN,14467,12142,10241,8648,7186,5780
7,Nebraska,NaN,952,790,643,490,375,272
8,Utah,NaN,1659,1364,1082,826,616,443
9,Oregon,NaN,4901,4173,3395,2568,1854,1244
10,Florida,NaN,23519,17011,11699,7772,4998,3131
11,New York,NaN,14335,9894,6670,4374,2804,1756
12,Rhode Island,NaN,1597,1122,734,454,266,147
13,Georgia,NaN,5869,4726,3807,2965,2310,1748
14,New Hampshire,NaN,1124,793,518,324,196,115
15,North Carolina,NaN,7627,7245,7255,7532,7732,7754
16,New Jersey,NaN,5631,2964,1539,798,421,213
17,Colorado,NaN,8422,6242,4408,2982,1957,1221
18,Maryland,NaN,3547,2483,1696,1118,706,436
19,Nevada,NaN,2445,2112,1729,1312,971,659
20,Tennessee,NaN,4009,3315,2776,2277,1838,1447
21,Hawaii,NaN,658,633,537,421,301,200
22,Indiana,NaN,6734,6710,6452,5893,5201,4344
23,Kentucky,NaN,3242,3322,3311,3145,2892,2527
24,Minnesota,NaN,8002,6473,5043,3648,2544,1670
25,Oklahoma,NaN,1020,845,702,581,467,368
26,Pennsylvania,NaN,14559,10511,7219,4798,3021,1820
27,South Carolina,NaN,3663,3119,2590,2078,1596,1205
28,District of Columbia,NaN,388,322,238,163,98,56
29,Kansas,NaN,1154,986,833,685,518,393
30,Missouri,NaN,2965,2631,2326,2031,1752,1469
31,Vermont,NaN,321,254,187,130,87,55
32,Virginia,NaN,4352,3352,2576,1942,1433,1030
33,Connecticut,NaN,2652,2644,2583,2482,2230,1914
34,Iowa,NaN,1609,1310,1058,818,602,449
35,Louisiana,NaN,2399,2353,2404,2489,2521,2443
36,Ohio,NaN,7678,6427,5223,4186,3293,2517
37,Michigan,NaN,17916,13468,9914,7037,4838,3264
38,South Dakota,NaN,345,238,169,125,89,64
39,Arkansas,NaN,905,929,908,844,777,687
40,Delaware,NaN,1089,797,560,374,235,135
41,Mississippi,NaN,719,631,567,502,452,397
42,New Mexico,NaN,890,786,664,547,428,331
43,North Dakota,NaN,446,382,328,276,222,179
44,Wyoming,NaN,184,182,181,168,151,133
45,Alaska,NaN,614,530,455,385,325,257
46,Maine,NaN,1699,1458,1163,871,604,405
47,Alabama,NaN,1813,1679,1539,1396,1244,1070
48,Idaho,NaN,996,837,718,612,502,409
49,Montana,NaN,554,502,447,381,320,256
50,Puerto Rico,NaN,NaN,NaN,NaN,NaN,NaN,NaN
51,Virgin Islands,NaN,NaN,NaN,NaN,NaN,NaN,NaN
52,Guam,NaN,NaN,NaN,NaN,NaN,NaN,NaN
53,West Virginia,NaN,2026,1950,1877,1774,1600,1403
54,Northern Mariana Islands,NaN,NaN,NaN,NaN,NaN,NaN,NaN
55,American Samoa,NaN,NaN,NaN,NaN,NaN,NaN,NaN
