,State,613,619,626,633,640,647,654
0,Washington,NaN,19151,17471,16559,16335,16493,16845
1,Illinois,NaN,21273,18994,17854,17760,17813,18358
2,California,NaN,54222,49788,47948,48366,51114,55258
3,Arizona,NaN,16999,16138,15477,14755,14329,14296
4,Massachusetts,NaN,11336,11051,11326,11862,12672,13579
5,Wisconsin,NaN,24116,27704,30503,31891,31288,29294
6,Texas,NaN,79862,68902,67451,72153,79546,86679
7,Nebraska,NaN,3584,2700,2198,1943,1824,1737
8,Utah,NaN,6021,5361,4875,4481,4175,3916
9,Oregon,NaN,10745,9659,8866,8496,8304,8384
10,Florida,NaN,68058,52203,40948,33439,28539,25184
11,New York,NaN,36424,37026,38535,39928,41255,41840
12,Rhode Island,NaN,2194,2512,2842,3043,3089,2914
13,Georgia,NaN,30306,24912,21031,18192,16099,14410
14,New Hampshire,NaN,3060,3241,3489,3691,3888,3911
15,North Carolina,NaN,37888,31461,26934,23567,21153,19426
16,New Jersey,NaN,15228,14872,14686,14986,15268,15594
17,Colorado,NaN,12011,11279,10793,10676,10727,10878
18,Maryland,NaN,8826,9666,10952,12899,14761,17093
19,Nevada,NaN,6526,5801,5503,5482,5530,5737
20,Tennessee,NaN,27750,19084,13895,10750,8861,7661
21,Hawaii,NaN,2697,2131,1813,1595,1418,1327
22,Indiana,NaN,20730,17499,15173,13676,12519,11764
23,Kentucky,NaN,23895,19713,15961,13100,11013,9559
24,Minnesota,NaN,16071,16724,17269,18146,18565,18270
25,Oklahoma,NaN,13650,11240,9546,8231,7288,6539
26,Pennsylvania,NaN,33335,34007,35026,35831,36011,35201
27,South Carolina,NaN,21769,16072,12461,10078,8569,7494
28,District of Columbia,NaN,1324,1125,953,819,679,543
29,Kansas,NaN,7503,6011,4979,4297,3851,3529
30,Missouri,NaN,11843,10475,9660,9235,9135,9125
31,Vermont,NaN,1551,1703,1889,2091,2292,2472
32,Virginia,NaN,23402,21998,21456,21436,21909,22471
33,Connecticut,NaN,4012,3506,3674,4210,4984,6037
34,Iowa,NaN,12102,12322,12346,12207,11871,11218
35,Louisiana,NaN,9961,8136,7089,6703,6707,6927
36,Ohio,NaN,42782,38418,35747,34261,33329,32566
37,Michigan,NaN,23393,25137,27420,29760,31742,33059
38,South Dakota,NaN,2772,2555,2467,2432,2396,2331
39,Arkansas,NaN,7869,6372,5282,4503,3954,3618
40,Delaware,NaN,3034,2860,2649,2366,2080,1747
41,Mississippi,NaN,9852,8035,6709,5797,5105,4577
42,New Mexico,NaN,4086,3871,3830,3945,4085,4303
43,North Dakota,NaN,3307,3117,2821,2489,2182,1913
44,Wyoming,NaN,3636,3245,2772,2366,2037,1752
45,Alaska,NaN,6643,6742,6090,5177,4310,3536
46,Maine,NaN,3367,3453,3634,3865,4059,4354
47,Alabama,NaN,18507,15394,12913,11079,9640,8557
48,Idaho,NaN,8324,8130,7771,7233,6522,5705
49,Montana,NaN,6400,6173,5635,5082,4464,3915
50,Puerto Rico,NaN,NaN,NaN,NaN,NaN,NaN,NaN
51,Virgin Islands,NaN,NaN,NaN,NaN,NaN,NaN,NaN
52,Guam,NaN,NaN,NaN,NaN,NaN,NaN,NaN
53,West Virginia,NaN,11518,9722,8053,6688,5549,4692
54,Northern Mariana Islands,NaN,NaN,NaN,NaN,NaN,NaN,NaN
55,American Samoa,NaN,NaN,NaN,NaN,NaN,NaN,NaN
