,State,704,710,717,724,731,738,745
0,Washington,NaN,19641,35293,43232,40173,32389,23773
1,Illinois,NaN,99818,132845,135393,107657,68154,34723
2,California,NaN,118882,255638,309853,259602,182543,117277
3,Arizona,NaN,20875,22146,22703,22013,20235,17788
4,Massachusetts,NaN,45364,52418,49672,39191,25449,13581
5,Wisconsin,NaN,28429,27584,26318,24034,20698,16961
6,Texas,NaN,85502,179799,222132,194515,144299,96659
7,Nebraska,NaN,6272,6272,6109,5871,5398,4880
8,Utah,NaN,5562,6043,6228,5975,5583,5051
9,Oregon,NaN,6998,9453,10728,10783,9965,9019
10,Florida,NaN,37053,76234,97765,91209,73318,55156
11,New York,NaN,194243,239619,206329,124062,50552,6772
12,Rhode Island,NaN,6758,7932,7752,6430,4390,2590
13,Georgia,NaN,49306,106898,126412,101933,66251,36764
14,New Hampshire,NaN,7501,6301,5568,5068,4413,3841
15,North Carolina,NaN,20943,19414,18857,17692,16101,14100
16,New Jersey,NaN,94893,148657,134889,79411,28890,2178
17,Colorado,NaN,20660,31277,34174,29944,23349,16752
18,Maryland,NaN,35925,60927,67312,54448,34888,17968
19,Nevada,NaN,6465,8476,9208,9083,8327,7265
20,Tennessee,NaN,25305,45506,53902,47569,35282,23821
21,Hawaii,NaN,10150,20445,21312,13646,5884,1091
22,Indiana,NaN,22946,18219,16352,15534,14668,13792
23,Kentucky,NaN,11430,8682,7854,7451,7175,6902
24,Minnesota,NaN,20347,18683,17631,16605,15199,13635
25,Oklahoma,NaN,7324,8060,8599,8379,7905,7081
26,Pennsylvania,NaN,62572,70252,67856,56457,41338,28203
27,South Carolina,NaN,11217,17758,21428,20790,18262,14798
28,District of Columbia,NaN,16365,21834,16798,8358,3294,1109
29,Kansas,NaN,9567,8513,8176,7800,7291,6654
30,Missouri,NaN,22327,29368,31853,29418,24475,18790
31,Vermont,NaN,3117,3404,3312,2872,2264,1652
32,Virginia,NaN,38300,61206,67597,55827,38192,23378
33,Connecticut,NaN,22367,28356,29104,24341,17061,10236
34,Iowa,NaN,9324,11434,12569,12248,11274,9816
35,Louisiana,NaN,13479,27828,34968,32610,25671,18525
36,Ohio,NaN,84977,102600,100534,80511,56497,35811
37,Michigan,NaN,36004,27618,23827,22046,20395,19105
38,South Dakota,NaN,2463,2431,2403,2286,2135,1915
39,Arkansas,NaN,6751,9799,11110,10489,8829,7198
40,Delaware,NaN,6209,7332,7238,5993,4304,2557
41,Mississippi,NaN,3602,3769,3980,3983,3792,3633
42,New Mexico,NaN,7220,7299,7269,6813,6102,5091
43,North Dakota,NaN,2172,2114,2072,2008,1877,1702
44,Wyoming,NaN,764,803,828,784,721,676
45,Alaska,NaN,873,670,590,583,569,558
46,Maine,NaN,6761,7287,7332,6394,5157,3954
47,Alabama,NaN,11315,23173,28900,26583,21059,15307
48,Idaho,NaN,2472,2941,3112,3055,2881,2614
49,Montana,NaN,1072,1143,1227,1177,1173,1100
50,Puerto Rico,NaN,NaN,NaN,NaN,NaN,NaN,NaN
51,Virgin Islands,NaN,NaN,NaN,NaN,NaN,NaN,NaN
52,Guam,NaN,NaN,NaN,NaN,NaN,NaN,NaN
53,West Virginia,NaN,6737,4771,3684,3282,3065,2865
54,Northern Mariana Islands,NaN,NaN,NaN,NaN,NaN,NaN,NaN
55,American Samoa,NaN,NaN,NaN,NaN,NaN,NaN,NaN
