,State,564,570,577,584,591,598,605
0,Washington,488640,11947,15285,16521,15920,14203,11882
1,Illinois,1436353,17378,22521,27233,30728,31692,30644
2,California,4047097,79361,102250,120988,130245,127657,114424
3,Arizona,946054,17771,21245,22592,22248,20228,17660
4,Massachusetts,726395,6288,7957,9296,9743,9460,8664
5,Wisconsin,695245,8296,11176,13526,14777,14766,13618
6,Texas,3238016,91922,141227,192535,216690,197624,150862
7,Nebraska,231069,1867,2761,3337,3612,3621,3374
8,Utah,438479,3629,3511,3307,2980,2579,2143
9,Oregon,226899,6767,7862,8266,8000,7411,6690
10,Florida,2768985,115332,115621,98801,74412,50675,31894
11,New York,2176658,23859,28406,30030,28993,25899,22017
12,Rhode Island,155825,961,1177,1261,1231,1135,986
13,Georgia,1211439,33204,41425,45610,45050,40214,33071
14,New Hampshire,101662,803,1047,1179,1226,1216,1164
15,North Carolina,1071137,24106,30722,36010,39107,39448,37071
16,New Jersey,1049222,9499,11250,12020,11694,10531,9038
17,Colorado,581692,6027,6215,5980,5386,4628,3857
18,Maryland,473969,4983,6373,7236,7452,7163,6543
19,Nevada,363574,6338,6925,7845,8559,8870,8525
20,Tennessee,914110,21157,28793,34855,36815,34789,29919
21,Hawaii,46503,3909,5184,5713,5496,4711,3637
22,Indiana,781326,10750,13391,15287,15892,15372,14148
23,Kentucky,495132,13023,16636,19440,21099,20883,18952
24,Minnesota,617788,4679,5604,6170,6299,5997,5476
25,Oklahoma,493983,10843,12289,13020,12416,11078,9118
26,Pennsylvania,1239996,11895,16440,19635,20949,20635,18817
27,South Carolina,634310,17848,24231,29080,30299,28191,23761
28,District of Columbia,51103,486,589,618,584,505,390
29,Kansas,340491,6225,7166,7244,6599,5671,4686
30,Missouri,708412,17863,18335,17516,15746,13500,11151
31,Vermont,25320,327,367,375,374,344,311
32,Virginia,704664,9620,12525,14586,15803,16199,15671
33,Connecticut,358076,4046,5319,6258,6620,6461,5899
34,Iowa,382401,3267,4335,5162,5605,5656,5305
35,Louisiana,573903,30446,31379,29261,24497,18393,12846
36,Ohio,1142330,12730,17048,20845,23856,25702,26684
37,Michigan,1018601,8210,11239,13773,15664,16641,16931
38,South Dakota,125599,278,304,321,345,365,360
39,Arkansas,404277,15620,16352,14970,12195,9040,6187
40,Delaware,112772,1201,1533,1660,1615,1493,1245
41,Mississippi,358149,14257,16545,16607,14755,11672,8555
42,New Mexico,213793,2909,3618,3954,3865,3526,3011
43,North Dakota,112336,520,675,820,918,968,950
44,Wyoming,66453,1021,1246,1341,1372,1313,1222
45,Alaska,77586,1848,2163,2295,2287,2132,1862
46,Maine,71306,640,758,822,814,782,737
47,Alabama,607209,23469,32007,35655,34150,29145,22802
48,Idaho,204091,3633,4505,4971,4873,4378,3707
49,Montana,117882,1412,1784,2000,2078,2004,1820
50,Puerto Rico,152343,NaN,NaN,NaN,NaN,NaN,NaN
51,Virgin Islands,4960,NaN,NaN,NaN,NaN,NaN,NaN
52,Guam,8673,NaN,NaN,NaN,NaN,NaN,NaN
53,West Virginia,169162,1985,2494,2868,2980,2925,2827
54,Northern Mariana Islands,183,NaN,NaN,NaN,NaN,NaN,NaN
55,American Samoa,0,NaN,NaN,NaN,NaN,NaN,NaN
