,State,669,675,682,689,696,703,710
0,Washington,NaN,11815,11033,10386,9921,9344,8649
1,Illinois,NaN,28730,32725,34019,33028,30872,27748
2,California,NaN,33135,30244,28843,27804,26611,24974
3,Arizona,NaN,25904,26808,26470,25001,22522,19566
4,Massachusetts,NaN,15275,17672,18026,16573,13919,10842
5,Wisconsin,NaN,24667,25430,24967,23333,20837,17996
6,Texas,NaN,23679,24566,24785,24410,23452,22303
7,Nebraska,NaN,6944,6356,5977,5568,5101,4523
8,Utah,NaN,8563,8261,7873,7396,6753,5918
9,Oregon,NaN,5569,5116,4840,4647,4451,4243
10,Florida,NaN,10192,10025,10017,10112,10432,10948
11,New York,NaN,43245,46991,47334,44880,40673,35269
12,Rhode Island,NaN,1814,1897,1859,1733,1532,1287
13,Georgia,NaN,8050,8301,8348,8377,8305,8217
14,New Hampshire,NaN,5955,5621,4978,4069,2987,2055
15,North Carolina,NaN,12999,12804,12439,11969,11295,10539
16,New Jersey,NaN,13327,15451,16117,15568,14393,12708
17,Colorado,NaN,21814,20792,19683,18108,16024,13641
18,Maryland,NaN,6209,6804,7204,7173,7038,6770
19,Nevada,NaN,4384,4353,4281,4146,3998,3813
20,Tennessee,NaN,9038,9710,9969,9936,9708,9524
21,Hawaii,NaN,795,866,861,848,819,783
22,Indiana,NaN,18853,19969,19951,19216,17841,16316
23,Kentucky,NaN,10092,10057,9826,9662,9286,8906
24,Minnesota,NaN,29382,28451,26545,24023,20641,17083
25,Oklahoma,NaN,6316,6595,6600,6499,6371,6128
26,Pennsylvania,NaN,38181,37392,34751,31458,26965,21962
27,South Carolina,NaN,4691,4535,4389,4362,4348,4396
28,District of Columbia,NaN,574,571,534,485,422,330
29,Kansas,NaN,7990,8223,8144,7911,7476,6923
30,Missouri,NaN,15547,20195,21919,21381,19616,17262
31,Vermont,NaN,2505,2502,2385,2128,1759,1358
32,Virginia,NaN,10245,10508,10511,10163,9725,9139
33,Connecticut,NaN,5268,7049,7764,7556,6806,5713
34,Iowa,NaN,9020,9171,9047,8628,8027,7331
35,Louisiana,NaN,2804,2811,2830,2870,2926,3001
36,Ohio,NaN,37471,41326,42103,40007,36418,31867
37,Michigan,NaN,60106,69540,70602,64698,54542,43393
38,South Dakota,NaN,2844,2814,2729,2586,2410,2202
39,Arkansas,NaN,4030,4215,4238,4208,4180,4075
40,Delaware,NaN,1621,1530,1450,1392,1317,1235
41,Mississippi,NaN,2184,2113,2078,2065,2105,2123
42,New Mexico,NaN,9816,9412,8837,8055,7004,5789
43,North Dakota,NaN,3223,2866,2646,2518,2405,2286
44,Wyoming,NaN,1951,1693,1553,1491,1444,1399
45,Alaska,NaN,2617,2219,2018,1952,1908,1893
46,Maine,NaN,4018,4132,4013,3672,3146,2537
47,Alabama,NaN,3476,3186,3063,3016,3040,3077
48,Idaho,NaN,3253,2841,2615,2541,2488,2461
49,Montana,NaN,3598,3158,2900,2766,2670,2578
50,Puerto Rico,NaN,NaN,NaN,NaN,NaN,NaN,NaN
51,Virgin Islands,NaN,NaN,NaN,NaN,NaN,NaN,NaN
52,Guam,NaN,NaN,NaN,NaN,NaN,NaN,NaN
53,West Virginia,NaN,5789,5583,5320,4891,4266,3517
54,Northern Mariana Islands,NaN,NaN,NaN,NaN,NaN,NaN,NaN
55,American Samoa,NaN,NaN,NaN,NaN,NaN,NaN,NaN
