,State,494,500,507,514,521,528,535
0,Washington,NaN,5778,7202,8239,8722,8425,7431
1,Illinois,NaN,5511,3892,2659,1778,1167,744
2,California,NaN,6411,5912,5351,4679,3962,3299
3,Arizona,NaN,3135,3404,3505,3419,3134,2739
4,Massachusetts,NaN,1363,823,488,269,148,78
5,Wisconsin,NaN,1631,1179,857,644,481,351
6,Texas,NaN,8406,7834,7577,7245,6793,6210
7,Nebraska,NaN,176,102,72,49,40,33
8,Utah,NaN,896,708,531,383,274,190
9,Oregon,NaN,2056,1603,1225,905,645,448
10,Florida,NaN,11569,8441,5962,4086,2730,1752
11,New York,NaN,5788,3911,2580,1647,1024,637
12,Rhode Island,NaN,128,66,47,37,26,20
13,Georgia,NaN,2634,2088,1697,1372,1116,878
14,New Hampshire,NaN,403,245,145,85,49,26
15,North Carolina,NaN,3752,2918,2483,2236,2058,1899
16,New Jersey,NaN,1436,1256,1059,862,665,491
17,Colorado,NaN,3462,2489,1774,1249,856,575
18,Maryland,NaN,1226,854,596,405,267,174
19,Nevada,NaN,918,603,398,248,157,96
20,Tennessee,NaN,1738,1256,969,796,658,545
21,Hawaii,NaN,250,131,69,39,25,14
22,Indiana,NaN,3139,2464,1933,1528,1217,943
23,Kentucky,NaN,2170,1889,1753,1631,1477,1275
24,Minnesota,NaN,2213,1345,819,508,323,203
25,Oklahoma,NaN,705,582,491,407,330,261
26,Pennsylvania,NaN,5497,3911,2807,2015,1433,1020
27,South Carolina,NaN,1722,1480,1266,1087,899,737
28,District of Columbia,NaN,131,103,75,49,30,17
29,Kansas,NaN,609,421,300,209,151,110
30,Missouri,NaN,1828,1733,1683,1658,1611,1525
31,Vermont,NaN,102,52,31,17,11,7
32,Virginia,NaN,1472,1117,873,688,546,418
33,Connecticut,NaN,640,391,237,137,80,44
34,Iowa,NaN,514,341,248,194,150,122
35,Louisiana,NaN,1959,1962,1999,1985,1933,1821
36,Ohio,NaN,4245,3324,2629,2052,1562,1167
37,Michigan,NaN,4571,2623,1491,862,497,298
38,South Dakota,NaN,101,62,41,29,20,16
39,Arkansas,NaN,818,740,698,650,630,598
40,Delaware,NaN,484,359,257,178,111,68
41,Mississippi,NaN,645,588,542,501,452,389
42,New Mexico,NaN,497,399,323,247,188,135
43,North Dakota,NaN,230,171,133,107,81,64
44,Wyoming,NaN,173,175,172,158,149,133
45,Alaska,NaN,149,97,62,41,27,18
46,Maine,NaN,674,410,250,155,92,56
47,Alabama,NaN,1257,1077,959,857,763,676
48,Idaho,NaN,697,589,493,404,318,248
49,Montana,NaN,360,287,232,189,147,113
50,Puerto Rico,NaN,NaN,NaN,NaN,NaN,NaN,NaN
51,Virgin Islands,NaN,NaN,NaN,NaN,NaN,NaN,NaN
52,Guam,NaN,NaN,NaN,NaN,NaN,NaN,NaN
53,West Virginia,NaN,1068,869,752,657,558,466
54,Northern Mariana Islands,NaN,NaN,NaN,NaN,NaN,NaN,NaN
55,American Samoa,NaN,NaN,NaN,NaN,NaN,NaN,NaN
