,State,187,192,199,206,213,220,227,234,241
0,Washington,1518,52,54,52,49,45,41,35,30
1,Illinois,7608,88,110,120,126,129,129,125,118
2,California,8494,634,665,610,543,469,395,325,263
3,Arizona,3304,456,463,372,285,207,145,100,68
4,Massachusetts,8536,111,122,135,141,146,147,146,143
5,Wisconsin,893,43,53,53,50,46,40,33,28
6,Texas,6483,925,891,729,546,385,261,172,110
7,Nebraska,317,14,18,20,21,21,20,18,16
8,Utah,281,24,24,20,17,12,9,7,5
9,Oregon,289,29,30,30,28,26,24,21,19
10,Florida,5931,840,843,692,485,303,175,97,52
11,New York,32639,137,138,136,134,131,127,122,117
12,Rhode Island,1004,9,12,11,8,8,6,5,5
13,Georgia,3509,264,331,331,293,234,172,119,78
14,New Hampshire,409,11,15,18,19,21,23,26,27
15,North Carolina,1838,140,143,122,100,80,61,46,35
16,New Jersey,15804,83,95,110,126,140,153,163,170
17,Colorado,1799,34,47,54,56,57,56,54,50
18,Maryland,3447,65,79,87,95,98,98,94,85
19,Nevada,739,85,100,90,73,54,38,25,16
20,Tennessee,978,107,120,113,99,83,66,52,39
21,Hawaii,26,3,4,6,7,10,12,16,19
22,Indiana,2906,82,99,112,124,132,134,134,126
23,Kentucky,709,33,36,37,37,34,31,27,23
24,Minnesota,1616,32,38,39,42,43,42,40,38
25,Oklahoma,496,46,60,69,75,79,81,79,74
26,Pennsylvania,7131,88,104,108,110,111,110,109,105
27,South Carolina,1506,298,329,307,253,188,130,87,55
28,District of Columbia,582,3,4,5,5,4,5,5,4
29,Kansas,333,18,19,17,17,16,14,13,11
30,Missouri,1221,83,111,127,137,137,128,113,93
31,Vermont,56,0,0,0,0,0,0,0,0
32,Virginia,2082,42,19,5,1,0,0,0,0
33,Connecticut,4418,25,34,41,46,56,63,73,84
34,Iowa,836,35,36,33,29,24,19,15,12
35,Louisiana,3786,233,225,216,189,151,111,78,52
36,Ohio,3344,140,152,145,135,123,108,94,80
37,Michigan,6405,29,32,29,26,23,20,18,15
38,South Dakota,123,8,7,9,8,9,9,8,9
39,Arkansas,408,39,44,41,39,33,29,24,19
40,Delaware,579,24,27,28,27,24,22,19,15
41,Mississippi,1498,154,190,194,166,125,82,51,30
42,New Mexico,619,41,39,37,34,31,25,22,17
43,North Dakota,99,8,11,14,15,15,15,14,12
44,Wyoming,25,2,1,2,3,2,2,2,1
45,Alaska,21,2,4,4,5,5,7,6,7
46,Maine,119,2,3,2,3,3,4,3,4
47,Alabama,1491,167,169,151,127,102,77,57,41
48,Idaho,152,26,34,33,28,22,17,12,8
49,Montana,47,6,8,7,6,5,5,4,4
50,Puerto Rico,201,21,28,31,33,34,31,29,24
51,Virgin Islands,7,1,0,1,0,0,0,0,0
52,Guam,5,0,0,0,0,0,0,0,0
53,West Virginia,104,3,4,3,4,4,4,4,4
54,Northern Mariana Islands,2,0,0,0,0,0,0,0,0
55,American Samoa,0,0,0,0,0,0,0,0,0
