,State,361,367,374,381,388
0,Washington,3903,134,65,33,23
1,Illinois,20050,640,487,352,241
2,California,33615,4511,5576,6738,7956
3,Arizona,11266,1286,1571,1908,2302
4,Massachusetts,13652,570,629,693,762
5,Wisconsin,5906,223,202,182,161
6,Texas,32600,1829,1971,2123,2285
7,Nebraska,1837,NaN,NaN,NaN,NaN
8,Utah,1493,NaN,NaN,NaN,NaN
9,Oregon,1800,NaN,NaN,NaN,NaN
10,Florida,24137,804,830,856,883
11,New York,40993,1220,1152,1027,865
12,Rhode Island,2005,25,10,3,0
13,Georgia,12296,381,385,389,394
14,New Hampshire,933,NaN,NaN,NaN,NaN
15,North Carolina,8083,650,561,440,371
16,New Jersey,20439,616,609,585,545
17,Colorado,5379,136,83,46,23
18,Maryland,6567,219,174,130,91
19,Nevada,3779,362,363,301,232
20,Tennessee,8391,700,756,815,879
21,Hawaii,321,4,0,0,0
22,Indiana,9310,327,258,195,141
23,Kentucky,3127,213,227,241,256
24,Minnesota,5995,155,104,65,38
25,Oklahoma,2987,220,237,255,274
26,Pennsylvania,19255,1579,1823,2120,2461
27,South Carolina,6237,352,389,430,473
28,District of Columbia,850,NaN,NaN,NaN,NaN
29,Kansas,3489,348,369,389,408
30,Missouri,6468,245,178,120,76
31,Vermont,163,2,0,0,0
32,Virginia,5729,306,335,365,398
33,Connecticut,6594,247,219,182,141
34,Iowa,4323,185,188,189,190
35,Louisiana,8203,306,311,310,303
36,Ohio,10200,463,291,129,43
37,Michigan,14669,464,355,265,196
38,South Dakota,1656,NaN,NaN,NaN,NaN
39,Arkansas,4311,240,203,161,122
40,Delaware,1016,25,18,11,7
41,Mississippi,5521,329,345,348,335
42,New Mexico,2932,NaN,NaN,NaN,NaN
43,North Dakota,1406,19,13,8,5
44,Wyoming,522,NaN,NaN,NaN,NaN
45,Alaska,229,11,11,11,11
46,Maine,511,NaN,NaN,NaN,NaN
47,Alabama,6120,478,210,185,164
48,Idaho,1607,NaN,NaN,NaN,NaN
49,Montana,1092,51,47,44,41
50,Puerto Rico,1703,NaN,NaN,NaN,NaN
51,Virgin Islands,24,NaN,NaN,NaN,NaN
52,Guam,125,NaN,NaN,NaN,NaN
53,West Virginia,1776,NaN,NaN,NaN,NaN
54,Northern Mariana Islands,2,NaN,NaN,NaN,NaN
55,American Samoa,0,NaN,NaN,NaN,NaN
