,State,390,395,402,409,416
0,Washington,4675,205,202,197,191
1,Illinois,22166,379,358,350,351
2,California,47119,2558,1956,1393,926
3,Arizona,14978,831,717,594,471
4,Massachusetts,15517,524,533,539,542
5,Wisconsin,6749,127,100,77,58
6,Texas,41336,2549,2742,2946,3163
7,Nebraska,2003,12,7,4,2
8,Utah,1796,64,58,51,44
9,Oregon,2137,59,48,37,29
10,Florida,28934,1083,954,802,642
11,New York,46000,1070,927,773,619
12,Rhode Island,2334,49,39,30,22
13,Georgia,15928,842,747,627,497
14,New Hampshire,1135,NaN,NaN,NaN,NaN
15,North Carolina,10501,548,487,432,392
16,New Jersey,22466,420,357,294,234
17,Colorado,5826,22,11,5,2
18,Maryland,7580,171,137,106,79
19,Nevada,4720,193,165,136,109
20,Tennessee,10937,785,831,879,929
21,Hawaii,425,NaN,NaN,NaN,NaN
22,Indiana,12191,383,196,74,31
23,Kentucky,4291,338,367,397,429
24,Minnesota,6446,38,22,12,6
25,Oklahoma,4041,301,323,346,371
26,Pennsylvania,23086,614,450,314,209
27,South Carolina,8034,505,516,519,515
28,District of Columbia,980,NaN,NaN,NaN,NaN
29,Kansas,4370,223,206,187,168
30,Missouri,7775,288,269,249,229
31,Vermont,190,5,1,0,0
32,Virginia,7016,367,389,413,438
33,Connecticut,7447,135,106,79,57
34,Iowa,5237,245,257,270,283
35,Louisiana,9325,228,211,200,196
36,Ohio,16394,3434,397,319,279
37,Michigan,16130,177,120,78,48
38,South Dakota,1844,12,6,3,2
39,Arkansas,5275,154,122,94,69
40,Delaware,1283,21,15,10,6
41,Mississippi,6464,214,189,162,136
42,New Mexico,3538,92,71,53,38
43,North Dakota,1461,5,3,1,0
44,Wyoming,647,NaN,NaN,NaN,NaN
45,Alaska,282,7,6,5,4
46,Maine,649,NaN,NaN,NaN,NaN
47,Alabama,9244,601,417,255,138
48,Idaho,1803,27,19,13,9
49,Montana,1328,19,14,11,9
50,Puerto Rico,1920,NaN,NaN,NaN,NaN
51,Virgin Islands,25,NaN,NaN,NaN,NaN
52,Guam,130,NaN,NaN,NaN,NaN
53,West Virginia,2212,83,65,50,36
54,Northern Mariana Islands,2,NaN,NaN,NaN,NaN
55,American Samoa,0,NaN,NaN,NaN,NaN
