,State,355,360,367,374,381
0,Washington,3699,261,251,278,288
1,Illinois,19363,993,835,886,907
2,California,30260,2653,2392,2940,3100
3,Arizona,10147,1010,794,963,1029
4,Massachusetts,13151,621,618,640,653
5,Wisconsin,5575,285,243,234,234
6,Texas,30585,1779,1525,1750,1831
7,Nebraska,1772,116,98,100,102
8,Utah,1396,111,94,96,99
9,Oregon,1613,106,96,79,81
10,Florida,23071,1051,1151,1119,1119
11,New York,39834,1260,1283,1330,1351
12,Rhode Island,1947,129,101,113,119
13,Georgia,11475,520,540,542,550
14,New Hampshire,869,95,93,99,102
15,North Carolina,7578,650,570,633,662
16,New Jersey,19854,634,570,642,667
17,Colorado,5213,310,286,268,266
18,Maryland,6301,310,301,288,287
19,Nevada,3500,275,237,262,272
20,Tennessee,7865,702,586,659,688
21,Hawaii,308,15,14,16,17
22,Indiana,9016,566,508,523,531
23,Kentucky,2922,227,215,207,208
24,Minnesota,5779,293,252,242,241
25,Oklahoma,2775,237,231,240,245
26,Pennsylvania,17802,1348,1153,1278,1321
27,South Carolina,5826,395,361,396,412
28,District of Columbia,821,NaN,NaN,NaN,NaN
29,Kansas,3248,277,196,248,265
30,Missouri,6137,361,287,294,299
31,Vermont,156,22,21,20,20
32,Virginia,5393,318,348,331,328
33,Connecticut,6416,292,278,283,287
34,Iowa,4139,196,157,137,141
35,Louisiana,7918,337,330,348,355
36,Ohio,9702,616,590,594,600
37,Michigan,14192,680,467,562,594
38,South Dakota,1585,69,61,58,57
39,Arkansas,4081,304,299,298,299
40,Delaware,986,54,58,52,51
41,Mississippi,5186,305,267,299,312
42,New Mexico,2764,205,167,180,186
43,North Dakota,1352,43,38,33,33
44,Wyoming,489,51,46,56,59
45,Alaska,224,15,15,14,14
46,Maine,438,63,64,70,72
47,Alabama,5347,370,319,364,380
48,Idaho,1544,95,90,88,88
49,Montana,1057,68,56,68,72
50,Puerto Rico,1642,NaN,NaN,NaN,NaN
51,Virgin Islands,24,NaN,NaN,NaN,NaN
52,Guam,124,NaN,NaN,NaN,NaN
53,West Virginia,1594,177,150,169,176
54,Northern Mariana Islands,2,NaN,NaN,NaN,NaN
55,American Samoa,0,NaN,NaN,NaN,NaN
