,State,396,402,409,416,423
0,Washington,333794,11669,10576,9532,8552
1,Illinois,1174330,19224,17731,16433,15296
2,California,3531846,69271,53655,41326,31731
3,Arizona,807967,19690,14559,10489,7380
4,Massachusetts,569284,16417,13150,10347,8015
5,Wisconsin,612240,1945,1355,932,633
6,Texas,2600660,71455,58486,46752,36538
7,Nebraska,198949,632,425,280,180
8,Utah,366735,2775,1959,1356,920
9,Oregon,152818,4906,4472,4068,3696
10,Florida,1868772,43667,36817,30792,25603
11,New York,1591672,60175,50496,41692,33972
12,Rhode Island,123145,1128,815,582,411
13,Georgia,985505,26207,21631,17696,14391
14,New Hampshire,73413,2060,1665,1325,1039
15,North Carolina,842637,28584,24108,20020,16408
16,New Jersey,766405,14309,11360,8865,6805
17,Colorado,420614,2238,1547,1046,691
18,Maryland,376355,9848,8569,7401,6352
19,Nevada,290972,3150,2477,1948,1534
20,Tennessee,765137,11308,8338,6022,4264
21,Hawaii,27361,974,965,951,933
22,Indiana,655541,3943,2640,1723,1096
23,Kentucky,396997,3604,2566,1786,1214
24,Minnesota,479036,1798,1396,1088,851
25,Oklahoma,419354,7023,5519,4298,3323
26,Pennsylvania,915639,22216,18514,15375,12745
27,South Carolina,504149,21339,17470,13738,10386
28,District of Columbia,39648,1059,927,801,684
29,Kansas,293215,1686,1145,762,497
30,Missouri,491489,5533,4690,3982,3386
31,Vermont,14493,1032,1014,985,947
32,Virginia,564115,25180,22190,19232,16428
33,Connecticut,273101,5602,4418,3427,2618
34,Iowa,359525,382,224,128,70
35,Louisiana,424176,10416,8825,7408,6175
36,Ohio,953767,7504,5076,3337,2131
37,Michigan,636269,2804,1960,1345,906
38,South Dakota,111304,1074,1023,988,967
39,Arkansas,315514,4279,3090,2178,1499
40,Delaware,84732,2079,1756,1480,1247
41,Mississippi,290632,4320,3569,2934,2403
42,New Mexico,182789,3695,3342,3021,2730
43,North Dakota,99277,512,479,454,435
44,Wyoming,53795,703,646,599,559
45,Alaska,57393,613,525,451,388
46,Maine,43497,3006,2775,2528,2276
47,Alabama,486843,7550,5662,4149,2974
48,Idaho,169150,1609,1286,1027,820
49,Montana,98779,295,195,126,80
50,Puerto Rico,99084,4348,4058,3753,3442
51,Virgin Islands,2575,NaN,NaN,NaN,NaN
52,Guam,7715,NaN,NaN,NaN,NaN
53,West Virginia,129616,2616,1964,1439,1030
54,Northern Mariana Islands,143,NaN,NaN,NaN,NaN
55,American Samoa,0,NaN,NaN,NaN,NaN
