,County,263,269,276,283,290,297,304
0,01001,1905,59,58,53,56,58,60
1,01003,6203,191,189,193,194,190,197
2,01005,942,16,18,21,21,22,21
3,01007,736,19,25,28,28,29,30
4,01009,1713,31,26,21,21,22,22
5,01011,624,0,0,0,1,0,1
6,01013,958,0,0,0,0,0,0
7,01015,3841,146,162,170,169,167,166
8,01017,1242,45,76,94,101,98,102
9,01019,670,31,28,27,26,27,26
10,01021,1722,51,49,49,48,49,49
11,01023,376,7,7,7,7,7,7
12,01025,1219,53,59,55,55,55,55
13,01027,646,31,32,28,28,29,29
14,01029,468,33,31,29,31,28,33
15,01031,1532,90,91,95,95,90,90
16,01033,1813,90,112,125,129,126,126
17,01035,547,0,0,0,0,0,0
18,01037,187,0,2,7,7,7,9
19,01039,1561,76,89,95,94,96,96
20,01041,566,0,2,0,2,1,3
21,01043,2047,95,124,144,144,146,146
22,01045,1548,107,127,136,138,130,137
23,01047,1830,16,15,16,19,15,18
24,01049,2838,371,564,671,716,727,716
25,01051,2952,152,157,156,156,155,151
26,01053,1684,0,0,1,6,7,8
27,01055,3791,87,56,43,36,38,39
28,01057,511,19,16,14,14,14,14
29,01059,1891,35,31,28,28,29,27
30,01061,792,100,110,119,117,117,118
31,01063,326,0,0,0,0,0,0
32,01065,699,11,10,7,9,9,9
33,01067,597,26,26,25,24,27,29
34,01069,3494,257,123,72,56,56,55
35,01071,1818,146,190,218,228,227,232
36,01073,21429,772,864,928,955,952,955
37,01075,420,8,10,11,10,11,9
38,01077,1918,125,130,131,129,132,133
39,01079,716,45,52,55,57,58,57
40,01081,6292,215,208,210,204,209,196
41,01083,2502,255,334,383,391,399,392
42,01085,681,0,0,0,0,0,0
43,01087,514,7,7,7,7,7,7
44,01089,8557,301,319,329,335,330,331
45,01091,882,3,0,1,1,4,6
46,01093,1019,23,20,16,16,16,17
47,01095,4147,123,147,162,167,170,168
48,01097,13954,225,181,164,157,153,151
49,01099,608,0,0,0,0,0,0
50,01101,9244,201,219,238,243,244,246
51,01103,3665,277,380,426,451,459,464
52,01105,571,0,0,0,0,0,0
53,01107,721,14,14,14,14,14,14
54,01109,1267,35,30,29,30,29,30
55,01111,739,43,51,58,59,62,63
56,01113,1854,34,39,43,46,42,44
57,01115,2582,137,160,172,173,172,169
58,01117,6673,299,329,352,355,362,358
59,01119,457,0,0,0,0,0,0
60,01121,2401,77,82,91,94,105,112
61,01123,1220,7,7,14,20,28,37
62,01125,9503,231,184,164,159,154,157
63,01127,2533,130,148,157,162,159,165
64,01129,605,0,0,0,0,0,1
65,01131,553,0,0,0,0,0,0
66,01133,826,39,42,43,43,42,42
67,02013,15,0,0,0,0,0,0
68,02016,96,0,0,0,0,0,0
69,02020,5637,734,806,835,834,844,847
70,02050,186,0,0,0,0,0,0
71,02060,0,0,0,0,0,0,0
72,02068,17,0,0,0,0,0,0
73,02070,34,0,0,0,0,0,0
74,02090,1605,381,581,684,735,745,745
75,02100,9,0,0,0,0,0,0
76,02105,0,0,0,0,0,0,0
77,02110,412,10,7,7,7,7,7
78,02122,701,11,15,14,15,15,14
79,02130,74,0,0,0,0,0,0
80,02150,85,3,0,0,0,0,0
81,02158,19,0,0,0,0,0,0
82,02164,96,0,0,0,0,0,0
83,02170,762,0,0,0,0,0,0
84,02180,106,0,0,0,0,0,0
85,02185,170,0,0,0,0,0,0
86,02188,182,1,0,0,0,0,0
87,02195,13,0,0,0,0,0,0
88,02198,32,0,0,0,0,0,0
89,02220,70,0,0,0,0,0,0
90,02230,0,0,0,0,0,0,0
91,02240,48,0,0,0,0,0,0
92,02261,137,0,0,0,0,0,0
93,02275,19,0,0,0,0,0,0
94,02282,31,0,0,0,0,0,0
95,02290,96,0,0,0,0,0,0
96,04001,3706,82,87,90,89,88,87
97,04003,1965,7,10,14,14,14,14
98,04005,4482,282,310,325,331,338,332
99,04007,1525,72,84,94,93,97,96
100,04009,940,24,31,33,35,35,35
101,04011,62,0,0,0,0,0,0
102,04012,568,3,7,7,7,7,7
103,04013,146278,3392,4494,5193,5379,5411,5424
104,04015,4089,57,57,56,58,55,56
105,04017,5898,13,13,14,19,24,28
106,04019,26402,108,50,33,30,28,31
107,04021,11024,382,524,623,664,704,721
108,04023,2909,0,0,0,0,0,0
109,04025,2706,105,121,127,134,135,134
110,04027,13021,129,124,117,119,113,116
111,05001,553,114,146,162,167,169,174
112,05003,476,0,0,0,0,0,0
113,05005,465,45,39,37,38,37,42
114,05007,7197,282,301,312,311,310,318
115,05009,880,61,46,41,38,40,37
116,05011,349,0,0,0,0,0,0
117,05013,39,0,0,0,0,0,0
118,05015,858,88,90,93,90,89,88
119,05017,1018,0,0,0,0,0,0
120,05019,422,43,45,48,49,49,50
121,05021,380,45,47,49,49,50,51
122,05023,389,31,38,41,43,44,46
123,05025,196,6,0,0,0,0,0
124,05027,612,108,123,128,131,129,127
125,05029,308,19,19,19,20,19,19
126,05031,3622,382,450,480,487,482,498
127,05033,1736,149,136,136,135,136,137
128,05035,2067,61,61,61,62,63,59
129,05037,503,27,23,21,20,20,21
130,05039,174,2,0,0,0,0,3
131,05041,345,7,7,7,7,7,7
132,05043,378,2,1,0,1,0,1
133,05045,2916,215,232,242,248,242,248
134,05047,399,70,92,98,99,101,101
135,05049,225,35,30,35,34,31,30
136,05051,2099,49,27,19,16,16,14
137,05053,305,17,20,20,21,20,21
138,05055,1095,131,144,154,156,154,159
139,05057,452,33,50,57,63,61,60
140,05059,2046,48,99,132,140,144,146
141,05061,517,3,0,0,2,1,0
142,05063,1301,96,91,90,96,94,99
143,05065,350,66,74,73,77,75,77
144,05067,540,106,119,122,127,125,123
145,05069,3741,210,143,114,107,104,106
146,05071,910,31,34,36,39,39,39
147,05073,136,7,7,7,12,15,16
148,05075,592,114,134,145,146,142,135
149,05077,1091,0,0,0,0,0,0
150,05079,2148,,,,,,NaN
151,05081,394,7,7,7,7,7,6
152,05083,498,0,0,0,0,0,0
153,05085,1407,68,47,38,37,34,36
154,05087,394,10,14,14,14,14,15
155,05089,116,14,14,14,14,14,14
156,05091,1036,127,170,187,196,196,199
157,05093,1866,92,97,97,100,104,109
158,05095,182,14,16,14,16,19,20
159,05097,173,7,7,4,5,4,5
160,05099,250,7,9,10,12,12,14
161,05101,273,0,0,0,0,0,0
162,05103,293,12,8,7,7,11,11
163,05105,115,14,14,14,17,18,17
164,05107,619,7,7,7,7,7,8
165,05109,247,4,5,3,4,5,4
166,05111,805,29,24,26,31,38,42
167,05113,305,7,7,7,8,10,9
168,05115,2390,177,250,285,299,297,299
169,05117,181,1,4,6,6,7,7
170,05119,10433,667,820,917,949,963,967
171,05121,526,28,25,23,27,30,34
172,05123,1611,47,61,65,70,69,72
173,05125,2416,146,133,120,117,117,114
174,05127,128,14,11,14,13,11,13
175,05129,164,0,0,0,0,2,5
176,05131,4271,311,394,449,459,473,470
177,05133,1228,0,0,0,0,0,4
178,05135,280,34,31,35,35,34,32
179,05137,379,15,9,7,7,7,7
180,05139,1009,91,106,110,115,114,117
181,05141,188,0,0,0,0,0,0
182,05143,10380,494,606,679,700,704,708
183,05145,1113,139,124,118,121,118,120
184,05147,72,0,0,0,0,0,0
185,05149,1293,2,0,0,1,0,0
186,06001,22149,424,446,461,471,466,456
187,06003,3,0,0,0,0,0,0
188,06005,304,7,7,7,8,7,9
189,06007,2962,90,130,151,161,165,161
190,06009,330,0,0,0,0,0,0
191,06011,543,1,0,0,0,0,0
192,06013,17624,405,344,306,298,304,301
193,06015,169,19,28,34,37,36,37
194,06017,1240,68,71,71,72,69,73
195,06019,29286,329,205,148,129,125,127
196,06021,626,25,28,24,25,24,24
197,06023,529,7,4,1,0,0,1
198,06025,12145,124,96,82,79,77,76
199,06027,202,,,,,,NaN
200,06029,32878,551,633,690,682,708,695
201,06031,8078,303,376,414,430,436,438
202,06033,630,37,34,31,30,27,30
203,06035,752,0,0,0,0,0,0
204,06037,282135,8730,11500,13129,13536,13728,13721
205,06039,4748,107,80,69,66,65,63
206,06041,6877,83,95,97,95,101,98
207,06043,77,0,0,0,0,0,0
208,06045,1042,78,77,82,79,82,83
209,06047,9149,100,86,81,79,81,83
210,06049,28,0,0,0,0,0,0
211,06051,172,0,0,0,0,0,0
212,06053,10626,344,361,379,363,371,361
213,06055,1804,48,43,40,40,37,38
214,06057,564,12,12,11,12,12,12
215,06059,55775,963,743,635,589,589,589
216,06061,3757,153,234,292,307,315,309
217,06063,52,0,0,0,0,0,0
218,06065,61845,1900,2012,2060,2078,2069,2090
219,06067,23689,867,1046,1125,1196,1178,1202
220,06069,1383,15,12,7,7,7,7
221,06071,57974,1598,1544,1556,1556,1553,1552
222,06073,50551,1952,2006,2017,2028,2051,2044
223,06075,11663,195,199,203,204,206,210
224,06077,20828,389,501,574,596,610,614
225,06079,3842,144,143,147,142,138,140
226,06081,10510,272,225,204,201,188,200
227,06083,9417,139,119,109,110,115,115
228,06085,22555,668,591,560,564,552,550
229,06087,2589,56,33,18,16,14,14
230,06089,1473,341,381,407,416,422,425
231,06091,6,0,0,0,0,0,0
232,06093,179,3,2,3,5,7,7
233,06095,6750,220,230,236,239,240,237
234,06097,8422,681,734,767,773,788,781
235,06099,17038,528,1057,1409,1545,1580,1581
236,06101,1775,17,13,11,14,14,14
237,06103,693,86,101,109,114,113,113
238,06105,20,1,0,0,0,0,0
239,06107,16794,399,415,429,440,433,430
