,County,172,178,185,192,199,206,213
0,01001,698,92,93,98,102,96,99
1,01003,1277,444,511,591,622,631,626
2,01005,399,63,93,118,128,131,132
3,01007,224,44,52,57,60,61,60
4,01009,320,75,100,118,122,125,127
5,01011,378,9,7,6,5,6,7
6,01013,652,32,37,42,46,44,43
7,01015,515,309,634,942,1027,1020,1016
8,01017,677,62,66,70,71,72,70
9,01019,124,45,70,89,98,102,101
10,01021,331,126,217,289,314,324,323
11,01023,217,10,17,22,23,23,25
12,01025,317,41,58,69,73,72,76
13,01027,85,0,0,0,0,0,0
14,01029,45,0,7,9,14,19,21
15,01031,428,58,82,99,107,111,110
16,01033,509,125,196,254,274,277,279
17,01035,231,0,0,1,5,7,7
18,01037,66,0,0,0,0,4,7
19,01039,416,76,81,89,96,96,95
20,01041,132,1,2,4,4,6,6
21,01043,615,197,339,456,505,519,521
22,01045,395,161,276,376,405,413,412
23,01047,1002,108,101,106,101,100,102
24,01049,967,381,603,791,863,871,872
25,01051,1067,140,151,161,167,165,165
26,01053,488,185,205,215,218,221,221
27,01055,1011,287,357,409,441,438,441
28,01057,85,0,0,0,0,0,0
29,01059,938,43,38,36,36,35,34
30,01061,98,26,41,54,58,61,59
31,01063,198,11,18,24,28,28,27
32,01065,354,45,59,72,76,79,76
33,01067,155,17,26,34,43,45,49
34,01069,607,145,207,269,290,285,293
35,01071,435,218,365,480,531,532,532
36,01073,6746,1507,1429,1409,1395,1414,1388
37,01075,89,0,0,0,0,0,0
38,01077,577,103,101,102,102,102,104
39,01079,136,25,36,42,44,43,48
40,01081,1596,201,163,145,141,133,133
41,01083,639,200,278,343,366,371,375
42,01085,484,14,7,2,1,0,0
43,01087,219,27,34,36,36,37,38
44,01089,2268,1229,1920,2519,2693,2777,2783
45,01091,354,58,77,91,101,98,100
46,01093,290,71,109,133,148,148,149
47,01095,1980,181,131,102,95,94,96
48,01097,4904,1076,1614,2088,2284,2319,2335
49,01099,260,0,0,3,6,7,8
50,01101,4547,345,271,226,214,207,217
51,01103,1338,232,307,359,386,393,391
52,01105,250,0,0,0,0,0,0
53,01107,274,55,69,79,84,87,85
54,01109,479,47,57,65,69,70,72
55,01111,263,95,179,242,277,275,276
56,01113,686,158,192,223,228,235,233
57,01115,544,236,355,442,477,480,478
58,01117,1691,596,888,1115,1190,1217,1231
59,01119,292,6,8,13,13,14,13
60,01121,401,139,208,279,330,368,399
61,01123,630,44,46,53,64,79,92
62,01125,2690,471,522,561,572,565,572
63,01127,1075,130,121,117,119,120,120
64,01129,148,17,25,33,36,37,42
65,01131,303,0,0,0,0,0,0
66,01133,299,42,42,41,43,42,42
67,02013,0,0,0,0,0,0,0
68,02016,1,0,0,0,0,0,0
69,02020,705,238,360,481,529,533,537
70,02050,14,0,0,0,0,0,0
71,02060,3,0,0,0,0,0,0
72,02068,0,0,0,0,0,0,0
73,02070,0,0,0,0,0,0,0
74,02090,245,0,0,0,0,0,0
75,02100,2,0,0,0,0,0,0
76,02105,0,0,0,0,0,0,0
77,02110,51,0,0,0,0,0,0
78,02122,200,0,0,0,0,0,0
79,02130,23,0,0,0,0,0,0
80,02150,5,0,0,0,0,0,0
81,02158,2,0,0,0,0,0,0
82,02164,0,0,0,0,0,0,0
83,02170,146,0,0,0,0,0,0
84,02180,15,0,0,0,0,0,0
85,02185,4,0,0,0,0,0,0
86,02188,6,0,0,0,0,0,0
87,02195,6,0,0,0,0,0,0
88,02198,2,0,0,0,0,0,0
89,02220,13,0,0,0,0,0,0
90,02230,0,0,0,0,0,0,0
91,02240,10,0,0,0,0,0,0
92,02261,10,0,0,0,0,0,0
93,02275,3,0,0,0,0,0,0
94,02282,0,0,0,0,0,0,0
95,02290,13,0,0,0,0,0,0
96,04001,2579,135,130,133,134,131,129
97,04003,1049,326,402,460,490,497,503
98,04005,2457,410,552,651,684,693,697
99,04007,445,0,0,2,5,7,7
100,04009,204,0,0,0,0,0,0
101,04011,32,0,0,0,0,0,0
102,04012,407,0,0,0,0,0,0
103,04013,80146,19266,18720,18275,18051,17948,17891
104,04015,1825,638,877,1082,1150,1179,1179
105,04017,4337,386,350,339,340,346,356
106,04019,11767,2224,2382,2490,2532,2513,2509
107,04021,5614,1322,1535,1700,1799,1847,1858
108,04023,2180,144,103,81,73,70,71
109,04025,1123,213,203,231,245,250,255
110,04027,8302,935,716,610,566,556,551
111,05001,59,0,0,0,0,0,0
112,05003,100,11,22,27,29,29,29
113,05005,30,2,7,7,9,11,9
114,05007,3470,479,689,875,927,950,957
115,05009,51,17,34,44,51,50,51
116,05011,80,6,7,8,12,11,10
117,05013,3,0,0,0,0,0,0
118,05015,228,5,13,16,18,20,18
119,05017,217,19,35,48,52,53,54
120,05019,71,12,28,44,55,67,74
121,05021,81,9,13,18,21,21,22
122,05023,132,0,0,0,0,0,0
123,05025,37,0,0,0,0,0,0
124,05027,109,25,36,44,45,48,47
125,05029,92,28,40,48,50,51,54
126,05031,545,95,168,232,260,261,259
127,05033,275,85,106,127,129,134,135
128,05035,841,58,52,50,49,48,49
129,05037,101,0,1,4,7,7,7
130,05039,12,0,0,0,0,0,0
131,05041,81,0,0,0,0,0,0
132,05043,92,0,0,0,0,0,0
133,05045,771,228,311,383,406,418,427
134,05047,30,0,0,0,0,0,0
135,05049,18,0,0,0,0,0,0
136,05051,332,59,61,65,67,70,72
137,05053,55,7,8,8,9,12,13
138,05055,148,28,39,49,51,52,54
139,05057,79,19,32,41,45,47,45
140,05059,1266,946,1513,1667,1321,680,280
141,05061,137,9,18,21,23,24,26
142,05063,73,11,17,21,22,21,23
143,05065,25,0,0,0,0,0,0
144,05067,41,0,0,0,0,0,0
145,05069,861,190,372,560,611,637,641
146,05071,366,118,151,176,184,186,184
147,05073,29,0,0,0,0,5,7
148,05075,115,7,11,17,21,19,21
149,05077,827,0,3,4,6,7,7
150,05079,1048,0,0,0,0,0,0
151,05081,43,0,0,0,0,0,0
152,05083,81,8,14,21,22,22,23
153,05085,197,39,41,45,48,46,50
