,State,243,248,255,262,269
0,Washington,2049,28,41,43,31
1,Illinois,8693,125,156,125,125
2,California,15056,585,572,498,522
3,Arizona,5478,NaN,NaN,NaN,NaN
4,Massachusetts,9317,76,64,67,82
5,Wisconsin,1244,NaN,NaN,NaN,NaN
6,Texas,15127,838,792,829,875
7,Nebraska,452,27,13,23,17
8,Utah,441,17,15,21,20
9,Oregon,529,17,17,15,9
10,Florida,13317,563,529,559,580
11,New York,33092,42,76,135,205
12,Rhode Island,1097,15,20,12,13
13,Georgia,6604,291,272,246,224
14,New Hampshire,438,4,4,4,3
15,North Carolina,3247,181,183,183,170
16,New Jersey,16069,NaN,NaN,NaN,NaN
17,Colorado,2018,35,28,27,20
18,Maryland,3883,50,53,52,56
19,Nevada,1531,65,62,47,51
20,Tennessee,2233,169,172,175,155
21,Hawaii,120,NaN,NaN,NaN,NaN
22,Indiana,3512,69,69,70,64
23,Kentucky,1112,76,66,66,88
24,Minnesota,2021,36,49,43,49
25,Oklahoma,948,48,48,50,52
26,Pennsylvania,7985,105,102,106,110
27,South Carolina,3212,162,171,178,171
28,District of Columbia,621,6,5,5,5
29,Kansas,601,55,60,56,56
30,Missouri,1838,62,69,43,35
31,Vermont,58,0,0,0,0
32,Virginia,3019,102,116,167,152
33,Connecticut,4495,11,11,13,13
34,Iowa,1284,46,38,37,33
35,Louisiana,5377,142,154,133,141
36,Ohio,4623,91,96,113,60
37,Michigan,6981,64,57,54,44
38,South Dakota,202,NaN,NaN,NaN,NaN
39,Arkansas,1197,NaN,NaN,NaN,NaN
40,Delaware,627,3,9,8,7
41,Mississippi,2810,NaN,NaN,NaN,NaN
42,New Mexico,851,26,26,24,24
43,North Dakota,193,17,29,26,36
44,Wyoming,49,1,4,2,5
45,Alaska,45,2,2,3,2
46,Maine,140,3,3,3,3
47,Alabama,2439,85,71,71,58
48,Idaho,447,28,25,30,15
49,Montana,160,18,18,18,17
50,Puerto Rico,609,NaN,NaN,NaN,NaN
51,Virgin Islands,19,NaN,NaN,NaN,NaN
52,Guam,35,NaN,NaN,NaN,NaN
53,West Virginia,315,29,42,46,42
54,Northern Mariana Islands,2,NaN,NaN,NaN,NaN
55,American Samoa,0,NaN,NaN,NaN,NaN
